apartment_id,tower_id,block_name,floor_number,unit_number,apartment_type,square_feet,occupancy_status,purchase_year,dataset_version
T06-F15-U03,T06,A,15.0,3,2BHK,924.0,Occupied,2014.0,v1.0.0
T06-F15-U04,T06,A,15.0,4,2BHK,968.0,Occupied,2016.0,v1.0.0
T06-F15-U05,T06,A,15.0,5,2BHK,1012.0,Vacant,2005.0,v1.0.0
T06-F15-U06,T06,A,15.0,6,1BHK,586.0,Occupied,2011.0,v1.0.0
T06-F15-U07,T06,A,15.0,7,1BHK,544.0,Occupied,2012.0,v1.0.0
T06-F15-U08,T06,A,15.0,8,1BHK,609.0,Occupied,2010.0,v1.0.0
T06-F16-U01,T06,A,16.0,1,3BHK,1253.0,Occupied,2020.0,v1.0.0
T06-F16-U02,T06,A,16.0,2,3BHK,1542.0,,2002.0,v1.0.0
T06-F16-U03,T06,A,16.0,3,2BHK,,Occupied,2003.0,v1.0.0
T06-F16-U04,T06,A,,4,2BHK,985.0,Occupied,2021.0,v1.0.0
T06-F16-U05,T06,A,16.0,5,2BHK,897.0,Vacant,2009.0,v1.0.0
T06-F16-U06,T06,A,16.0,6,1BHK,529.0,Occupied,2023.0,v1.0.0
T06-F16-U07,T06,A,16.0,7,1BHK,476.0,Occupied,2010.0,v1.0.0
T06-F16-U08,T06,A,16.0,8,1BHK,,Occupied,2018.0,v1.0.0
T06-F17-U01,T06,A,17.0,1,3BHK,,Occupied,2011.0,v1.0.0
T06-F17-U02,T06,A,17.0,2,3BHK,1517.0,,2020.0,v1.0.0
T06-F17-U03,T06,A,17.0,3,2BHK,1057.0,Occupied,2021.0,v1.0.0
T06-F17-U04,T06,A,17.0,4,2BHK,900.0,Occupied,2004.0,v1.0.0
T06-F17-U05,T06,A,17.0,5,2BHK,1004.0,Occupied,2022.0,v1.0.0
T06-F17-U06,T06,A,17.0,6,1BHK,443.0,Vacant,2009.0,v1.0.0
T06-F17-U07,T06,A,17.0,7,1BHK,686.0,Occupied,2012.0,v1.0.0
T06-F17-U08,T06,A,17.0,8,1BHK,568.0,Occupied,2004.0,v1.0.0
T06-F18-U01,T06,A,,1,3BHK,1739.0,Occupied,2002.0,v1.0.0
T06-F18-U02,T06,A,18.0,2,3BHK,1633.0,Vacant,2016.0,v1.0.0
T06-F18-U03,T06,A,18.0,3,2BHK,885.0,Vacant,2000.0,v1.0.0
T06-F18-U04,T06,A,18.0,4,2BHK,885.0,Occupied,2009.0,v1.0.0
T06-F18-U05,T06,A,18.0,5,2BHK,792.0,Occupied,2006.0,v1.0.0
T06-F18-U06,T06,A,18.0,6,1BHK,574.0,Vacant,2015.0,v1.0.0
T06-F18-U07,T06,A,18.0,7,1BHK,498.0,Occupied,,v1.0.0
T06-F18-U08,T06,A,18.0,8,1BHK,470.0,Occupied,2004.0,v1.0.0
T06-F19-U01,T06,A,19.0,1,3BHK,1279.0,Occupied,2009.0,v1.0.0
T06-F19-U02,T06,A,19.0,2,3BHK,1303.0,,2016.0,v1.0.0
T06-F19-U03,T06,A,19.0,3,2BHK,1094.0,Occupied,2017.0,v1.0.0
T06-F19-U04,T06,A,19.0,4,2BHK,1127.0,Occupied,2023.0,v1.0.0
T06-F19-U05,T06,A,19.0,5,2BHK,1152.0,Vacant,2016.0,v1.0.0
T06-F19-U06,T06,A,19.0,6,1BHK,419.0,Occupied,2021.0,v1.0.0
T06-F19-U07,T06,A,19.0,7,1BHK,572.0,Occupied,2019.0,v1.0.0
T06-F19-U08,T06,A,19.0,8,1BHK,467.0,Occupied,2019.0,v1.0.0
T06-F20-U01,T06,A,20.0,1,,,Vacant,2004.0,v1.0.0
T06-F20-U02,T06,A,20.0,2,Penthouse,1966.0,Occupied,2005.0,v1.0.0
T06-F20-U03,T06,A,20.0,3,2BHK,1125.0,Occupied,2022.0,v1.0.0
T06-F20-U04,T06,A,20.0,4,2BHK,1094.0,Vacant,2019.0,v1.0.0
T06-F20-U05,T06,A,20.0,5,2BHK,1114.0,Occupied,2005.0,v1.0.0
T06-F20-U06,T06,A,20.0,6,1BHK,624.0,,2001.0,v1.0.0
T06-F20-U07,T06,A,20.0,7,1BHK,610.0,Vacant,2011.0,v1.0.0
T06-F20-U08,T06,A,20.0,8,1BHK,521.0,Occupied,2014.0,v1.0.0
T07-F01-U01,T07,B,1.0,1,3BHK,,Occupied,2023.0,v1.0.0
T07-F01-U02,T07,B,1.0,2,3BHK,1659.0,Occupied,2007.0,v1.0.0
T07-F01-U03,T07,B,,3,2BHK,973.0,Occupied,2007.0,v1.0.0
T07-F01-U04,T07,B,1.0,4,2BHK,858.0,Occupied,2015.0,v1.0.0
T07-F01-U05,T07,B,1.0,5,2BHK,1162.0,Vacant,,v1.0.0
T07-F01-U06,T07,B,1.0,6,1BHK,588.0,Occupied,2021.0,v1.0.0
T07-F01-U07,T07,B,1.0,7,1BHK,692.0,Occupied,2014.0,v1.0.0
T07-F01-U08,T07,B,1.0,8,1BHK,636.0,Occupied,2009.0,v1.0.0
T07-F02-U01,T07,B,2.0,1,3BHK,1591.0,Occupied,2016.0,v1.0.0
T07-F02-U02,T07,B,2.0,2,3BHK,1740.0,Occupied,2013.0,v1.0.0
T07-F02-U03,T07,B,2.0,3,2BHK,1194.0,Occupied,2005.0,v1.0.0
T07-F02-U04,T07,B,2.0,4,2BHK,1118.0,Occupied,2006.0,v1.0.0
T07-F02-U05,T07,B,2.0,5,2BHK,1110.0,Occupied,2019.0,v1.0.0
T07-F02-U06,T07,B,2.0,6,1BHK,470.0,Occupied,,v1.0.0
T07-F02-U07,T07,B,2.0,7,1BHK,426.0,Occupied,2020.0,v1.0.0
T07-F02-U08,T07,B,2.0,8,1BHK,646.0,Occupied,2011.0,v1.0.0
T07-F03-U01,T07,B,3.0,1,3BHK,1767.0,Vacant,,v1.0.0
T07-F03-U02,T07,B,3.0,2,3BHK,1728.0,Occupied,2003.0,v1.0.0
T07-F03-U03,T07,B,3.0,3,2BHK,845.0,Occupied,2002.0,v1.0.0
T07-F03-U04,T07,B,3.0,4,2BHK,,Occupied,2005.0,v1.0.0
T07-F03-U05,T07,B,,5,2BHK,,Occupied,2014.0,v1.0.0
T07-F03-U06,T07,B,3.0,6,1BHK,662.0,Occupied,2004.0,v1.0.0
T07-F03-U07,T07,B,3.0,7,1BHK,623.0,Occupied,2002.0,v1.0.0
T07-F03-U08,T07,B,3.0,8,1BHK,513.0,Occupied,2014.0,v1.0.0
T07-F04-U01,T07,B,4.0,1,3BHK,1557.0,Occupied,2000.0,v1.0.0
T07-F04-U02,T07,B,4.0,2,3BHK,1624.0,Vacant,2001.0,v1.0.0
T07-F04-U03,T07,B,4.0,3,2BHK,902.0,Occupied,2016.0,v1.0.0
T07-F04-U04,T07,B,4.0,4,2BHK,891.0,Occupied,2007.0,v1.0.0
T07-F04-U05,T07,B,4.0,5,2BHK,897.0,Occupied,2002.0,v1.0.0
T07-F04-U06,T07,B,4.0,6,1BHK,,Vacant,2007.0,v1.0.0
T07-F04-U07,T07,B,,7,1BHK,414.0,Occupied,2010.0,v1.0.0
T07-F04-U08,T07,B,4.0,8,1BHK,450.0,Occupied,2022.0,v1.0.0
T07-F05-U01,T07,B,5.0,1,3BHK,1543.0,Occupied,2004.0,v1.0.0
T07-F05-U02,T07,B,5.0,2,3BHK,1340.0,Occupied,2001.0,v1.0.0
T07-F05-U03,T07,B,5.0,3,2BHK,846.0,Occupied,2015.0,v1.0.0
T07-F05-U04,T07,B,5.0,4,2BHK,1056.0,Occupied,2004.0,v1.0.0
T07-F05-U05,T07,B,5.0,5,2BHK,1088.0,Occupied,2022.0,v1.0.0
T07-F05-U06,T07,B,5.0,6,1BHK,640.0,Occupied,2014.0,v1.0.0
T07-F05-U07,T07,B,5.0,7,1BHK,402.0,Occupied,2002.0,v1.0.0
T07-F05-U08,T07,B,5.0,8,1BHK,409.0,Occupied,2008.0,v1.0.0
T07-F06-U01,T07,B,6.0,1,3BHK,1420.0,Occupied,2004.0,v1.0.0
T07-F06-U02,T07,B,,2,3BHK,1761.0,Occupied,2023.0,v1.0.0
T07-F06-U03,T07,B,6.0,3,2BHK,1011.0,Occupied,2016.0,v1.0.0
T07-F06-U04,T07,B,6.0,4,2BHK,916.0,Occupied,2003.0,v1.0.0
T07-F06-U05,T07,B,6.0,5,2BHK,1097.0,Occupied,2009.0,v1.0.0
T07-F06-U06,T07,B,6.0,6,1BHK,521.0,Occupied,2009.0,v1.0.0
T07-F06-U07,T07,B,6.0,7,1BHK,462.0,Occupied,2001.0,v1.0.0
T07-F06-U08,T07,B,6.0,8,1BHK,522.0,Occupied,2013.0,v1.0.0
T07-F07-U01,T07,B,7.0,1,3BHK,1668.0,Occupied,2002.0,v1.0.0
T07-F07-U02,T07,B,7.0,2,3BHK,1313.0,Occupied,2015.0,v1.0.0
T07-F07-U03,T07,B,7.0,3,2BHK,1005.0,Occupied,2017.0,v1.0.0
T07-F07-U04,T07,B,7.0,4,2BHK,708.0,Occupied,2020.0,v1.0.0
T07-F07-U05,T07,B,7.0,5,,963.0,Occupied,2018.0,v1.0.0
T07-F07-U06,T07,B,7.0,6,1BHK,523.0,Occupied,2022.0,v1.0.0
T07-F07-U07,T07,B,7.0,7,1BHK,473.0,Occupied,2009.0,v1.0.0
T07-F07-U08,T07,B,7.0,8,1BHK,619.0,Occupied,2000.0,v1.0.0
T07-F08-U01,T07,B,8.0,1,3BHK,1561.0,Occupied,2007.0,v1.0.0
T07-F08-U02,T07,B,8.0,2,3BHK,1784.0,Vacant,2013.0,v1.0.0
T07-F08-U03,T07,B,8.0,3,2BHK,795.0,,2021.0,v1.0.0
T07-F08-U04,T07,B,8.0,4,2BHK,,Vacant,2002.0,v1.0.0
T07-F08-U05,T07,B,8.0,5,2BHK,968.0,Occupied,2011.0,v1.0.0
T07-F08-U06,T07,B,8.0,6,1BHK,,,2016.0,v1.0.0
T07-F08-U07,T07,B,8.0,7,1BHK,678.0,Vacant,2016.0,v1.0.0
T07-F08-U08,T07,B,8.0,8,1BHK,659.0,Occupied,2017.0,v1.0.0
T07-F09-U01,T07,B,9.0,1,3BHK,1220.0,Occupied,2012.0,v1.0.0
T07-F09-U02,T07,B,9.0,2,3BHK,1681.0,Occupied,2001.0,v1.0.0
T07-F09-U03,T07,B,9.0,3,2BHK,1025.0,Occupied,2012.0,v1.0.0
T07-F09-U04,T07,B,9.0,4,2BHK,891.0,,2008.0,v1.0.0
T07-F09-U05,T07,B,9.0,5,2BHK,1082.0,Occupied,2000.0,v1.0.0
T07-F09-U06,T07,B,9.0,6,1BHK,582.0,Occupied,,v1.0.0
T07-F09-U07,T07,B,9.0,7,1BHK,576.0,Occupied,2007.0,v1.0.0
T07-F09-U08,T07,B,,8,1BHK,453.0,Occupied,2018.0,v1.0.0
T07-F10-U01,T07,B,10.0,1,3BHK,,Occupied,2004.0,v1.0.0
T07-F10-U02,T07,B,10.0,2,3BHK,1245.0,Vacant,2011.0,v1.0.0
T07-F10-U03,T07,B,10.0,3,2BHK,979.0,Occupied,2010.0,v1.0.0
T07-F10-U04,T07,B,10.0,4,2BHK,1116.0,Occupied,2020.0,v1.0.0
T07-F10-U05,T07,B,10.0,5,2BHK,789.0,Occupied,2021.0,v1.0.0
T07-F10-U06,T07,B,10.0,6,1BHK,637.0,Vacant,2022.0,v1.0.0
T07-F10-U07,T07,B,10.0,7,1BHK,645.0,Occupied,2020.0,v1.0.0
T07-F10-U08,T07,B,10.0,8,1BHK,493.0,Occupied,2004.0,v1.0.0
T07-F11-U01,T07,B,11.0,1,3BHK,1264.0,Occupied,2022.0,v1.0.0
T07-F11-U02,T07,B,11.0,2,3BHK,1668.0,Occupied,2001.0,v1.0.0
T07-F11-U03,T07,B,11.0,3,2BHK,850.0,Vacant,2006.0,v1.0.0
T07-F11-U04,T07,B,11.0,4,2BHK,722.0,Occupied,2006.0,v1.0.0
T07-F11-U05,T07,B,11.0,5,,1153.0,Occupied,2001.0,v1.0.0
T07-F11-U06,T07,B,11.0,6,1BHK,561.0,Occupied,2009.0,v1.0.0
T07-F11-U07,T07,B,11.0,7,1BHK,663.0,Occupied,2012.0,v1.0.0
T07-F11-U08,T07,B,11.0,8,1BHK,678.0,Occupied,2015.0,v1.0.0
T07-F12-U01,T07,B,12.0,1,3BHK,1459.0,Occupied,2001.0,v1.0.0
T07-F12-U02,T07,B,12.0,2,3BHK,1395.0,Occupied,2009.0,v1.0.0
T07-F12-U03,T07,B,12.0,3,,882.0,Occupied,2001.0,v1.0.0
T07-F12-U04,T07,B,12.0,4,2BHK,1143.0,Occupied,2020.0,v1.0.0
T07-F12-U05,T07,B,12.0,5,2BHK,869.0,Occupied,2008.0,v1.0.0
T07-F12-U06,T07,B,12.0,6,1BHK,463.0,Occupied,2011.0,v1.0.0
T07-F12-U07,T07,B,12.0,7,1BHK,623.0,Occupied,2012.0,v1.0.0
T07-F12-U08,T07,B,12.0,8,,625.0,Occupied,2012.0,v1.0.0
T07-F13-U01,T07,B,13.0,1,3BHK,1547.0,Occupied,2005.0,v1.0.0
T07-F13-U02,T07,B,13.0,2,3BHK,1708.0,Occupied,2022.0,v1.0.0
T07-F13-U03,T07,B,13.0,3,2BHK,954.0,Occupied,2011.0,v1.0.0
T07-F13-U04,T07,B,,4,2BHK,1173.0,Occupied,2016.0,v1.0.0
T07-F13-U05,T07,B,13.0,5,2BHK,836.0,Occupied,2002.0,v1.0.0
T07-F13-U06,T07,B,13.0,6,1BHK,,Occupied,2002.0,v1.0.0
T07-F13-U07,T07,B,13.0,7,1BHK,620.0,Occupied,2019.0,v1.0.0
T07-F13-U08,T07,B,13.0,8,1BHK,492.0,Occupied,2017.0,v1.0.0
T07-F14-U01,T07,B,14.0,1,3BHK,1500.0,Occupied,2010.0,v1.0.0
T07-F14-U02,T07,B,14.0,2,3BHK,1305.0,Vacant,2002.0,v1.0.0
T07-F14-U03,T07,B,14.0,3,2BHK,867.0,Occupied,2021.0,v1.0.0
T07-F14-U04,T07,B,14.0,4,2BHK,851.0,Occupied,2009.0,v1.0.0
T07-F14-U05,T07,B,14.0,5,2BHK,928.0,Occupied,2019.0,v1.0.0
T07-F14-U06,T07,B,14.0,6,1BHK,618.0,Occupied,2005.0,v1.0.0
T07-F14-U07,T07,B,14.0,7,1BHK,627.0,Occupied,2011.0,v1.0.0
T07-F14-U08,T07,B,14.0,8,1BHK,628.0,Occupied,2001.0,v1.0.0
T07-F15-U01,T07,B,15.0,1,3BHK,1561.0,Occupied,2019.0,v1.0.0
T07-F15-U02,T07,B,15.0,2,3BHK,1645.0,Occupied,2008.0,v1.0.0
T07-F15-U03,T07,B,15.0,3,2BHK,1027.0,Occupied,2001.0,v1.0.0
T07-F15-U04,T07,B,15.0,4,,738.0,Occupied,2021.0,v1.0.0
T07-F15-U05,T07,B,15.0,5,2BHK,1026.0,Occupied,2012.0,v1.0.0
T07-F15-U06,T07,B,15.0,6,1BHK,586.0,Occupied,2016.0,v1.0.0
T07-F15-U07,T07,B,15.0,7,1BHK,481.0,Occupied,2000.0,v1.0.0
T07-F15-U08,T07,B,15.0,8,1BHK,473.0,Occupied,2019.0,v1.0.0
T07-F16-U01,T07,B,16.0,1,3BHK,1648.0,Occupied,2001.0,v1.0.0
T07-F16-U02,T07,B,16.0,2,3BHK,1329.0,Occupied,2002.0,v1.0.0
T07-F16-U03,T07,B,16.0,3,2BHK,820.0,Occupied,2020.0,v1.0.0
T07-F16-U04,T07,B,16.0,4,2BHK,887.0,Vacant,2011.0,v1.0.0
T07-F16-U05,T07,B,16.0,5,2BHK,896.0,Vacant,2018.0,v1.0.0
T07-F16-U06,T07,B,16.0,6,1BHK,416.0,Occupied,2019.0,v1.0.0
T07-F16-U07,T07,B,16.0,7,1BHK,478.0,Occupied,2021.0,v1.0.0
T07-F16-U08,T07,B,16.0,8,1BHK,630.0,Occupied,2011.0,v1.0.0
T07-F17-U01,T07,B,17.0,1,3BHK,1580.0,Occupied,2014.0,v1.0.0
T07-F17-U02,T07,B,17.0,2,,1278.0,Vacant,2018.0,v1.0.0
T07-F17-U03,T07,B,17.0,3,2BHK,770.0,Vacant,2016.0,v1.0.0
T07-F17-U04,T07,B,17.0,4,2BHK,887.0,Vacant,2012.0,v1.0.0
T07-F17-U05,T07,B,17.0,5,2BHK,860.0,Occupied,2020.0,v1.0.0
T07-F17-U06,T07,B,17.0,6,1BHK,542.0,Occupied,2007.0,v1.0.0
T07-F17-U07,T07,B,17.0,7,1BHK,458.0,Vacant,2000.0,v1.0.0
T07-F17-U08,T07,B,17.0,8,,495.0,Occupied,2015.0,v1.0.0
T07-F18-U01,T07,B,18.0,1,3BHK,1730.0,Occupied,2012.0,v1.0.0
T07-F18-U02,T07,B,18.0,2,3BHK,1775.0,,2003.0,v1.0.0
T07-F18-U03,T07,B,18.0,3,2BHK,834.0,Occupied,2008.0,v1.0.0
T07-F18-U04,T07,B,18.0,4,2BHK,1060.0,Vacant,2014.0,v1.0.0
T07-F18-U05,T07,B,18.0,5,2BHK,,Occupied,2019.0,v1.0.0
T07-F18-U06,T07,B,18.0,6,1BHK,546.0,Occupied,2022.0,v1.0.0
T07-F18-U07,T07,B,18.0,7,1BHK,651.0,Occupied,2006.0,v1.0.0
T07-F18-U08,T07,B,18.0,8,1BHK,462.0,Occupied,2004.0,v1.0.0
T07-F19-U01,T07,B,19.0,1,3BHK,1275.0,Occupied,2014.0,v1.0.0
T07-F19-U02,T07,B,19.0,2,3BHK,1376.0,Occupied,2022.0,v1.0.0
T07-F19-U03,T07,B,19.0,3,2BHK,927.0,Occupied,2002.0,v1.0.0
T07-F19-U04,T07,B,19.0,4,2BHK,1114.0,Occupied,2021.0,v1.0.0
T07-F19-U05,T07,B,19.0,5,2BHK,1195.0,Occupied,2010.0,v1.0.0
T07-F19-U06,T07,B,19.0,6,1BHK,577.0,Occupied,2022.0,v1.0.0
T07-F19-U07,T07,B,19.0,7,1BHK,433.0,Vacant,2017.0,v1.0.0
T07-F19-U08,T07,B,19.0,8,1BHK,677.0,Occupied,2009.0,v1.0.0
T07-F20-U01,T07,B,20.0,1,Penthouse,2107.0,Occupied,2005.0,v1.0.0
T07-F20-U02,T07,B,20.0,2,Penthouse,2453.0,Occupied,2005.0,v1.0.0
T07-F20-U03,T07,B,20.0,3,2BHK,1106.0,Occupied,2011.0,v1.0.0
T07-F20-U04,T07,B,20.0,4,2BHK,960.0,Occupied,2007.0,v1.0.0
T07-F20-U05,T07,B,20.0,5,2BHK,762.0,Occupied,2006.0,v1.0.0
T07-F20-U06,T07,B,20.0,6,1BHK,471.0,Occupied,,v1.0.0
T07-F20-U07,T07,B,20.0,7,1BHK,652.0,Occupied,2000.0,v1.0.0
T07-F20-U08,T07,B,20.0,8,1BHK,584.0,Vacant,2017.0,v1.0.0
T08-F01-U01,T08,C,1.0,1,3BHK,1786.0,Occupied,2011.0,v1.0.0
T08-F01-U02,T08,C,,2,3BHK,1678.0,Occupied,,v1.0.0
T08-F01-U03,T08,C,1.0,3,2BHK,766.0,Occupied,2019.0,v1.0.0
T08-F01-U04,T08,C,1.0,4,2BHK,1152.0,Occupied,2002.0,v1.0.0
T08-F01-U05,T08,C,1.0,5,2BHK,733.0,Occupied,2009.0,v1.0.0
T08-F01-U06,T08,C,1.0,6,1BHK,603.0,Occupied,2022.0,v1.0.0
T08-F01-U07,T08,C,1.0,7,1BHK,645.0,Occupied,2016.0,v1.0.0
T08-F01-U08,T08,C,1.0,8,1BHK,610.0,Occupied,2013.0,v1.0.0
T08-F02-U01,T08,C,2.0,1,3BHK,1788.0,Vacant,2002.0,v1.0.0
T08-F02-U02,T08,C,2.0,2,3BHK,1328.0,Occupied,2010.0,v1.0.0
T08-F02-U03,T08,C,2.0,3,2BHK,1028.0,Occupied,2002.0,v1.0.0
T08-F02-U04,T08,C,2.0,4,2BHK,930.0,Vacant,2014.0,v1.0.0
T08-F02-U05,T08,C,2.0,5,2BHK,1048.0,Occupied,,v1.0.0
T08-F02-U06,T08,C,2.0,6,1BHK,576.0,Occupied,2004.0,v1.0.0
T08-F02-U07,T08,C,2.0,7,1BHK,682.0,Vacant,2020.0,v1.0.0
T08-F02-U08,T08,C,2.0,8,1BHK,700.0,Occupied,2005.0,v1.0.0
T08-F03-U01,T08,C,3.0,1,3BHK,1332.0,Occupied,2013.0,v1.0.0
T08-F03-U02,T08,C,3.0,2,3BHK,1714.0,Occupied,,v1.0.0
T08-F03-U03,T08,C,3.0,3,,1125.0,Occupied,2003.0,v1.0.0
T08-F03-U04,T08,C,3.0,4,2BHK,965.0,Occupied,2004.0,v1.0.0
T08-F03-U05,T08,C,3.0,5,2BHK,855.0,Occupied,2005.0,v1.0.0
T08-F03-U06,T08,C,3.0,6,1BHK,482.0,Occupied,2010.0,v1.0.0
T08-F03-U07,T08,C,3.0,7,1BHK,515.0,Occupied,2011.0,v1.0.0
T08-F03-U08,T08,C,3.0,8,,665.0,Occupied,2009.0,v1.0.0
T08-F04-U01,T08,C,4.0,1,3BHK,1280.0,Occupied,2008.0,v1.0.0
T08-F04-U02,T08,C,4.0,2,3BHK,1401.0,Occupied,2020.0,v1.0.0
T08-F04-U03,T08,C,4.0,3,2BHK,1189.0,Occupied,2017.0,v1.0.0
T08-F04-U04,T08,C,4.0,4,2BHK,840.0,Occupied,2004.0,v1.0.0
T08-F04-U05,T08,C,4.0,5,2BHK,1020.0,Vacant,2009.0,v1.0.0
T08-F04-U06,T08,C,4.0,6,1BHK,673.0,Occupied,2002.0,v1.0.0
T08-F04-U07,T08,C,4.0,7,1BHK,657.0,Occupied,2020.0,v1.0.0
T08-F04-U08,T08,C,4.0,8,1BHK,486.0,Occupied,2018.0,v1.0.0
T08-F05-U01,T08,C,5.0,1,3BHK,,Vacant,2004.0,v1.0.0
T08-F05-U02,T08,C,5.0,2,3BHK,1375.0,Occupied,2021.0,v1.0.0
T08-F05-U03,T08,C,5.0,3,2BHK,1019.0,Occupied,2023.0,v1.0.0
T08-F05-U04,T08,C,5.0,4,2BHK,1161.0,Vacant,2019.0,v1.0.0
T08-F05-U05,T08,C,,5,2BHK,872.0,Occupied,2018.0,v1.0.0
T08-F05-U06,T08,C,5.0,6,1BHK,421.0,Occupied,2000.0,v1.0.0
T08-F05-U07,T08,C,5.0,7,1BHK,441.0,Occupied,2001.0,v1.0.0
T08-F05-U08,T08,C,5.0,8,1BHK,695.0,Occupied,2008.0,v1.0.0
T08-F06-U01,T08,C,6.0,1,3BHK,1415.0,Occupied,2018.0,v1.0.0
T08-F06-U02,T08,C,6.0,2,3BHK,1626.0,Occupied,2019.0,v1.0.0
T08-F06-U03,T08,C,6.0,3,2BHK,1027.0,,2000.0,v1.0.0
T08-F06-U04,T08,C,6.0,4,2BHK,954.0,Occupied,2020.0,v1.0.0
T08-F06-U05,T08,C,6.0,5,2BHK,979.0,Vacant,2009.0,v1.0.0
T08-F06-U06,T08,C,6.0,6,1BHK,554.0,Occupied,2015.0,v1.0.0
T08-F06-U07,T08,C,6.0,7,1BHK,525.0,Vacant,2021.0,v1.0.0
T08-F06-U08,T08,C,6.0,8,1BHK,607.0,Occupied,2009.0,v1.0.0
T08-F07-U01,T08,C,7.0,1,3BHK,1664.0,,2002.0,v1.0.0
T08-F07-U02,T08,C,,2,3BHK,1261.0,Occupied,2005.0,v1.0.0
T08-F07-U03,T08,C,7.0,3,2BHK,925.0,Occupied,2013.0,v1.0.0
T08-F07-U04,T08,C,7.0,4,2BHK,947.0,Occupied,2014.0,v1.0.0
T08-F07-U05,T08,C,7.0,5,2BHK,804.0,Occupied,2010.0,v1.0.0
T08-F07-U06,T08,C,7.0,6,1BHK,473.0,Occupied,2010.0,v1.0.0
T08-F07-U07,T08,C,7.0,7,1BHK,563.0,Occupied,2023.0,v1.0.0
T08-F07-U08,T08,C,7.0,8,1BHK,576.0,Occupied,2012.0,v1.0.0
T08-F08-U01,T08,C,,1,3BHK,,Occupied,,v1.0.0
T08-F08-U02,T08,C,8.0,2,3BHK,1727.0,Occupied,2017.0,v1.0.0
T08-F08-U03,T08,C,8.0,3,2BHK,754.0,Occupied,2010.0,v1.0.0
T08-F08-U04,T08,C,8.0,4,2BHK,823.0,Occupied,2014.0,v1.0.0
T08-F08-U05,T08,C,8.0,5,2BHK,762.0,Occupied,2008.0,v1.0.0
T08-F08-U06,T08,C,8.0,6,,630.0,Occupied,2007.0,v1.0.0
T08-F08-U07,T08,C,8.0,7,1BHK,472.0,,2003.0,v1.0.0
T08-F08-U08,T08,C,8.0,8,1BHK,425.0,Occupied,2009.0,v1.0.0
T08-F09-U01,T08,C,9.0,1,3BHK,,Occupied,2019.0,v1.0.0
T08-F09-U02,T08,C,9.0,2,3BHK,1628.0,Occupied,2007.0,v1.0.0
T08-F09-U03,T08,C,9.0,3,2BHK,1192.0,Occupied,2005.0,v1.0.0
T08-F09-U04,T08,C,9.0,4,2BHK,1116.0,,2010.0,v1.0.0
T08-F09-U05,T08,C,9.0,5,2BHK,1178.0,Occupied,2018.0,v1.0.0
T08-F09-U06,T08,C,9.0,6,1BHK,560.0,Occupied,2006.0,v1.0.0
T08-F09-U07,T08,C,9.0,7,1BHK,481.0,Occupied,2015.0,v1.0.0
T08-F09-U08,T08,C,9.0,8,1BHK,663.0,Occupied,2014.0,v1.0.0
T08-F10-U01,T08,C,10.0,1,3BHK,1710.0,Occupied,2009.0,v1.0.0
T08-F10-U02,T08,C,10.0,2,3BHK,1709.0,Occupied,2000.0,v1.0.0
T08-F10-U03,T08,C,10.0,3,2BHK,,Vacant,2012.0,v1.0.0
T08-F10-U04,T08,C,10.0,4,2BHK,958.0,Occupied,2014.0,v1.0.0
T08-F10-U05,T08,C,10.0,5,2BHK,1194.0,Occupied,2007.0,v1.0.0
T08-F10-U06,T08,C,10.0,6,1BHK,510.0,Occupied,2018.0,v1.0.0
T08-F10-U07,T08,C,10.0,7,1BHK,580.0,Occupied,2001.0,v1.0.0
T08-F10-U08,T08,C,10.0,8,1BHK,425.0,Occupied,2009.0,v1.0.0
T08-F11-U01,T08,C,11.0,1,3BHK,1706.0,Occupied,2019.0,v1.0.0
T08-F11-U02,T08,C,11.0,2,3BHK,1681.0,Occupied,2009.0,v1.0.0
T08-F11-U03,T08,C,11.0,3,2BHK,974.0,,2000.0,v1.0.0
T08-F11-U04,T08,C,11.0,4,2BHK,1133.0,Occupied,2003.0,v1.0.0
T08-F11-U05,T08,C,11.0,5,2BHK,,Occupied,,v1.0.0
T08-F11-U06,T08,C,,6,1BHK,535.0,Occupied,2023.0,v1.0.0
T08-F11-U07,T08,C,11.0,7,1BHK,587.0,Occupied,2012.0,v1.0.0
T08-F11-U08,T08,C,11.0,8,1BHK,587.0,Occupied,2001.0,v1.0.0
T08-F12-U01,T08,C,12.0,1,3BHK,1610.0,Occupied,2001.0,v1.0.0
T08-F12-U02,T08,C,12.0,2,3BHK,1783.0,Occupied,2017.0,v1.0.0
T08-F12-U03,T08,C,12.0,3,2BHK,799.0,Occupied,2011.0,v1.0.0
T08-F12-U04,T08,C,12.0,4,,983.0,Occupied,2009.0,v1.0.0
T08-F12-U05,T08,C,12.0,5,2BHK,737.0,Occupied,2012.0,v1.0.0
T08-F12-U06,T08,C,12.0,6,1BHK,658.0,Occupied,2014.0,v1.0.0
T08-F12-U07,T08,C,12.0,7,1BHK,681.0,Occupied,2008.0,v1.0.0
T08-F12-U08,T08,C,12.0,8,1BHK,460.0,Occupied,2004.0,v1.0.0
T08-F13-U01,T08,C,13.0,1,3BHK,1299.0,Occupied,2012.0,v1.0.0
T08-F13-U02,T08,C,13.0,2,3BHK,1582.0,Vacant,2010.0,v1.0.0
T08-F13-U03,T08,C,13.0,3,2BHK,985.0,Occupied,2011.0,v1.0.0
