availability_id,technician_id,date,shift,availability,dataset_version
AVL-043190,TEC-060,2024-10-02,Full Day,Leave,v1.0.0
AVL-043191,TEC-060,2024-10-03,Full Day,Available,v1.0.0
AVL-043192,TEC-060,2024-10-04,Full Day,Busy,v1.0.0
AVL-043193,TEC-060,2024-10-05,Full Day,Available,v1.0.0
AVL-043194,TEC-060,2024-10-06,Full Day,Leave,v1.0.0
AVL-043195,TEC-060,2024-10-07,Full Day,Available,v1.0.0
AVL-043196,TEC-060,2024-10-08,Full Day,Busy,v1.0.0
AVL-043197,TEC-060,,Full Day,Available,v1.0.0
AVL-043198,TEC-060,2024-10-10,Full Day,Available,v1.0.0
AVL-043199,TEC-060,2024-10-11,Full Day,Busy,v1.0.0
AVL-043200,TEC-060,,Full Day,Available,v1.0.0
AVL-043201,TEC-060,2024-10-13,Full Day,Available,v1.0.0
AVL-043202,TEC-060,2024-10-14,Full Day,Available,v1.0.0
AVL-043203,TEC-060,2024-10-15,Full Day,Available,v1.0.0
AVL-043204,TEC-060,2024-10-16,Full Day,Available,v1.0.0
AVL-043205,TEC-060,2024-10-17,Full Day,Available,v1.0.0
AVL-043206,TEC-060,2024-10-18,Full Day,Available,v1.0.0
AVL-043207,TEC-060,2024-10-19,Full Day,Available,v1.0.0
AVL-043208,TEC-060,2024-10-20,Full Day,Busy,v1.0.0
AVL-043209,TEC-060,2024-10-21,Full Day,Available,v1.0.0
AVL-043210,TEC-060,2024-10-22,Full Day,Available,v1.0.0
AVL-043211,TEC-060,2024-10-23,Full Day,Available,v1.0.0
AVL-043212,TEC-060,2024-10-24,,Available,v1.0.0
AVL-043213,TEC-060,2024-10-25,Full Day,Available,v1.0.0
AVL-043214,TEC-060,,Full Day,Busy,v1.0.0
AVL-043215,TEC-060,2024-10-27,Full Day,Leave,v1.0.0
AVL-043216,TEC-060,2024-10-28,Full Day,Leave,v1.0.0
AVL-043217,TEC-060,2024-10-29,Full Day,Available,v1.0.0
AVL-043218,TEC-060,2024-10-30,Full Day,Available,v1.0.0
AVL-043219,TEC-060,2024-10-31,Full Day,Available,v1.0.0
AVL-043220,TEC-060,2024-11-01,,Available,v1.0.0
AVL-043221,TEC-060,2024-11-02,Full Day,Available,v1.0.0
AVL-043222,TEC-060,2024-11-03,Full Day,Available,v1.0.0
AVL-043223,TEC-060,2024-11-04,Full Day,Available,v1.0.0
AVL-043224,TEC-060,2024-11-05,Full Day,Available,v1.0.0
AVL-043225,TEC-060,2024-11-06,Full Day,Busy,v1.0.0
AVL-043226,TEC-060,2024-11-07,Full Day,Available,v1.0.0
AVL-043227,TEC-060,2024-11-08,Full Day,Available,v1.0.0
AVL-043228,TEC-060,2024-11-09,Full Day,Available,v1.0.0
AVL-043229,TEC-060,2024-11-10,Full Day,Available,v1.0.0
AVL-043230,TEC-060,2024-11-11,Full Day,Busy,v1.0.0
AVL-043231,TEC-060,2024-11-12,Full Day,Available,v1.0.0
AVL-043232,TEC-060,2024-11-13,Full Day,Available,v1.0.0
AVL-043233,TEC-060,2024-11-14,Full Day,Available,v1.0.0
AVL-043234,TEC-060,2024-11-15,Full Day,Available,v1.0.0
AVL-043235,TEC-060,2024-11-16,Full Day,Available,v1.0.0
AVL-043236,TEC-060,2024-11-17,Full Day,Available,v1.0.0
AVL-043237,TEC-060,2024-11-18,Full Day,Available,v1.0.0
AVL-043238,TEC-060,2024-11-19,Full Day,Leave,v1.0.0
AVL-043239,TEC-060,2024-11-20,Full Day,Busy,v1.0.0
AVL-043240,TEC-060,2024-11-21,Full Day,Available,v1.0.0
AVL-043241,TEC-060,2024-11-22,Full Day,Busy,v1.0.0
AVL-043242,TEC-060,2024-11-23,Full Day,Busy,v1.0.0
AVL-043243,TEC-060,2024-11-24,Full Day,Busy,v1.0.0
AVL-043244,TEC-060,2024-11-25,Full Day,Leave,v1.0.0
AVL-043245,TEC-060,2024-11-26,Full Day,Busy,v1.0.0
AVL-043246,TEC-060,2024-11-27,Full Day,Busy,v1.0.0
AVL-043247,TEC-060,,,Available,v1.0.0
AVL-043248,TEC-060,2024-11-29,Full Day,Available,v1.0.0
AVL-043249,TEC-060,2024-11-30,Full Day,Available,v1.0.0
AVL-043250,TEC-060,2024-12-01,Full Day,Leave,v1.0.0
AVL-043251,TEC-060,2024-12-02,Full Day,Available,v1.0.0
AVL-043252,TEC-060,2024-12-03,Full Day,Available,v1.0.0
AVL-043253,TEC-060,2024-12-04,Full Day,Available,v1.0.0
AVL-043254,TEC-060,2024-12-05,Full Day,Available,v1.0.0
AVL-043255,TEC-060,2024-12-06,Full Day,Busy,v1.0.0
AVL-043256,TEC-060,2024-12-07,Full Day,Available,v1.0.0
AVL-043257,TEC-060,2024-12-08,Full Day,Busy,v1.0.0
AVL-043258,TEC-060,2024-12-09,Full Day,Leave,v1.0.0
AVL-043259,TEC-060,2024-12-10,Full Day,Available,v1.0.0
AVL-043260,TEC-060,2024-12-11,Full Day,Leave,v1.0.0
AVL-043261,TEC-060,2024-12-12,Full Day,Available,v1.0.0
AVL-043262,TEC-060,2024-12-13,Full Day,Available,v1.0.0
AVL-043263,TEC-060,2024-12-14,,Busy,v1.0.0
AVL-043264,TEC-060,2024-12-15,Full Day,Busy,v1.0.0
AVL-043265,TEC-060,2024-12-16,Full Day,Available,v1.0.0
AVL-043266,TEC-060,2024-12-17,Full Day,Available,v1.0.0
AVL-043267,TEC-060,2024-12-18,Full Day,Available,v1.0.0
AVL-043268,TEC-060,2024-12-19,Full Day,Busy,v1.0.0
AVL-043269,TEC-060,2024-12-20,Full Day,Busy,v1.0.0
AVL-043270,TEC-060,,Full Day,Available,v1.0.0
AVL-043271,TEC-060,2024-12-22,Full Day,Leave,v1.0.0
AVL-043272,TEC-060,2024-12-23,Full Day,Available,v1.0.0
AVL-043273,TEC-060,2024-12-24,Full Day,Leave,v1.0.0
AVL-043274,TEC-060,2024-12-25,,Leave,v1.0.0
AVL-043275,TEC-060,,Full Day,Available,v1.0.0
AVL-043276,TEC-060,2024-12-27,Full Day,Leave,v1.0.0
AVL-043277,TEC-060,2024-12-28,Full Day,Available,v1.0.0
AVL-043278,TEC-060,2024-12-29,Full Day,Busy,v1.0.0
AVL-043279,TEC-060,2024-12-30,Full Day,Leave,v1.0.0
AVL-043280,TEC-060,2024-12-31,Full Day,Leave,v1.0.0
AVL-043281,TEC-060,2025-01-01,Full Day,Available,v1.0.0
AVL-043282,TEC-060,2025-01-02,,Available,v1.0.0
AVL-043283,TEC-060,2025-01-03,Full Day,Leave,v1.0.0
AVL-043284,TEC-060,2025-01-04,Full Day,Leave,v1.0.0
AVL-043285,TEC-060,2025-01-05,Full Day,Available,v1.0.0
AVL-043286,TEC-060,2025-01-06,Full Day,Busy,v1.0.0
AVL-043287,TEC-060,2025-01-07,Full Day,Busy,v1.0.0
AVL-043288,TEC-060,2025-01-08,Full Day,Available,v1.0.0
AVL-043289,TEC-060,2025-01-09,Full Day,Available,v1.0.0
AVL-043290,TEC-060,2025-01-10,Full Day,Available,v1.0.0
AVL-043291,TEC-060,2025-01-11,Full Day,Available,v1.0.0
AVL-043292,TEC-060,2025-01-12,Full Day,Available,v1.0.0
AVL-043293,TEC-060,2025-01-13,Full Day,Available,v1.0.0
AVL-043294,TEC-060,2025-01-14,Full Day,Busy,v1.0.0
AVL-043295,TEC-060,,Full Day,Leave,v1.0.0
AVL-043296,TEC-060,2025-01-16,Full Day,Available,v1.0.0
AVL-043297,TEC-060,2025-01-17,Full Day,Available,v1.0.0
AVL-043298,TEC-060,2025-01-18,,Available,v1.0.0
AVL-043299,TEC-060,,Full Day,Available,v1.0.0
AVL-043300,TEC-060,2025-01-20,Full Day,Available,v1.0.0
AVL-043301,TEC-060,2025-01-21,Full Day,Available,v1.0.0
AVL-043302,TEC-060,2025-01-22,Full Day,Available,v1.0.0
AVL-043303,TEC-060,2025-01-23,Full Day,Leave,v1.0.0
AVL-043304,TEC-060,2025-01-24,Full Day,Leave,v1.0.0
AVL-043305,TEC-060,2025-01-25,Full Day,Available,v1.0.0
AVL-043306,TEC-060,2025-01-26,Full Day,Available,v1.0.0
AVL-043307,TEC-060,2025-01-27,Full Day,Available,v1.0.0
AVL-043308,TEC-060,2025-01-28,Full Day,Available,v1.0.0
AVL-043309,TEC-060,2025-01-29,Full Day,Busy,v1.0.0
AVL-043310,TEC-060,2025-01-30,Full Day,Available,v1.0.0
AVL-043311,TEC-060,2025-01-31,Full Day,Leave,v1.0.0
AVL-043312,TEC-060,2025-02-01,Full Day,Available,v1.0.0
AVL-043313,TEC-060,2025-02-02,Full Day,Available,v1.0.0
AVL-043314,TEC-060,2025-02-03,Full Day,Available,v1.0.0
AVL-043315,TEC-060,2025-02-04,Full Day,Available,v1.0.0
AVL-043316,TEC-060,2025-02-05,Full Day,Available,v1.0.0
AVL-043317,TEC-060,2025-02-06,Full Day,Available,v1.0.0
AVL-043318,TEC-060,2025-02-07,Full Day,Busy,v1.0.0
AVL-043319,TEC-060,2025-02-08,Full Day,Busy,v1.0.0
AVL-043320,TEC-060,2025-02-09,Full Day,Available,v1.0.0
AVL-043321,TEC-060,2025-02-10,Full Day,Leave,v1.0.0
AVL-043322,TEC-060,2025-02-11,Full Day,Available,v1.0.0
AVL-043323,TEC-060,2025-02-12,Full Day,Available,v1.0.0
AVL-043324,TEC-060,2025-02-13,Full Day,Available,v1.0.0
AVL-043325,TEC-060,2025-02-14,Full Day,Busy,v1.0.0
AVL-043326,TEC-060,2025-02-15,Full Day,Available,v1.0.0
AVL-043327,TEC-060,,Full Day,Leave,v1.0.0
AVL-043328,TEC-060,2025-02-17,Full Day,Available,v1.0.0
AVL-043329,TEC-060,2025-02-18,Full Day,Busy,v1.0.0
AVL-043330,TEC-060,2025-02-19,Full Day,Available,v1.0.0
AVL-043331,TEC-060,2025-02-20,Full Day,Available,v1.0.0
AVL-043332,TEC-060,2025-02-21,Full Day,Busy,v1.0.0
AVL-043333,TEC-060,2025-02-22,Full Day,Leave,v1.0.0
AVL-043334,TEC-060,,Full Day,Available,v1.0.0
AVL-043335,TEC-060,2025-02-24,Full Day,Available,v1.0.0
AVL-043336,TEC-060,2025-02-25,Full Day,Available,v1.0.0
AVL-043337,TEC-060,2025-02-26,Full Day,Available,v1.0.0
AVL-043338,TEC-060,2025-02-27,Full Day,Available,v1.0.0
AVL-043339,TEC-060,2025-02-28,Full Day,Leave,v1.0.0
AVL-043340,TEC-060,2025-03-01,,Available,v1.0.0
AVL-043341,TEC-060,2025-03-02,Full Day,Busy,v1.0.0
AVL-043342,TEC-060,2025-03-03,Full Day,Busy,v1.0.0
AVL-043343,TEC-060,2025-03-04,Full Day,Available,v1.0.0
AVL-043344,TEC-060,2025-03-05,Full Day,Available,v1.0.0
AVL-043345,TEC-060,2025-03-06,Full Day,Available,v1.0.0
AVL-043346,TEC-060,2025-03-07,Full Day,Leave,v1.0.0
AVL-043347,TEC-060,,Full Day,Available,v1.0.0
AVL-043348,TEC-060,,Full Day,Busy,v1.0.0
AVL-043349,TEC-060,2025-03-10,Full Day,Busy,v1.0.0
AVL-043350,TEC-060,,Full Day,Leave,v1.0.0
AVL-043351,TEC-060,2025-03-12,Full Day,Available,v1.0.0
AVL-043352,TEC-060,2025-03-13,Full Day,Busy,v1.0.0
AVL-043353,TEC-060,2025-03-14,Full Day,Available,v1.0.0
AVL-043354,TEC-060,2025-03-15,Full Day,Available,v1.0.0
AVL-043355,TEC-060,2025-03-16,Full Day,Busy,v1.0.0
AVL-043356,TEC-060,2025-03-17,Full Day,Busy,v1.0.0
AVL-043357,TEC-060,2025-03-18,Full Day,Available,v1.0.0
AVL-043358,TEC-060,,Full Day,Available,v1.0.0
AVL-043359,TEC-060,2025-03-20,Full Day,Available,v1.0.0
AVL-043360,TEC-060,2025-03-21,Full Day,Available,v1.0.0
AVL-043361,TEC-060,2025-03-22,Full Day,Available,v1.0.0
AVL-043362,TEC-060,2025-03-23,Full Day,Available,v1.0.0
AVL-043363,TEC-060,2025-03-24,Full Day,Available,v1.0.0
AVL-043364,TEC-060,2025-03-25,Full Day,Available,v1.0.0
AVL-043365,TEC-060,,Full Day,Available,v1.0.0
AVL-043366,TEC-060,2025-03-27,Full Day,Leave,v1.0.0
AVL-043367,TEC-060,2025-03-28,Full Day,Available,v1.0.0
AVL-043368,TEC-060,2025-03-29,Full Day,Leave,v1.0.0
AVL-043369,TEC-060,2025-03-30,Full Day,Available,v1.0.0
AVL-043370,TEC-060,2025-03-31,Full Day,Available,v1.0.0
AVL-043371,TEC-060,2025-04-01,Full Day,Busy,v1.0.0
AVL-043372,TEC-060,2025-04-02,Full Day,Available,v1.0.0
AVL-043373,TEC-060,2025-04-03,Full Day,Available,v1.0.0
AVL-043374,TEC-060,2025-04-04,Full Day,Available,v1.0.0
AVL-043375,TEC-060,2025-04-05,Full Day,Available,v1.0.0
AVL-043376,TEC-060,2025-04-06,Full Day,Available,v1.0.0
AVL-043377,TEC-060,2025-04-07,Full Day,Leave,v1.0.0
AVL-043378,TEC-060,2025-04-08,Full Day,Leave,v1.0.0
AVL-043379,TEC-060,2025-04-09,Full Day,Available,v1.0.0
AVL-043380,TEC-060,2025-04-10,Full Day,Leave,v1.0.0
AVL-043381,TEC-060,2025-04-11,Full Day,Leave,v1.0.0
AVL-043382,TEC-060,2025-04-12,Full Day,Leave,v1.0.0
AVL-043383,TEC-060,2025-04-13,Full Day,Busy,v1.0.0
AVL-043384,TEC-060,2025-04-14,Full Day,Busy,v1.0.0
AVL-043385,TEC-060,2025-04-15,Full Day,Available,v1.0.0
AVL-043386,TEC-060,2025-04-16,Full Day,Leave,v1.0.0
AVL-043387,TEC-060,2025-04-17,Full Day,Available,v1.0.0
AVL-043388,TEC-060,2025-04-18,Full Day,Leave,v1.0.0
AVL-043389,TEC-060,2025-04-19,Full Day,Available,v1.0.0
AVL-043390,TEC-060,2025-04-20,Full Day,Leave,v1.0.0
AVL-043391,TEC-060,2025-04-21,Full Day,Available,v1.0.0
AVL-043392,TEC-060,2025-04-22,Full Day,Available,v1.0.0
AVL-043393,TEC-060,2025-04-23,Full Day,Leave,v1.0.0
AVL-043394,TEC-060,2025-04-24,Full Day,Busy,v1.0.0
AVL-043395,TEC-060,,,Available,v1.0.0
AVL-043396,TEC-060,2025-04-26,Full Day,Available,v1.0.0
AVL-043397,TEC-060,2025-04-27,Full Day,Available,v1.0.0
AVL-043398,TEC-060,2025-04-28,Full Day,Available,v1.0.0
AVL-043399,TEC-060,2025-04-29,Full Day,Available,v1.0.0
AVL-043400,TEC-060,2025-04-30,Full Day,Available,v1.0.0
AVL-043401,TEC-060,2025-05-01,Full Day,Available,v1.0.0
AVL-043402,TEC-060,2025-05-02,Full Day,Available,v1.0.0
AVL-043403,TEC-060,2025-05-03,Full Day,Available,v1.0.0
AVL-043404,TEC-060,2025-05-04,Full Day,Available,v1.0.0
AVL-043405,TEC-060,2025-05-05,Full Day,Available,v1.0.0
AVL-043406,TEC-060,,Full Day,Available,v1.0.0
AVL-043407,TEC-060,2025-05-07,Full Day,Available,v1.0.0
AVL-043408,TEC-060,2025-05-08,Full Day,Available,v1.0.0
AVL-043409,TEC-060,2025-05-09,Full Day,Available,v1.0.0
AVL-043410,TEC-060,2025-05-10,Full Day,Available,v1.0.0
AVL-043411,TEC-060,2025-05-11,Full Day,Leave,v1.0.0
AVL-043412,TEC-060,2025-05-12,Full Day,Available,v1.0.0
AVL-043413,TEC-060,2025-05-13,,Available,v1.0.0
AVL-043414,TEC-060,2025-05-14,Full Day,Busy,v1.0.0
AVL-043415,TEC-060,2025-05-15,Full Day,Available,v1.0.0
AVL-043416,TEC-060,2025-05-16,Full Day,Available,v1.0.0
AVL-043417,TEC-060,2025-05-17,Full Day,Available,v1.0.0
AVL-043418,TEC-060,2025-05-18,Full Day,Available,v1.0.0
AVL-043419,TEC-060,2025-05-19,Full Day,Available,v1.0.0
AVL-043420,TEC-060,2025-05-20,Full Day,Available,v1.0.0
AVL-043421,TEC-060,2025-05-21,Full Day,Available,v1.0.0
AVL-043422,TEC-060,2025-05-22,Full Day,Available,v1.0.0
AVL-043423,TEC-060,2025-05-23,Full Day,Busy,v1.0.0
AVL-043424,TEC-060,2025-05-24,Full Day,Available,v1.0.0
AVL-043425,TEC-060,2025-05-25,Full Day,Available,v1.0.0
AVL-043426,TEC-060,,Full Day,Available,v1.0.0
AVL-043427,TEC-060,2025-05-27,Full Day,Available,v1.0.0
AVL-043428,TEC-060,2025-05-28,Full Day,Available,v1.0.0
AVL-043429,TEC-060,2025-05-29,Full Day,Available,v1.0.0
AVL-043430,TEC-060,2025-05-30,Full Day,Available,v1.0.0
AVL-043431,TEC-060,2025-05-31,Full Day,Busy,v1.0.0
AVL-043432,TEC-060,2025-06-01,Full Day,Leave,v1.0.0
AVL-043433,TEC-060,2025-06-02,Full Day,Available,v1.0.0
AVL-043434,TEC-060,2025-06-03,Full Day,Busy,v1.0.0
AVL-043435,TEC-060,2025-06-04,Full Day,Available,v1.0.0
AVL-043436,TEC-060,2025-06-05,Full Day,Available,v1.0.0
AVL-043437,TEC-060,2025-06-06,Full Day,Busy,v1.0.0
AVL-043438,TEC-060,2025-06-07,Full Day,Available,v1.0.0
AVL-043439,TEC-060,2025-06-08,Full Day,Leave,v1.0.0
AVL-043440,TEC-060,2025-06-09,Full Day,Available,v1.0.0
AVL-043441,TEC-060,2025-06-10,Full Day,Available,v1.0.0
AVL-043442,TEC-060,2025-06-11,Full Day,Available,v1.0.0
AVL-043443,TEC-060,2025-06-12,Full Day,Available,v1.0.0
AVL-043444,TEC-060,2025-06-13,,Available,v1.0.0
AVL-043445,TEC-060,2025-06-14,Full Day,Available,v1.0.0
AVL-043446,TEC-060,2025-06-15,Full Day,Available,v1.0.0
AVL-043447,TEC-060,2025-06-16,Full Day,Available,v1.0.0
AVL-043448,TEC-060,2025-06-17,Full Day,Available,v1.0.0
AVL-043449,TEC-060,2025-06-18,Full Day,Available,v1.0.0
AVL-043450,TEC-060,2025-06-19,,Available,v1.0.0
AVL-043451,TEC-060,2025-06-20,Full Day,Leave,v1.0.0
AVL-043452,TEC-060,2025-06-21,Full Day,Busy,v1.0.0
AVL-043453,TEC-060,2025-06-22,Full Day,Leave,v1.0.0
AVL-043454,TEC-060,2025-06-23,Full Day,Leave,v1.0.0
AVL-043455,TEC-060,2025-06-24,Full Day,Available,v1.0.0
AVL-043456,TEC-060,2025-06-25,Full Day,Available,v1.0.0
AVL-043457,TEC-060,2025-06-26,Full Day,Available,v1.0.0
AVL-043458,TEC-060,2025-06-27,Full Day,Available,v1.0.0
AVL-043459,TEC-060,2025-06-28,Full Day,Available,v1.0.0
AVL-043460,TEC-060,2025-06-29,Full Day,Available,v1.0.0
AVL-043461,TEC-060,2025-06-30,Full Day,Busy,v1.0.0
AVL-043462,TEC-060,2025-07-01,Full Day,Busy,v1.0.0
AVL-043463,TEC-060,2025-07-02,Full Day,Available,v1.0.0
AVL-043464,TEC-060,2025-07-03,Full Day,Available,v1.0.0
AVL-043465,TEC-060,,Full Day,Available,v1.0.0
AVL-043466,TEC-060,2025-07-05,Full Day,Available,v1.0.0
AVL-043467,TEC-060,2025-07-06,Full Day,Busy,v1.0.0
AVL-043468,TEC-060,2025-07-07,Full Day,Available,v1.0.0
AVL-043469,TEC-060,2025-07-08,Full Day,Busy,v1.0.0
AVL-043470,TEC-060,2025-07-09,Full Day,Busy,v1.0.0
AVL-043471,TEC-060,2025-07-10,Full Day,Leave,v1.0.0
AVL-043472,TEC-060,2025-07-11,,Leave,v1.0.0
AVL-043473,TEC-060,2025-07-12,Full Day,Busy,v1.0.0
AVL-043474,TEC-060,2025-07-13,Full Day,Leave,v1.0.0
AVL-043475,TEC-060,2025-07-14,Full Day,Available,v1.0.0
AVL-043476,TEC-060,2025-07-15,Full Day,Available,v1.0.0
AVL-043477,TEC-060,2025-07-16,Full Day,Available,v1.0.0
AVL-043478,TEC-060,2025-07-17,Full Day,Available,v1.0.0
AVL-043479,TEC-060,2025-07-18,Full Day,Busy,v1.0.0
AVL-043480,TEC-060,2025-07-19,Full Day,Available,v1.0.0
AVL-043481,TEC-060,2025-07-20,Full Day,Available,v1.0.0
AVL-043482,TEC-060,2025-07-21,Full Day,Leave,v1.0.0
AVL-043483,TEC-060,2025-07-22,Full Day,Available,v1.0.0
AVL-043484,TEC-060,2025-07-23,Full Day,Leave,v1.0.0
AVL-043485,TEC-060,2025-07-24,Full Day,Available,v1.0.0
AVL-043486,TEC-060,,Full Day,Busy,v1.0.0
AVL-043487,TEC-060,2025-07-26,Full Day,Leave,v1.0.0
AVL-043488,TEC-060,2025-07-27,Full Day,Available,v1.0.0
AVL-043489,TEC-060,2025-07-28,Full Day,Busy,v1.0.0
AVL-043490,TEC-060,2025-07-29,,Busy,v1.0.0
AVL-043491,TEC-060,2025-07-30,,Available,v1.0.0
AVL-043492,TEC-060,2025-07-31,Full Day,Available,v1.0.0
AVL-043493,TEC-060,2025-08-01,Full Day,Leave,v1.0.0
AVL-043494,TEC-060,2025-08-02,Full Day,Available,v1.0.0
AVL-043495,TEC-060,2025-08-03,Full Day,Available,v1.0.0
AVL-043496,TEC-060,2025-08-04,Full Day,Busy,v1.0.0
AVL-043497,TEC-060,2025-08-05,Full Day,Leave,v1.0.0
AVL-043498,TEC-060,2025-08-06,Full Day,Leave,v1.0.0
AVL-043499,TEC-060,,Full Day,Leave,v1.0.0
AVL-043500,TEC-060,2025-08-08,Full Day,Leave,v1.0.0
AVL-043501,TEC-060,2025-08-09,Full Day,Available,v1.0.0
AVL-043502,TEC-060,2025-08-10,Full Day,Busy,v1.0.0
AVL-043503,TEC-060,2025-08-11,Full Day,Busy,v1.0.0
AVL-043504,TEC-060,2025-08-12,Full Day,Available,v1.0.0
AVL-043505,TEC-060,2025-08-13,Full Day,Available,v1.0.0
AVL-043506,TEC-060,2025-08-14,Full Day,Available,v1.0.0
AVL-043507,TEC-060,2025-08-15,Full Day,Available,v1.0.0
AVL-043508,TEC-060,2025-08-16,,Busy,v1.0.0
AVL-043509,TEC-060,2025-08-17,Full Day,Available,v1.0.0
AVL-043510,TEC-060,2025-08-18,Full Day,Available,v1.0.0
AVL-043511,TEC-060,2025-08-19,Full Day,Available,v1.0.0
AVL-043512,TEC-060,2025-08-20,Full Day,Available,v1.0.0
AVL-043513,TEC-060,2025-08-21,,Available,v1.0.0
AVL-043514,TEC-060,2025-08-22,Full Day,Busy,v1.0.0
AVL-043515,TEC-060,2025-08-23,Full Day,Available,v1.0.0
AVL-043516,TEC-060,2025-08-24,Full Day,Available,v1.0.0
AVL-043517,TEC-060,2025-08-25,Full Day,Available,v1.0.0
AVL-043518,TEC-060,2025-08-26,Full Day,Available,v1.0.0
AVL-043519,TEC-060,2025-08-27,Full Day,Available,v1.0.0
AVL-043520,TEC-060,2025-08-28,Full Day,Available,v1.0.0
AVL-043521,TEC-060,2025-08-29,Full Day,Available,v1.0.0
AVL-043522,TEC-060,2025-08-30,Full Day,Available,v1.0.0
AVL-043523,TEC-060,2025-08-31,Full Day,Available,v1.0.0
AVL-043524,TEC-060,2025-09-01,Full Day,Available,v1.0.0
AVL-043525,TEC-060,2025-09-02,Full Day,Available,v1.0.0
AVL-043526,TEC-060,2025-09-03,Full Day,Available,v1.0.0
AVL-043527,TEC-060,2025-09-04,Full Day,Available,v1.0.0
AVL-043528,TEC-060,2025-09-05,Full Day,Available,v1.0.0
AVL-043529,TEC-060,2025-09-06,Full Day,Leave,v1.0.0
AVL-043530,TEC-060,2025-09-07,Full Day,Available,v1.0.0
AVL-043531,TEC-060,2025-09-08,Full Day,Available,v1.0.0
AVL-043532,TEC-060,2025-09-09,Full Day,Leave,v1.0.0
AVL-043533,TEC-060,2025-09-10,Full Day,Available,v1.0.0
AVL-043534,TEC-060,2025-09-11,Full Day,Available,v1.0.0
AVL-043535,TEC-060,2025-09-12,Full Day,Available,v1.0.0
AVL-043536,TEC-060,2025-09-13,Full Day,Leave,v1.0.0
AVL-043537,TEC-060,2025-09-14,Full Day,Available,v1.0.0
AVL-043538,TEC-060,2025-09-15,Full Day,Busy,v1.0.0
AVL-043539,TEC-060,2025-09-16,Full Day,Available,v1.0.0
AVL-043540,TEC-060,2025-09-17,Full Day,Available,v1.0.0
AVL-043541,TEC-060,2025-09-18,Full Day,Leave,v1.0.0
AVL-043542,TEC-060,2025-09-19,Full Day,Available,v1.0.0
AVL-043543,TEC-060,2025-09-20,Full Day,Available,v1.0.0
AVL-043544,TEC-060,2025-09-21,Full Day,Available,v1.0.0
AVL-043545,TEC-060,2025-09-22,Full Day,Busy,v1.0.0
AVL-043546,TEC-060,2025-09-23,Full Day,Busy,v1.0.0
AVL-043547,TEC-060,2025-09-24,Full Day,Available,v1.0.0
AVL-043548,TEC-060,2025-09-25,Full Day,Available,v1.0.0
AVL-043549,TEC-060,2025-09-26,Full Day,Available,v1.0.0
AVL-043550,TEC-060,2025-09-27,Full Day,Available,v1.0.0
AVL-043551,TEC-060,2025-09-28,Full Day,Available,v1.0.0
AVL-043552,TEC-060,2025-09-29,Full Day,Leave,v1.0.0
AVL-043553,TEC-060,2025-09-30,Full Day,Available,v1.0.0
AVL-043554,TEC-060,2025-10-01,Full Day,Busy,v1.0.0
AVL-043555,TEC-060,2025-10-02,Full Day,Available,v1.0.0
AVL-043556,TEC-060,2025-10-03,Full Day,Busy,v1.0.0
AVL-043557,TEC-060,2025-10-04,Full Day,Leave,v1.0.0
AVL-043558,TEC-060,,Full Day,Available,v1.0.0
AVL-043559,TEC-060,2025-10-06,Full Day,Leave,v1.0.0
AVL-043560,TEC-060,2025-10-07,Full Day,Available,v1.0.0
AVL-043561,TEC-060,2025-10-08,Full Day,Available,v1.0.0
AVL-043562,TEC-060,2025-10-09,Full Day,Available,v1.0.0
AVL-043563,TEC-060,2025-10-10,,Available,v1.0.0
AVL-043564,TEC-060,2025-10-11,Full Day,Busy,v1.0.0
AVL-043565,TEC-060,2025-10-12,Full Day,Available,v1.0.0
AVL-043566,TEC-060,2025-10-13,Full Day,Available,v1.0.0
AVL-043567,TEC-060,2025-10-14,Full Day,Available,v1.0.0
AVL-043568,TEC-060,2025-10-15,,Busy,v1.0.0
AVL-043569,TEC-060,2025-10-16,Full Day,Available,v1.0.0
AVL-043570,TEC-060,2025-10-17,Full Day,Available,v1.0.0
AVL-043571,TEC-060,2025-10-18,Full Day,Available,v1.0.0
AVL-043572,TEC-060,2025-10-19,Full Day,Leave,v1.0.0
AVL-043573,TEC-060,2025-10-20,Full Day,Leave,v1.0.0
AVL-043574,TEC-060,2025-10-21,Full Day,Available,v1.0.0
AVL-043575,TEC-060,2025-10-22,Full Day,Available,v1.0.0
AVL-043576,TEC-060,2025-10-23,Full Day,Leave,v1.0.0
AVL-043577,TEC-060,2025-10-24,Full Day,Available,v1.0.0
AVL-043578,TEC-060,2025-10-25,Full Day,Available,v1.0.0
AVL-043579,TEC-060,2025-10-26,Full Day,Available,v1.0.0
AVL-043580,TEC-060,2025-10-27,Full Day,Leave,v1.0.0
AVL-043581,TEC-060,2025-10-28,Full Day,Leave,v1.0.0
AVL-043582,TEC-060,2025-10-29,Full Day,Leave,v1.0.0
AVL-043583,TEC-060,,Full Day,Available,v1.0.0
AVL-043584,TEC-060,2025-10-31,Full Day,Leave,v1.0.0
AVL-043585,TEC-060,2025-11-01,Full Day,Busy,v1.0.0
AVL-043586,TEC-060,2025-11-02,Full Day,Busy,v1.0.0
AVL-043587,TEC-060,2025-11-03,,Leave,v1.0.0
AVL-043588,TEC-060,2025-11-04,,Available,v1.0.0
AVL-043589,TEC-060,2025-11-05,Full Day,Available,v1.0.0
AVL-043590,TEC-060,2025-11-06,Full Day,Busy,v1.0.0
