failure_id,asset_id,failure_date,failure_type,downtime_hours,dataset_version
FLR-022285,AST-00276,2013-05-29,External,115.83,v1.0.0
FLR-022286,AST-00126,2021-01-29,Wear & Tear,239.45,v1.0.0
FLR-022287,AST-00481,2014-06-19,Electrical,38.0,v1.0.0
FLR-022288,AST-00079,2025-02-21,Software,136.58,v1.0.0
FLR-022289,AST-00383,2025-02-28,Software,51.31,v1.0.0
FLR-022290,AST-00433,2024-06-14,Mechanical,90.34,v1.0.0
FLR-022291,AST-00083,2020-06-12,Mechanical,166.38,v1.0.0
FLR-022292,AST-00180,2025-12-13,Wear & Tear,33.54,v1.0.0
FLR-022293,AST-00050,2015-10-17,Software,242.84,v1.0.0
FLR-022294,AST-00073,2011-10-13,Mechanical,90.18,v1.0.0
FLR-022295,AST-00108,2024-04-17,Mechanical,110.26,v1.0.0
FLR-022296,AST-00438,2015-12-07,Software,167.12,v1.0.0
FLR-022297,AST-00006,2025-12-02,Mechanical,120.2,v1.0.0
FLR-022298,AST-00231,,Wear & Tear,3.18,v1.0.0
FLR-022299,AST-00467,2025-10-19,Electrical,91.77,v1.0.0
FLR-022300,AST-00477,2024-04-05,Electrical,120.46,v1.0.0
FLR-022301,AST-00153,2011-08-22,Software,108.64,v1.0.0
FLR-022302,AST-00174,2022-07-03,Software,97.39,v1.0.0
FLR-022303,AST-00286,2024-07-18,Mechanical,34.24,v1.0.0
FLR-022304,AST-00240,2023-07-27,Software,70.01,v1.0.0
FLR-022305,AST-00440,2024-05-03,Wear & Tear,151.85,v1.0.0
FLR-022306,AST-00008,2024-03-28,,14.6,v1.0.0
FLR-022307,AST-00433,2025-10-22,Mechanical,13.79,v1.0.0
FLR-022308,AST-00266,2020-07-15,Electrical,174.49,v1.0.0
FLR-022309,AST-00338,2022-08-27,Mechanical,28.32,v1.0.0
FLR-022310,AST-00476,2011-03-07,Mechanical,114.4,v1.0.0
FLR-022311,AST-00484,2021-04-12,Electrical,22.48,v1.0.0
FLR-022312,AST-00197,2023-09-08,Electrical,91.88,v1.0.0
FLR-022313,AST-00261,2025-01-04,Electrical,19.59,v1.0.0
FLR-022314,AST-00496,2017-12-19,Mechanical,64.91,v1.0.0
FLR-022315,AST-00481,2018-09-30,Software,36.53,v1.0.0
FLR-022316,AST-00130,2018-06-04,Software,20.97,v1.0.0
FLR-022317,AST-00457,2025-11-16,Wear & Tear,22.37,v1.0.0
FLR-022318,AST-00179,2011-04-06,Electrical,236.32,v1.0.0
FLR-022319,AST-00302,2025-02-14,Software,28.26,v1.0.0
FLR-022320,AST-00031,2019-02-27,Software,29.58,v1.0.0
FLR-022321,AST-00196,2025-12-23,Mechanical,131.0,v1.0.0
FLR-022322,AST-00266,2015-04-03,Mechanical,210.89,v1.0.0
FLR-022323,AST-00409,2015-08-19,Mechanical,189.03,v1.0.0
FLR-022324,AST-00418,2016-09-26,Mechanical,210.52,v1.0.0
FLR-022325,AST-00061,2025-09-02,Wear & Tear,141.8,v1.0.0
FLR-022326,AST-00481,2019-04-19,Mechanical,293.48,v1.0.0
FLR-022327,AST-00052,2023-04-22,Mechanical,70.3,v1.0.0
FLR-022328,AST-00113,2022-08-16,,68.18,v1.0.0
FLR-022329,AST-00008,2024-05-22,Electrical,58.52,v1.0.0
FLR-022330,AST-00013,2011-12-09,Wear & Tear,277.43,v1.0.0
FLR-022331,AST-00389,2009-05-13,Electrical,24.25,v1.0.0
FLR-022332,AST-00252,2021-09-01,Mechanical,112.12,v1.0.0
FLR-022333,AST-00481,2021-10-23,Software,82.88,v1.0.0
FLR-022334,AST-00241,2010-01-31,Software,221.89,v1.0.0
FLR-022335,AST-00176,2022-06-15,Wear & Tear,,v1.0.0
FLR-022336,AST-00165,2022-11-26,,14.21,v1.0.0
FLR-022337,AST-00089,2020-01-19,Electrical,191.15,v1.0.0
FLR-022338,AST-00384,2009-04-26,Electrical,267.15,v1.0.0
FLR-022339,AST-00271,2017-08-12,Electrical,187.82,v1.0.0
FLR-022340,AST-00206,2009-03-16,Electrical,92.94,v1.0.0
FLR-022341,AST-00117,2022-01-22,Wear & Tear,206.9,v1.0.0
FLR-022342,AST-00098,2024-07-30,Mechanical,79.85,v1.0.0
FLR-022343,AST-00485,2015-11-02,Mechanical,51.53,v1.0.0
FLR-022344,AST-00409,2021-06-23,Electrical,227.92,v1.0.0
FLR-022345,AST-00037,2022-04-09,Wear & Tear,185.11,v1.0.0
FLR-022346,AST-00416,2026-04-14,Mechanical,19.3,v1.0.0
FLR-022347,AST-00419,2010-12-11,Wear & Tear,312.01,v1.0.0
FLR-022348,AST-00157,2013-07-04,Software,240.22,v1.0.0
FLR-022349,AST-00223,2015-08-28,Mechanical,118.62,v1.0.0
FLR-022350,AST-00077,2025-08-25,Mechanical,83.37,v1.0.0
FLR-022351,AST-00355,2024-05-08,Software,44.15,v1.0.0
FLR-022352,AST-00184,,Electrical,75.98,v1.0.0
FLR-022353,AST-00032,2026-01-27,Mechanical,161.64,v1.0.0
FLR-022354,AST-00376,2024-07-22,Wear & Tear,35.0,v1.0.0
FLR-022355,AST-00365,2026-02-27,Mechanical,71.55,v1.0.0
FLR-022356,AST-00421,2023-06-18,Software,19.24,v1.0.0
FLR-022357,AST-00019,2015-06-18,Wear & Tear,80.38,v1.0.0
FLR-022358,AST-00053,2025-05-27,Software,67.61,v1.0.0
FLR-022359,AST-00005,2024-11-04,Wear & Tear,97.94,v1.0.0
FLR-022360,AST-00335,2021-07-31,Mechanical,109.82,v1.0.0
FLR-022361,AST-00144,2025-04-11,Electrical,48.61,v1.0.0
FLR-022362,AST-00096,2017-05-28,Wear & Tear,46.97,v1.0.0
FLR-022363,AST-00193,2010-01-30,Mechanical,137.03,v1.0.0
FLR-022364,AST-00042,2014-10-06,Electrical,19.62,v1.0.0
FLR-022365,AST-00389,2022-04-13,Software,293.4,v1.0.0
FLR-022366,AST-00152,2017-12-12,Mechanical,173.07,v1.0.0
FLR-022367,AST-00059,2024-04-04,,209.75,v1.0.0
FLR-022368,AST-00295,2024-11-29,Mechanical,112.64,v1.0.0
FLR-022369,AST-00277,2023-05-01,Wear & Tear,83.81,v1.0.0
FLR-022370,AST-00258,2023-11-15,Mechanical,268.06,v1.0.0
FLR-022371,AST-00208,2016-01-15,Wear & Tear,129.04,v1.0.0
FLR-022372,AST-00229,2023-11-21,Electrical,16.73,v1.0.0
FLR-022373,AST-00296,2016-04-30,Electrical,,v1.0.0
FLR-022374,AST-00125,2023-01-29,Mechanical,61.41,v1.0.0
FLR-022375,AST-00399,2025-11-14,Electrical,17.96,v1.0.0
FLR-022376,AST-00266,2022-10-19,Mechanical,96.1,v1.0.0
FLR-022377,AST-00104,2025-10-03,Electrical,109.07,v1.0.0
FLR-022378,AST-00468,2018-11-23,Mechanical,92.29,v1.0.0
FLR-022379,AST-00314,2025-07-02,Electrical,42.16,v1.0.0
FLR-022380,AST-00461,2025-07-14,External,324.55,v1.0.0
FLR-022381,AST-00362,2019-05-27,Mechanical,181.46,v1.0.0
FLR-022382,AST-00489,2016-09-16,Software,280.39,v1.0.0
FLR-022383,AST-00372,2023-04-04,Mechanical,105.62,v1.0.0
FLR-022384,AST-00266,2022-07-07,Mechanical,62.89,v1.0.0
FLR-022385,AST-00469,2011-07-13,Software,38.17,v1.0.0
FLR-022386,AST-00128,2016-12-11,Wear & Tear,200.84,v1.0.0
FLR-022387,AST-00184,2011-07-06,Electrical,125.11,v1.0.0
FLR-022388,AST-00055,2023-01-05,Mechanical,139.1,v1.0.0
FLR-022389,AST-00415,2025-08-07,Wear & Tear,105.67,v1.0.0
FLR-022390,AST-00279,2024-09-07,Electrical,95.29,v1.0.0
FLR-022391,AST-00382,2018-04-23,Software,56.99,v1.0.0
FLR-022392,AST-00306,2024-08-16,Electrical,77.54,v1.0.0
FLR-022393,AST-00370,2024-06-15,Mechanical,5.41,v1.0.0
FLR-022394,AST-00211,2009-11-19,Wear & Tear,216.25,v1.0.0
FLR-022395,AST-00198,2024-09-07,Mechanical,63.54,v1.0.0
FLR-022396,AST-00375,2017-04-21,Software,66.99,v1.0.0
FLR-022397,AST-00283,2014-10-13,Wear & Tear,61.43,v1.0.0
FLR-022398,AST-00274,2014-06-11,Electrical,45.29,v1.0.0
FLR-022399,AST-00126,2017-07-05,Electrical,258.55,v1.0.0
FLR-022400,AST-00068,2020-12-01,Software,92.38,v1.0.0
FLR-022401,AST-00430,2020-09-06,Mechanical,140.68,v1.0.0
FLR-022402,AST-00172,2026-04-20,Electrical,179.78,v1.0.0
FLR-022403,AST-00047,2024-08-06,Mechanical,98.45,v1.0.0
FLR-022404,AST-00162,2025-08-25,Electrical,67.37,v1.0.0
FLR-022405,AST-00219,2024-05-23,Mechanical,198.22,v1.0.0
FLR-022406,AST-00096,2019-08-28,Electrical,74.87,v1.0.0
FLR-022407,AST-00440,2025-09-21,Mechanical,164.57,v1.0.0
FLR-022408,AST-00043,2018-05-09,Software,170.65,v1.0.0
FLR-022409,AST-00316,2022-06-23,Wear & Tear,6.29,v1.0.0
FLR-022410,AST-00460,2019-05-27,Software,313.06,v1.0.0
FLR-022411,AST-00054,2009-02-18,Software,294.84,v1.0.0
FLR-022412,AST-00299,2025-05-22,Mechanical,56.62,v1.0.0
FLR-022413,AST-00407,2016-02-10,Mechanical,126.48,v1.0.0
FLR-022414,AST-00410,2026-04-04,Software,208.25,v1.0.0
FLR-022415,AST-00001,2010-05-22,Software,276.97,v1.0.0
FLR-022416,AST-00267,2022-01-24,Mechanical,8.27,v1.0.0
FLR-022417,AST-00427,2017-08-17,Wear & Tear,324.02,v1.0.0
FLR-022418,AST-00303,2023-02-06,Electrical,87.2,v1.0.0
FLR-022419,AST-00295,2018-03-07,Mechanical,208.37,v1.0.0
FLR-022420,AST-00253,2018-01-17,Mechanical,125.93,v1.0.0
FLR-022421,AST-00372,2019-04-25,Electrical,80.02,v1.0.0
FLR-022422,AST-00289,2022-07-28,Mechanical,135.12,v1.0.0
FLR-022423,AST-00494,2017-08-19,Wear & Tear,90.2,v1.0.0
FLR-022424,AST-00499,2023-12-06,Mechanical,209.31,v1.0.0
FLR-022425,AST-00432,2024-11-13,Wear & Tear,60.37,v1.0.0
FLR-022426,AST-00496,2019-07-27,,83.68,v1.0.0
FLR-022427,AST-00064,2023-11-02,Wear & Tear,100.9,v1.0.0
FLR-022428,AST-00362,2020-07-19,Electrical,105.75,v1.0.0
FLR-022429,AST-00087,2023-07-12,Electrical,99.65,v1.0.0
FLR-022430,AST-00318,2024-02-09,Software,70.55,v1.0.0
FLR-022431,AST-00483,2024-06-06,Electrical,62.89,v1.0.0
FLR-022432,AST-00423,2024-04-12,Electrical,21.76,v1.0.0
FLR-022433,AST-00160,2023-02-26,Electrical,147.61,v1.0.0
FLR-022434,AST-00376,,Electrical,134.87,v1.0.0
FLR-022435,AST-00090,2023-09-22,Mechanical,103.62,v1.0.0
FLR-022436,AST-00166,2026-04-17,Mechanical,54.23,v1.0.0
FLR-022437,AST-00488,2026-05-03,Wear & Tear,257.13,v1.0.0
FLR-022438,AST-00299,2025-06-02,Wear & Tear,4.38,v1.0.0
FLR-022439,AST-00414,2011-03-20,Electrical,104.95,v1.0.0
FLR-022440,AST-00344,2022-08-06,Mechanical,206.82,v1.0.0
FLR-022441,AST-00496,2017-12-08,Mechanical,57.04,v1.0.0
FLR-022442,AST-00203,2023-09-04,Wear & Tear,133.32,v1.0.0
FLR-022443,AST-00392,2008-03-18,Mechanical,286.18,v1.0.0
FLR-022444,AST-00261,2025-06-09,Electrical,71.89,v1.0.0
FLR-022445,AST-00169,2026-05-20,Wear & Tear,6.69,v1.0.0
FLR-022446,AST-00463,2021-07-05,Mechanical,116.41,v1.0.0
FLR-022447,AST-00097,2019-07-20,Wear & Tear,169.91,v1.0.0
FLR-022448,AST-00341,2025-06-15,Wear & Tear,31.14,v1.0.0
FLR-022449,AST-00085,2021-12-20,Electrical,20.37,v1.0.0
FLR-022450,AST-00234,2018-04-27,Electrical,,v1.0.0
FLR-022451,AST-00140,2025-12-16,Wear & Tear,222.83,v1.0.0
FLR-022452,AST-00080,2024-03-14,Electrical,137.48,v1.0.0
FLR-022453,AST-00257,2022-10-12,Mechanical,22.26,v1.0.0
FLR-022454,AST-00489,2015-10-01,Electrical,149.06,v1.0.0
FLR-022455,AST-00068,2019-09-03,Software,211.96,v1.0.0
FLR-022456,AST-00248,2023-06-19,Software,50.57,v1.0.0
FLR-022457,AST-00070,2023-03-02,Electrical,42.67,v1.0.0
FLR-022458,AST-00453,2016-03-13,Mechanical,18.51,v1.0.0
FLR-022459,AST-00407,2013-02-23,Electrical,237.46,v1.0.0
FLR-022460,AST-00241,2020-01-17,Mechanical,86.98,v1.0.0
FLR-022461,AST-00032,2022-10-06,Electrical,124.13,v1.0.0
FLR-022462,AST-00420,2019-03-06,Electrical,277.79,v1.0.0
FLR-022463,AST-00252,2023-08-24,Software,167.85,v1.0.0
FLR-022464,AST-00064,2025-11-04,Wear & Tear,71.62,v1.0.0
FLR-022465,AST-00281,2020-05-15,Electrical,32.27,v1.0.0
FLR-022466,AST-00395,2021-05-30,Mechanical,230.17,v1.0.0
FLR-022467,AST-00043,2025-02-23,,165.87,v1.0.0
FLR-022468,AST-00249,2019-09-15,Wear & Tear,161.32,v1.0.0
FLR-022469,AST-00151,2017-03-17,Mechanical,35.21,v1.0.0
FLR-022470,AST-00362,2021-04-09,Software,150.61,v1.0.0
FLR-022471,AST-00141,2024-12-06,Mechanical,121.32,v1.0.0
FLR-022472,AST-00033,2025-01-30,Software,189.78,v1.0.0
FLR-022473,AST-00480,2025-11-01,Electrical,13.55,v1.0.0
FLR-022474,AST-00115,2020-10-12,Mechanical,,v1.0.0
FLR-022475,AST-00073,2008-04-10,Electrical,226.23,v1.0.0
FLR-022476,AST-00415,2021-06-25,Mechanical,56.13,v1.0.0
FLR-022477,AST-00486,2023-06-13,Wear & Tear,21.83,v1.0.0
FLR-022478,AST-00114,2015-08-13,Mechanical,111.65,v1.0.0
FLR-022479,AST-00138,2012-11-18,Electrical,28.38,v1.0.0
FLR-022480,AST-00180,2026-03-14,Wear & Tear,2.61,v1.0.0
FLR-022481,AST-00300,2019-06-04,Electrical,234.07,v1.0.0
FLR-022482,AST-00344,2023-08-12,Electrical,80.36,v1.0.0
FLR-022483,AST-00130,2015-09-06,Wear & Tear,226.07,v1.0.0
FLR-022484,AST-00189,2022-10-20,Electrical,147.53,v1.0.0
FLR-022485,AST-00014,2023-12-13,Mechanical,176.37,v1.0.0
FLR-022486,AST-00437,2018-08-06,Mechanical,113.4,v1.0.0
FLR-022487,AST-00233,2025-04-13,Electrical,237.0,v1.0.0
FLR-022488,AST-00181,2022-02-12,Software,276.54,v1.0.0
FLR-022489,AST-00269,2026-01-07,Wear & Tear,81.21,v1.0.0
FLR-022490,AST-00233,2012-03-27,Software,229.08,v1.0.0
FLR-022491,AST-00228,2022-10-08,Wear & Tear,104.5,v1.0.0
FLR-022492,AST-00035,2024-02-17,Electrical,111.5,v1.0.0
FLR-022493,AST-00231,2025-07-19,Electrical,6.29,v1.0.0
FLR-022494,AST-00279,2024-03-31,Software,61.86,v1.0.0
FLR-022495,AST-00467,2022-09-03,Wear & Tear,58.72,v1.0.0
FLR-022496,AST-00063,2025-09-20,Wear & Tear,136.21,v1.0.0
FLR-022497,AST-00149,2017-03-07,Electrical,,v1.0.0
FLR-022498,AST-00026,2022-04-07,Electrical,182.2,v1.0.0
FLR-022499,AST-00418,2013-01-05,Software,,v1.0.0
FLR-022500,AST-00044,2026-02-13,Mechanical,142.95,v1.0.0
FLR-022501,AST-00006,2021-03-30,Mechanical,10.32,v1.0.0
FLR-022502,AST-00438,2019-12-30,Electrical,31.19,v1.0.0
FLR-022503,AST-00066,2019-02-13,Electrical,246.55,v1.0.0
FLR-022504,AST-00377,2017-11-13,Electrical,306.73,v1.0.0
FLR-022505,AST-00346,2014-08-05,Wear & Tear,67.49,v1.0.0
FLR-022506,AST-00483,2025-06-02,Mechanical,,v1.0.0
FLR-022507,AST-00036,2023-11-19,Electrical,75.78,v1.0.0
FLR-022508,AST-00329,2014-09-16,Mechanical,86.65,v1.0.0
FLR-022509,AST-00217,2022-02-11,Wear & Tear,126.16,v1.0.0
FLR-022510,AST-00062,2022-01-16,Electrical,150.42,v1.0.0
FLR-022511,AST-00498,2020-01-13,Software,45.84,v1.0.0
FLR-022512,AST-00500,2014-01-27,Wear & Tear,266.83,v1.0.0
FLR-022513,AST-00498,2021-02-10,Software,9.56,v1.0.0
FLR-022514,AST-00186,2025-03-06,Mechanical,92.33,v1.0.0
FLR-022515,AST-00341,2026-02-06,Mechanical,18.0,v1.0.0
FLR-022516,AST-00398,2021-08-01,Mechanical,200.81,v1.0.0
FLR-022517,AST-00328,2023-08-09,Wear & Tear,158.4,v1.0.0
FLR-022518,AST-00109,2025-10-07,Software,62.32,v1.0.0
FLR-022519,AST-00318,2024-12-17,Electrical,40.8,v1.0.0
FLR-022520,AST-00016,2025-04-02,Mechanical,117.97,v1.0.0
FLR-022521,AST-00398,2012-02-02,Electrical,5.7,v1.0.0
FLR-022522,AST-00299,2025-12-16,Mechanical,82.01,v1.0.0
FLR-022523,AST-00021,2025-10-22,Mechanical,131.6,v1.0.0
FLR-022524,AST-00075,2019-09-27,Wear & Tear,,v1.0.0
FLR-022525,AST-00428,2026-01-07,Software,137.71,v1.0.0
FLR-022526,AST-00001,2021-07-12,Software,130.11,v1.0.0
FLR-022527,AST-00443,2024-06-23,Mechanical,14.08,v1.0.0
FLR-022528,AST-00358,2013-04-25,Software,111.39,v1.0.0
FLR-022529,AST-00340,2024-03-23,Software,47.52,v1.0.0
FLR-022530,AST-00357,2025-10-20,Wear & Tear,125.19,v1.0.0
FLR-022531,AST-00417,2019-03-31,Mechanical,73.05,v1.0.0
FLR-022532,AST-00217,2019-10-07,Electrical,95.82,v1.0.0
FLR-022533,AST-00344,2025-07-10,Electrical,214.52,v1.0.0
FLR-022534,AST-00426,2022-11-15,Wear & Tear,117.73,v1.0.0
FLR-022535,AST-00253,,Wear & Tear,18.91,v1.0.0
FLR-022536,AST-00227,2025-03-18,Electrical,10.41,v1.0.0
FLR-022537,AST-00392,2014-02-28,Software,323.96,v1.0.0
FLR-022538,AST-00396,,Mechanical,71.21,v1.0.0
FLR-022539,AST-00108,2024-10-21,Mechanical,171.9,v1.0.0
FLR-022540,AST-00307,2024-01-01,Mechanical,96.49,v1.0.0
FLR-022541,AST-00164,2023-10-07,Electrical,138.36,v1.0.0
FLR-022542,AST-00071,2014-07-21,Wear & Tear,85.57,v1.0.0
FLR-022543,AST-00199,2023-05-27,Mechanical,125.72,v1.0.0
FLR-022544,AST-00195,2023-07-19,Electrical,25.34,v1.0.0
FLR-022545,AST-00130,2016-04-25,Software,190.96,v1.0.0
FLR-022546,AST-00479,2023-12-05,Wear & Tear,280.56,v1.0.0
FLR-022547,AST-00211,2017-02-03,Electrical,104.9,v1.0.0
FLR-022548,AST-00014,2022-04-07,Wear & Tear,85.83,v1.0.0
FLR-022549,AST-00145,2023-11-23,Electrical,90.14,v1.0.0
FLR-022550,AST-00390,2024-03-24,Software,302.57,v1.0.0
FLR-022551,AST-00077,2025-09-23,Wear & Tear,25.45,v1.0.0
FLR-022552,AST-00347,2021-02-16,Mechanical,218.47,v1.0.0
FLR-022553,AST-00112,2010-06-17,Wear & Tear,166.11,v1.0.0
FLR-022554,AST-00301,2026-02-11,Wear & Tear,89.53,v1.0.0
FLR-022555,AST-00005,2011-09-05,External,104.88,v1.0.0
FLR-022556,AST-00130,2016-11-16,Software,150.55,v1.0.0
FLR-022557,AST-00118,2021-08-12,Mechanical,208.22,v1.0.0
FLR-022558,AST-00346,2014-03-16,,20.81,v1.0.0
FLR-022559,AST-00263,2026-04-27,Mechanical,131.18,v1.0.0
FLR-022560,AST-00461,2010-10-23,Mechanical,162.27,v1.0.0
FLR-022561,AST-00067,2020-11-10,Mechanical,195.61,v1.0.0
FLR-022562,AST-00214,2020-10-24,Electrical,96.13,v1.0.0
FLR-022563,AST-00158,2023-10-10,Mechanical,,v1.0.0
FLR-022564,AST-00224,2025-11-14,Wear & Tear,59.81,v1.0.0
FLR-022565,AST-00001,2023-01-14,Mechanical,126.39,v1.0.0
FLR-022566,AST-00307,2022-01-18,Wear & Tear,30.23,v1.0.0
FLR-022567,AST-00252,2023-12-29,Software,82.63,v1.0.0
FLR-022568,AST-00102,2025-11-01,,188.26,v1.0.0
FLR-022569,AST-00475,2024-07-14,Software,102.11,v1.0.0
FLR-022570,AST-00486,2023-09-23,Mechanical,150.0,v1.0.0
FLR-022571,AST-00130,2022-12-28,Software,70.35,v1.0.0
FLR-022572,AST-00411,2023-05-23,Mechanical,142.18,v1.0.0
FLR-022573,AST-00466,2023-05-25,Mechanical,94.59,v1.0.0
FLR-022574,AST-00026,2021-05-31,Mechanical,146.16,v1.0.0
FLR-022575,AST-00405,2020-02-14,Mechanical,160.34,v1.0.0
FLR-022576,AST-00237,2015-02-09,Mechanical,212.05,v1.0.0
FLR-022577,AST-00432,2022-10-11,Electrical,64.16,v1.0.0
FLR-022578,AST-00488,2025-10-05,Mechanical,234.72,v1.0.0
FLR-022579,AST-00055,2024-11-07,Mechanical,34.91,v1.0.0
FLR-022580,AST-00028,2026-05-10,,70.21,v1.0.0
FLR-022581,AST-00403,2026-04-16,Software,10.19,v1.0.0
FLR-022582,AST-00010,2023-02-16,Wear & Tear,206.14,v1.0.0
FLR-022583,AST-00409,2019-04-10,Software,149.28,v1.0.0
FLR-022584,AST-00430,2025-12-16,Mechanical,68.94,v1.0.0
FLR-022585,AST-00494,2014-04-04,Wear & Tear,78.05,v1.0.0
FLR-022586,AST-00165,2017-05-05,Wear & Tear,109.93,v1.0.0
FLR-022587,AST-00156,2024-12-25,,72.91,v1.0.0
FLR-022588,AST-00198,2024-04-02,Electrical,88.84,v1.0.0
FLR-022589,AST-00428,2024-12-09,Electrical,58.67,v1.0.0
FLR-022590,AST-00326,2022-06-26,Electrical,100.43,v1.0.0
FLR-022591,AST-00477,2024-07-31,Wear & Tear,152.81,v1.0.0
FLR-022592,AST-00221,2024-07-27,Mechanical,24.67,v1.0.0
FLR-022593,AST-00303,2016-04-24,Mechanical,28.25,v1.0.0
FLR-022594,AST-00145,2023-01-24,Software,175.77,v1.0.0
FLR-022595,AST-00384,2023-02-08,Electrical,38.99,v1.0.0
FLR-022596,AST-00365,2026-06-03,Wear & Tear,98.08,v1.0.0
FLR-022597,AST-00306,2024-08-11,Wear & Tear,127.26,v1.0.0
FLR-022598,AST-00492,2023-03-23,Mechanical,134.36,v1.0.0
FLR-022599,AST-00173,2024-05-05,Mechanical,107.86,v1.0.0
FLR-022600,AST-00399,2026-02-26,Mechanical,116.16,v1.0.0
FLR-022601,AST-00048,2022-11-20,Wear & Tear,144.97,v1.0.0
FLR-022602,AST-00080,2025-09-26,Wear & Tear,11.76,v1.0.0
FLR-022603,AST-00414,2011-06-20,Electrical,247.13,v1.0.0
FLR-022604,AST-00385,2014-05-12,Wear & Tear,,v1.0.0
FLR-022605,AST-00130,2016-05-08,Software,241.52,v1.0.0
FLR-022606,AST-00326,2024-03-08,Wear & Tear,159.25,v1.0.0
FLR-022607,AST-00477,2024-12-16,Mechanical,132.73,v1.0.0
FLR-022608,AST-00465,2023-04-06,Mechanical,127.97,v1.0.0
FLR-022609,AST-00295,2018-11-06,Electrical,19.38,v1.0.0
FLR-022610,AST-00014,2025-11-21,Wear & Tear,106.67,v1.0.0
FLR-022611,AST-00073,,Mechanical,288.34,v1.0.0
FLR-022612,AST-00248,2016-10-28,Electrical,67.87,v1.0.0
FLR-022613,AST-00077,2025-06-09,Mechanical,71.04,v1.0.0
FLR-022614,AST-00238,2020-03-12,Software,213.41,v1.0.0
FLR-022615,AST-00279,2022-09-24,Software,163.92,v1.0.0
FLR-022616,AST-00331,2023-03-23,Software,157.85,v1.0.0
FLR-022617,AST-00152,2025-12-31,Software,232.15,v1.0.0
FLR-022618,AST-00005,2017-06-24,Wear & Tear,324.82,v1.0.0
FLR-022619,AST-00461,2019-01-03,Wear & Tear,97.74,v1.0.0
FLR-022620,AST-00103,2010-03-29,Mechanical,321.29,v1.0.0
FLR-022621,AST-00248,2017-05-23,Electrical,198.64,v1.0.0
FLR-022622,AST-00013,2016-05-19,Wear & Tear,79.5,v1.0.0
FLR-022623,AST-00172,2020-02-06,Software,142.11,v1.0.0
FLR-022624,AST-00132,2025-09-17,,201.23,v1.0.0
FLR-022625,AST-00473,2016-12-25,Software,213.2,v1.0.0
FLR-022626,AST-00192,2025-03-04,Wear & Tear,73.67,v1.0.0
FLR-022627,AST-00165,,Software,278.48,v1.0.0
FLR-022628,AST-00325,2018-04-01,Mechanical,101.46,v1.0.0
FLR-022629,AST-00459,2021-12-05,Software,57.63,v1.0.0
FLR-022630,AST-00250,2025-01-21,Software,211.89,v1.0.0
FLR-022631,AST-00064,2025-05-23,Wear & Tear,157.94,v1.0.0
FLR-022632,AST-00283,2023-04-22,Mechanical,99.4,v1.0.0
FLR-022633,AST-00344,2022-10-07,Software,146.4,v1.0.0
FLR-022634,AST-00230,2023-09-06,Electrical,140.36,v1.0.0
FLR-022635,AST-00497,2024-11-27,Software,162.68,v1.0.0
FLR-022636,AST-00430,2026-01-02,Mechanical,40.89,v1.0.0
FLR-022637,AST-00373,2023-02-09,Mechanical,125.74,v1.0.0
FLR-022638,AST-00101,2022-08-18,Mechanical,22.03,v1.0.0
FLR-022639,AST-00181,2024-08-03,Software,189.42,v1.0.0
FLR-022640,AST-00331,2024-09-23,Wear & Tear,73.19,v1.0.0
FLR-022641,AST-00076,2025-12-08,Mechanical,138.24,v1.0.0
FLR-022642,AST-00042,2024-01-14,Wear & Tear,93.16,v1.0.0
FLR-022643,AST-00405,2023-05-14,Mechanical,163.74,v1.0.0
FLR-022644,AST-00170,,Software,235.06,v1.0.0
FLR-022645,AST-00361,2025-03-18,Mechanical,216.0,v1.0.0
FLR-022646,AST-00249,2013-09-17,Mechanical,74.77,v1.0.0
FLR-022647,AST-00182,2021-12-07,Wear & Tear,44.24,v1.0.0
FLR-022648,AST-00429,2023-04-22,Electrical,14.62,v1.0.0
FLR-022649,AST-00425,2025-01-01,Electrical,152.08,v1.0.0
FLR-022650,AST-00054,2008-01-23,Mechanical,87.11,v1.0.0
FLR-022651,AST-00286,2025-02-16,Mechanical,41.48,v1.0.0
FLR-022652,AST-00281,2026-05-19,Mechanical,32.89,v1.0.0
FLR-022653,AST-00221,2020-12-07,Wear & Tear,167.64,v1.0.0
FLR-022654,AST-00292,,Wear & Tear,87.78,v1.0.0
FLR-022655,AST-00204,2023-07-28,Mechanical,163.78,v1.0.0
FLR-022656,AST-00177,2025-04-07,Wear & Tear,92.84,v1.0.0
FLR-022657,AST-00357,2026-05-20,Wear & Tear,58.81,v1.0.0
FLR-022658,AST-00312,2022-07-27,Electrical,101.84,v1.0.0
FLR-022659,AST-00148,2022-12-07,Electrical,198.13,v1.0.0
FLR-022660,AST-00213,2024-07-31,Mechanical,88.14,v1.0.0
FLR-022661,AST-00205,2023-02-26,Software,264.97,v1.0.0
FLR-022662,AST-00233,2022-01-31,Electrical,16.45,v1.0.0
FLR-022663,AST-00040,2018-12-02,Mechanical,70.91,v1.0.0
FLR-022664,AST-00476,2021-12-11,Wear & Tear,264.11,v1.0.0
FLR-022665,AST-00195,2023-06-26,Electrical,74.33,v1.0.0
FLR-022666,AST-00171,2018-11-18,Mechanical,213.35,v1.0.0
FLR-022667,AST-00281,2021-01-08,Mechanical,259.37,v1.0.0
FLR-022668,AST-00366,2020-02-20,Wear & Tear,188.42,v1.0.0
FLR-022669,AST-00240,2018-05-11,Software,169.31,v1.0.0
