history_id,technician_id,request_id,category,success_rate,resolution_hours,dataset_version
thx-036781,tec-004,req-009502,lift,0.822,10.41,v1.0.0
thx-036782,tec-026,req-014329,noise,1.0,15.06,v1.0.0
thx-036783,tec-015,req-014118,water leakage,1.0,4.56,v1.0.0
thx-036784,tec-013,req-012557,water supply,0.511,2.83,v1.0.0
thx-036785,tec-024,req-015405,lift,1.0,7.87,v1.0.0
thx-036786,tec-066,req-009736,hvac,0.877,36.24,v1.0.0
thx-036787,tec-057,req-003741,electrical,0.976,4.68,v1.0.0
thx-036788,tec-012,req-016206,water supply,1.0,42.14,v1.0.0
thx-036789,tec-010,req-000488,water supply,1.0,2.8,v1.0.0
thx-036790,tec-002,req-011784,security,0.751,2.26,v1.0.0
thx-036791,tec-017,req-000013,lift,1.0,15.12,v1.0.0
thx-036792,tec-050,req-012139,electrical,0.969,7.24,v1.0.0
thx-036793,tec-034,req-010619,plumbing,0.707,52.98,v1.0.0
thx-036794,tec-001,req-015592,hvac,0.655,73.63,v1.0.0
thx-036795,tec-066,req-013064,hvac,0.962,13.66,v1.0.0
thx-036796,tec-044,req-002398,plumbing,0.694,4.21,v1.0.0
thx-036797,tec-007,req-003515,water leakage,0.872,13.6,v1.0.0
thx-036798,tec-009,req-000018,fire safety,0.669,11.17,v1.0.0
thx-036799,tec-042,req-013401,plumbing,0.749,19.18,v1.0.0
thx-036800,tec-002,req-004780,hvac,0.877,81.67,v1.0.0
thx-036801,tec-058,req-019931,electrical,0.863,30.6,v1.0.0
thx-036802,tec-005,req-002912,security,0.769,4.29,v1.0.0
thx-036803,tec-005,req-010545,plumbing,0.566,35.07,v1.0.0
thx-036804,tec-007,req-019147,hvac,0.925,19.35,v1.0.0
thx-036805,tec-040,req-001320,water leakage,0.856,14.48,v1.0.0
thx-036806,tec-011,req-020744,plumbing,0.69,62.05,v1.0.0
thx-036807,tec-024,req-013731,water leakage,1.0,2.02,v1.0.0
thx-036808,tec-010,req-003190,fire safety,1.0,14.5,v1.0.0
thx-036809,tec-001,req-002401,plumbing,0.562,20.85,v1.0.0
thx-036810,tec-038,req-018639,fire safety,0.956,3.64,v1.0.0
thx-036811,tec-039,req-004422,water leakage,1.0,3.36,v1.0.0
thx-036812,tec-007,req-001650,water leakage,0.922,4.02,v1.0.0
thx-036813,tec-026,req-010047,water supply,0.899,4.54,v1.0.0
thx-036814,tec-020,req-016536,fire safety,0.791,4.62,v1.0.0
thx-036815,tec-024,req-000610,noise,0.877,70.1,v1.0.0
thx-036816,tec-021,req-003759,electrical,0.834,13.66,v1.0.0
thx-036817,tec-027,req-001834,water supply,1.0,21.88,v1.0.0
thx-036818,tec-060,req-017129,fire safety,0.977,6.22,v1.0.0
thx-036819,tec-019,req-019213,plumbing,0.883,30.96,v1.0.0
thx-036820,tec-044,req-021451,water supply,0.664,22.2,v1.0.0
thx-036821,tec-058,req-019198,electrical,0.877,6.54,v1.0.0
thx-036822,tec-043,req-010392,water supply,0.855,37.8,v1.0.0
thx-036823,tec-002,req-012579,parking,0.731,72.23,v1.0.0
thx-036824,tec-023,req-009951,water leakage,1.0,1.46,v1.0.0
thx-036825,tec-015,req-011219,security,0.937,6.58,v1.0.0
thx-036826,tec-033,req-005289,water leakage,0.637,5.29,v1.0.0
thx-036827,tec-025,req-008047,parking,1.0,15.84,v1.0.0
thx-036828,tec-025,req-009413,lift,0.79,1.32,v1.0.0
thx-036829,tec-019,req-010913,fire safety,0.877,4.08,v1.0.0
thx-036830,tec-033,req-009162,water supply,0.794,41.22,v1.0.0
thx-036831,tec-024,req-017052,water supply,0.754,9.71,v1.0.0
thx-036832,tec-027,req-000518,noise,0.975,100.8,v1.0.0
thx-036833,tec-075,req-006691,fire safety,0.65,5.28,v1.0.0
thx-036834,tec-013,req-012395,fire safety,0.482,20.72,v1.0.0
thx-036835,tec-036,req-007132,water supply,0.505,24.31,v1.0.0
thx-036836,tec-007,req-019828,lift,0.875,12.86,v1.0.0
thx-036837,tec-033,req-016601,water leakage,0.674,13.66,v1.0.0
thx-036838,tec-009,req-001764,lift,0.899,15.82,v1.0.0
thx-036839,tec-022,req-020075,electrical,0.897,67.27,v1.0.0
thx-036840,tec-016,req-002022,noise,0.691,110.73,v1.0.0
thx-036841,tec-043,req-005803,plumbing,0.705,12.55,v1.0.0
thx-036842,tec-009,req-017205,noise,0.828,18.44,v1.0.0
thx-036843,tec-023,req-008850,noise,1.0,4.38,v1.0.0
thx-036844,tec-026,req-001602,lift,0.914,11.45,v1.0.0
thx-036845,tec-006,req-018340,security,0.563,72.83,v1.0.0
thx-036846,tec-050,req-012220,electrical,0.925,25.87,v1.0.0
thx-036847,tec-002,req-019087,water supply,0.845,31.88,v1.0.0
thx-036848,tec-040,req-009700,water supply,0.984,3.31,v1.0.0
thx-036849,tec-011,req-010681,water leakage,0.674,13.91,v1.0.0
thx-036850,tec-008,req-002630,plumbing,0.742,118.97,v1.0.0
thx-036851,tec-022,req-013164,electrical,0.814,13.68,v1.0.0
thx-036852,tec-015,req-015886,hvac,0.987,17.78,v1.0.0
thx-036853,tec-061,req-003185,hvac,0.692,28.45,v1.0.0
thx-036854,tec-026,req-007531,water leakage,0.973,14.96,v1.0.0
thx-036855,tec-053,req-009202,fire safety,1.0,13.66,v1.0.0
thx-036856,tec-005,req-009800,noise,0.692,67.35,v1.0.0
thx-036857,tec-043,req-003160,water supply,0.625,14.89,v1.0.0
thx-036858,tec-021,req-008357,lift,1.0,9.11,v1.0.0
thx-036859,tec-057,req-021522,fire safety,0.927,3.0,v1.0.0
thx-036860,tec-023,req-001450,electrical,1.0,3.79,v1.0.0
thx-036861,tec-002,req-008748,security,0.877,20.05,v1.0.0
thx-036862,tec-010,req-018335,lift,0.941,2.86,v1.0.0
thx-036863,tec-004,req-013582,fire safety,0.842,12.77,v1.0.0
thx-036864,tec-002,req-019923,security,0.591,56.25,v1.0.0
thx-036865,tec-024,req-008145,parking,0.909,14.75,v1.0.0
thx-036866,tec-026,req-020477,electrical,1.0,4.36,v1.0.0
thx-036867,tec-026,req-019660,security,1.0,1.89,v1.0.0
thx-036868,tec-016,req-000187,plumbing,0.75,39.9,v1.0.0
thx-036869,tec-058,req-007220,electrical,1.0,68.99,v1.0.0
thx-036870,tec-017,req-009113,electrical,1.0,21.67,v1.0.0
thx-036871,tec-038,req-012743,water supply,0.877,22.16,v1.0.0
thx-036872,tec-016,req-010107,noise,0.877,58.67,v1.0.0
thx-036873,tec-007,req-018410,parking,1.0,28.02,v1.0.0
thx-036874,tec-007,req-017478,parking,0.865,88.95,v1.0.0
thx-036875,tec-005,req-011329,fire safety,0.899,7.57,v1.0.0
thx-036876,tec-030,req-000268,plumbing,1.0,40.37,v1.0.0
thx-036877,tec-019,req-018598,fire safety,0.957,60.72,v1.0.0
thx-036878,tec-029,req-015378,water supply,0.724,53.18,v1.0.0
thx-036879,tec-003,req-004318,fire safety,1.0,3.5,v1.0.0
thx-036880,tec-013,req-000618,noise,0.732,15.61,v1.0.0
thx-036881,tec-020,req-009389,plumbing,0.704,5.79,v1.0.0
thx-036882,tec-018,req-014892,plumbing,0.88,40.13,v1.0.0
thx-036883,tec-074,req-004297,fire safety,0.807,1.54,v1.0.0
thx-036884,tec-011,req-008610,noise,0.683,96.04,v1.0.0
thx-036885,tec-037,req-015516,water leakage,0.482,30.37,v1.0.0
thx-036886,tec-027,req-016492,noise,1.0,24.42,v1.0.0
thx-036887,tec-002,req-006143,fire safety,0.877,12.33,v1.0.0
thx-036888,tec-011,req-000842,security,0.803,9.65,v1.0.0
thx-036889,tec-064,req-007864,hvac,0.867,12.91,v1.0.0
thx-036890,tec-028,req-016344,lift,0.919,4.65,v1.0.0
thx-036891,tec-010,req-000297,water leakage,0.921,4.69,v1.0.0
thx-036892,tec-022,req-014347,lift,0.921,7.25,v1.0.0
thx-036893,tec-062,req-008153,hvac,0.849,8.73,v1.0.0
thx-036894,tec-054,req-017310,electrical,0.945,85.0,v1.0.0
thx-036895,tec-001,req-000285,fire safety,0.642,8.26,v1.0.0
thx-036896,tec-019,req-020058,hvac,1.0,32.09,v1.0.0
thx-036897,tec-009,req-003576,water leakage,0.858,9.4,v1.0.0
thx-036898,tec-008,req-015567,security,0.877,15.93,v1.0.0
thx-036899,tec-010,req-017470,plumbing,1.0,4.74,v1.0.0
thx-036900,tec-023,req-015835,parking,0.908,93.11,v1.0.0
thx-036901,tec-004,req-008548,electrical,0.793,13.66,v1.0.0
thx-036902,tec-001,req-003692,security,0.482,12.79,v1.0.0
thx-036903,tec-060,req-011593,electrical,1.0,19.9,v1.0.0
thx-036904,tec-017,req-008870,parking,1.0,23.5,v1.0.0
thx-036905,tec-021,req-002484,water leakage,0.942,1.55,v1.0.0
thx-036906,tec-003,req-003758,hvac,0.941,13.66,v1.0.0
thx-036907,tec-022,req-007721,parking,0.93,13.66,v1.0.0
thx-036908,tec-022,req-020146,security,0.918,38.07,v1.0.0
thx-036909,tec-041,req-017806,fire safety,1.0,10.02,v1.0.0
thx-036910,tec-021,req-001614,noise,0.766,92.73,v1.0.0
thx-036911,tec-017,req-006804,lift,1.0,1.04,v1.0.0
thx-036912,tec-036,req-005525,water supply,0.496,31.28,v1.0.0
thx-036913,tec-011,req-006333,lift,0.681,11.3,v1.0.0
thx-036914,tec-019,req-021577,parking,1.0,72.32,v1.0.0
thx-036915,tec-068,req-018590,hvac,0.9,16.31,v1.0.0
thx-036916,tec-002,req-010267,electrical,0.756,49.69,v1.0.0
thx-036917,tec-001,req-018427,electrical,0.6,60.63,v1.0.0
thx-036918,tec-069,req-018073,lift,1.0,15.56,v1.0.0
thx-036919,tec-023,req-018863,plumbing,1.0,19.96,v1.0.0
thx-036920,tec-017,req-016871,electrical,1.0,2.11,v1.0.0
thx-036921,tec-031,req-018818,water leakage,0.676,21.94,v1.0.0
thx-036922,tec-018,req-020133,water leakage,0.798,9.87,v1.0.0
thx-036923,tec-006,req-020229,lift,0.486,29.61,v1.0.0
thx-036924,tec-011,req-007616,security,0.79,5.15,v1.0.0
thx-036925,tec-016,req-002634,noise,0.877,52.73,v1.0.0
thx-036926,tec-011,req-014176,fire safety,0.737,116.97,v1.0.0
thx-036927,tec-009,req-017347,parking,0.836,120.04,v1.0.0
thx-036928,tec-013,req-006605,electrical,0.557,5.9,v1.0.0
thx-036929,tec-009,req-007313,water supply,0.615,13.19,v1.0.0
thx-036930,tec-077,req-013388,security,0.87,8.96,v1.0.0
thx-036931,tec-001,req-018608,plumbing,0.482,16.32,v1.0.0
thx-036932,tec-039,req-020140,plumbing,1.0,33.1,v1.0.0
thx-036933,tec-012,req-006233,electrical,1.0,13.11,v1.0.0
thx-036934,tec-036,req-020573,water supply,0.541,8.78,v1.0.0
thx-036935,tec-007,req-001672,hvac,0.845,105.71,v1.0.0
thx-036936,tec-051,req-013283,fire safety,0.95,4.6,v1.0.0
thx-036937,tec-001,req-013780,fire safety,0.594,10.02,v1.0.0
thx-036938,tec-001,req-008862,hvac,0.587,31.76,v1.0.0
thx-036939,tec-026,req-015868,lift,0.888,8.5,v1.0.0
thx-036940,tec-062,req-006345,fire safety,0.883,10.72,v1.0.0
thx-036941,tec-017,req-016826,noise,1.0,23.75,v1.0.0
thx-036942,tec-013,req-012039,electrical,0.725,20.37,v1.0.0
thx-036943,tec-004,req-013253,lift,0.821,10.47,v1.0.0
thx-036944,tec-009,req-005895,parking,0.8,32.33,v1.0.0
thx-036945,tec-005,req-020508,water leakage,0.709,13.66,v1.0.0
thx-036946,tec-074,req-004456,fire safety,0.927,1.24,v1.0.0
thx-036947,tec-046,req-009962,plumbing,1.0,6.9,v1.0.0
thx-036948,tec-024,req-004201,noise,1.0,100.34,v1.0.0
thx-036949,tec-020,req-012705,security,0.736,13.66,v1.0.0
thx-036950,tec-015,req-016177,water supply,1.0,6.5,v1.0.0
thx-036951,tec-013,req-006362,noise,0.719,142.42,v1.0.0
thx-036952,tec-023,req-014460,lift,1.0,2.98,v1.0.0
thx-036953,tec-009,req-007629,water leakage,0.793,10.8,v1.0.0
thx-036954,tec-035,req-002971,plumbing,0.986,2.98,v1.0.0
thx-036955,tec-013,req-001751,electrical,0.688,7.86,v1.0.0
thx-036956,tec-018,req-009770,parking,0.904,87.15,v1.0.0
thx-036957,tec-021,req-010522,electrical,0.89,9.14,v1.0.0
thx-036958,tec-008,req-007862,noise,0.821,93.51,v1.0.0
thx-036959,tec-027,req-007175,lift,0.948,3.03,v1.0.0
thx-036960,tec-012,req-019886,hvac,0.877,24.78,v1.0.0
thx-036961,tec-003,req-005147,noise,0.865,39.73,v1.0.0
thx-036962,tec-019,req-005129,water supply,1.0,96.97,v1.0.0
thx-036963,tec-002,req-015121,parking,0.759,88.24,v1.0.0
thx-036964,tec-002,req-014007,parking,0.786,16.49,v1.0.0
thx-036965,tec-049,req-006767,fire safety,0.664,0.99,v1.0.0
thx-036966,tec-011,req-019414,plumbing,0.718,52.16,v1.0.0
thx-036967,tec-016,req-015336,water leakage,0.736,13.66,v1.0.0
thx-036968,tec-038,req-021248,fire safety,1.0,75.18,v1.0.0
thx-036969,tec-025,req-009540,water supply,1.0,89.48,v1.0.0
thx-036970,tec-005,req-005779,water supply,0.691,64.21,v1.0.0
thx-036971,tec-019,req-009225,plumbing,1.0,15.56,v1.0.0
thx-036972,tec-008,req-011648,water supply,0.73,1.83,v1.0.0
thx-036973,tec-003,req-006662,security,0.781,4.45,v1.0.0
thx-036974,tec-018,req-012146,noise,1.0,47.02,v1.0.0
thx-036975,tec-027,req-009976,parking,0.94,96.88,v1.0.0
thx-036976,tec-002,req-003312,hvac,0.833,61.07,v1.0.0
thx-036977,tec-025,req-006051,parking,0.877,48.29,v1.0.0
thx-036978,tec-011,req-015212,parking,0.645,62.78,v1.0.0
thx-036979,tec-010,req-012588,electrical,1.0,18.08,v1.0.0
thx-036980,tec-022,req-001868,noise,0.91,37.95,v1.0.0
thx-036981,tec-009,req-000742,plumbing,0.824,81.07,v1.0.0
thx-036982,tec-015,req-017421,plumbing,1.0,27.72,v1.0.0
thx-036983,tec-012,req-020561,water supply,0.95,35.69,v1.0.0
thx-036984,tec-010,req-009850,fire safety,1.0,3.69,v1.0.0
thx-036985,tec-028,req-014699,parking,0.903,45.59,v1.0.0
thx-036986,tec-014,req-014373,water supply,0.988,4.79,v1.0.0
thx-036987,tec-015,req-020263,security,0.905,14.82,v1.0.0
thx-036988,tec-036,req-005525,water supply,0.524,31.28,v1.0.0
thx-036989,tec-011,req-002455,parking,0.676,47.02,v1.0.0
thx-036990,tec-028,req-003146,fire safety,1.0,2.73,v1.0.0
thx-036991,tec-064,req-007960,hvac,0.971,92.88,v1.0.0
thx-036992,tec-027,req-011193,hvac,0.902,1.74,v1.0.0
thx-036993,tec-019,req-001121,hvac,1.0,14.69,v1.0.0
thx-036994,tec-011,req-007432,parking,0.751,13.66,v1.0.0
thx-036995,tec-013,req-004020,water supply,0.652,34.79,v1.0.0
thx-036996,tec-004,req-006851,hvac,0.886,13.34,v1.0.0
thx-036997,tec-025,req-015222,water leakage,0.955,4.42,v1.0.0
thx-036998,tec-002,req-002098,parking,0.764,52.92,v1.0.0
thx-036999,tec-005,req-002646,noise,0.626,97.29,v1.0.0
thx-037000,tec-014,req-004959,fire safety,0.985,13.66,v1.0.0
thx-037001,tec-010,req-001692,hvac,1.0,25.16,v1.0.0
thx-037002,tec-012,req-010458,parking,0.891,13.66,v1.0.0
thx-037003,tec-010,req-007733,noise,1.0,35.98,v1.0.0
thx-037004,tec-003,req-000194,parking,0.953,92.06,v1.0.0
thx-037005,tec-006,req-006447,hvac,0.546,72.59,v1.0.0
thx-037006,tec-004,req-000417,security,0.892,7.69,v1.0.0
thx-037007,tec-006,req-014851,hvac,0.688,79.42,v1.0.0
thx-037008,tec-053,req-009202,electrical,0.813,54.14,v1.0.0
thx-037009,tec-057,req-013929,fire safety,0.869,2.07,v1.0.0
thx-037010,tec-030,req-013222,water supply,0.955,14.64,v1.0.0
thx-037011,tec-004,req-002544,hvac,0.816,11.05,v1.0.0
thx-037012,tec-001,req-007026,noise,0.727,129.79,v1.0.0
thx-037013,tec-001,req-006234,fire safety,0.525,22.84,v1.0.0
thx-037014,tec-018,req-009777,fire safety,0.995,13.66,v1.0.0
thx-037015,tec-004,req-015259,lift,0.818,4.68,v1.0.0
thx-037016,tec-052,req-018201,fire safety,1.0,4.41,v1.0.0
thx-037017,tec-073,req-020186,security,0.545,7.25,v1.0.0
thx-037018,tec-025,req-020370,water supply,0.916,31.62,v1.0.0
thx-037019,tec-004,req-013575,noise,0.828,95.08,v1.0.0
thx-037020,tec-058,req-008361,fire safety,0.973,10.98,v1.0.0
thx-037021,tec-051,req-007164,electrical,1.0,12.9,v1.0.0
thx-037022,tec-010,req-002753,noise,1.0,8.33,v1.0.0
thx-037023,tec-016,req-012319,lift,0.781,4.54,v1.0.0
thx-037024,tec-011,req-010681,water leakage,0.64,13.91,v1.0.0
thx-037025,tec-026,req-019334,hvac,0.997,4.52,v1.0.0
thx-037026,tec-024,req-006895,parking,0.88,75.79,v1.0.0
thx-037027,tec-035,req-004485,plumbing,1.0,4.77,v1.0.0
thx-037028,tec-020,req-006953,parking,0.863,112.62,v1.0.0
thx-037029,tec-002,req-008284,water leakage,0.805,16.44,v1.0.0
thx-037030,tec-064,req-012051,hvac,0.747,26.55,v1.0.0
thx-037031,tec-042,req-006004,water leakage,0.687,4.1,v1.0.0
thx-037032,tec-063,req-007654,hvac,0.856,1.31,v1.0.0
thx-037033,tec-033,req-014555,water supply,0.615,2.25,v1.0.0
thx-037034,tec-028,req-007452,plumbing,0.978,10.71,v1.0.0
thx-037035,tec-004,req-019625,security,0.709,4.39,v1.0.0
thx-037036,tec-022,req-016911,security,0.877,2.57,v1.0.0
thx-037037,tec-046,req-012920,water supply,1.0,14.45,v1.0.0
thx-037038,tec-005,req-019438,electrical,0.607,7.39,v1.0.0
thx-037039,tec-071,req-006580,lift,0.828,9.49,v1.0.0
thx-037040,tec-002,req-013764,parking,0.877,16.17,v1.0.0
thx-037041,tec-018,req-019038,fire safety,0.877,4.97,v1.0.0
thx-037042,tec-004,req-011101,electrical,0.903,16.48,v1.0.0
thx-037043,tec-011,req-005729,hvac,0.76,22.89,v1.0.0
thx-037044,tec-023,req-011968,noise,0.877,17.79,v1.0.0
thx-037045,tec-024,req-013360,water leakage,0.877,14.43,v1.0.0
thx-037046,tec-029,req-008454,plumbing,0.74,18.43,v1.0.0
thx-037047,tec-015,req-008742,water leakage,1.0,3.01,v1.0.0
thx-037048,tec-049,req-008390,fire safety,0.833,8.59,v1.0.0
thx-037049,tec-077,req-016742,fire safety,0.853,4.94,v1.0.0
thx-037050,tec-059,req-009882,electrical,0.898,13.66,v1.0.0
thx-037051,tec-051,req-021358,electrical,0.842,3.96,v1.0.0
thx-037052,tec-028,req-001579,hvac,1.0,13.66,v1.0.0
thx-037053,tec-012,req-020957,lift,1.0,2.42,v1.0.0
thx-037054,tec-026,req-015868,lift,0.766,8.5,v1.0.0
thx-037055,tec-021,req-016372,electrical,0.901,34.24,v1.0.0
thx-037056,tec-048,req-007764,fire safety,0.482,2.96,v1.0.0
thx-037057,tec-009,req-019067,security,0.761,7.39,v1.0.0
thx-037058,tec-039,req-017661,plumbing,1.0,6.61,v1.0.0
thx-037059,tec-026,req-016029,security,0.959,5.33,v1.0.0
thx-037060,tec-028,req-001880,electrical,1.0,9.69,v1.0.0
thx-037061,tec-024,req-000238,parking,0.935,106.46,v1.0.0
thx-037062,tec-013,req-002325,noise,0.627,118.45,v1.0.0
thx-037063,tec-010,req-009910,parking,1.0,18.24,v1.0.0
thx-037064,tec-022,req-014012,noise,0.863,70.64,v1.0.0
thx-037065,tec-028,req-009151,lift,0.968,11.94,v1.0.0
thx-037066,tec-040,req-009315,water supply,0.919,5.02,v1.0.0
thx-037067,tec-005,req-009800,noise,0.745,67.35,v1.0.0
thx-037068,tec-005,req-010407,plumbing,0.843,4.25,v1.0.0
thx-037069,tec-002,req-006978,security,0.697,6.97,v1.0.0
thx-037070,tec-005,req-015357,water supply,0.684,57.05,v1.0.0
thx-037071,tec-002,req-013063,fire safety,0.665,16.52,v1.0.0
thx-037072,tec-027,req-008286,water leakage,0.799,8.86,v1.0.0
thx-037073,tec-016,req-015460,security,0.849,10.81,v1.0.0
thx-037074,tec-020,req-020446,water supply,0.758,117.66,v1.0.0
thx-037075,tec-002,req-018471,electrical,0.731,34.64,v1.0.0
thx-037076,tec-010,req-009910,fire safety,1.0,18.24,v1.0.0
thx-037077,tec-031,req-003904,water supply,0.659,22.16,v1.0.0
thx-037078,tec-050,req-004172,fire safety,1.0,1.92,v1.0.0
thx-037079,tec-008,req-011559,plumbing,0.676,13.13,v1.0.0
thx-037080,tec-017,req-017212,hvac,1.0,11.79,v1.0.0
thx-037081,tec-008,req-004147,security,0.78,54.24,v1.0.0
thx-037082,tec-003,req-000590,noise,0.909,48.56,v1.0.0
thx-037083,tec-080,req-016837,fire safety,0.908,11.15,v1.0.0
thx-037084,tec-027,req-002631,security,1.0,8.4,v1.0.0
thx-037085,tec-019,req-007919,parking,0.943,39.82,v1.0.0
thx-037086,tec-003,req-001980,noise,0.91,20.79,v1.0.0
thx-037087,tec-020,req-000092,hvac,0.795,12.25,v1.0.0
thx-037088,tec-027,req-016395,noise,0.974,16.31,v1.0.0
thx-037089,tec-005,req-007910,hvac,0.762,4.04,v1.0.0
thx-037090,tec-017,req-015581,fire safety,1.0,0.99,v1.0.0
thx-037091,tec-038,req-000898,water leakage,0.877,11.98,v1.0.0
thx-037092,tec-006,req-019522,noise,0.662,135.11,v1.0.0
thx-037093,tec-013,req-003478,lift,0.608,6.07,v1.0.0
thx-037094,tec-007,req-010404,plumbing,1.0,11.66,v1.0.0
thx-037095,tec-001,req-020452,electrical,0.551,32.2,v1.0.0
thx-037096,tec-019,req-004092,parking,1.0,96.92,v1.0.0
thx-037097,tec-071,req-018027,lift,0.782,14.05,v1.0.0
thx-037098,tec-019,req-010517,water supply,0.876,8.13,v1.0.0
thx-037099,tec-004,req-020206,parking,0.697,61.06,v1.0.0
thx-037100,tec-010,req-016135,security,1.0,4.83,v1.0.0
thx-037101,tec-024,req-011004,lift,1.0,9.96,v1.0.0
thx-037102,tec-009,req-021141,noise,0.718,95.32,v1.0.0
thx-037103,tec-051,req-007280,electrical,0.96,17.81,v1.0.0
thx-037104,tec-011,req-000768,hvac,0.741,6.7,v1.0.0
thx-037105,tec-011,req-011460,electrical,0.71,5.2,v1.0.0
thx-037106,tec-025,req-010878,hvac,0.903,32.72,v1.0.0
thx-037107,tec-002,req-021427,noise,0.648,54.66,v1.0.0
thx-037108,tec-003,req-003089,water leakage,1.0,13.44,v1.0.0
thx-037109,tec-042,req-009200,water leakage,0.682,21.23,v1.0.0
thx-037110,tec-010,req-020992,water supply,1.0,9.44,v1.0.0
thx-037111,tec-006,req-021200,plumbing,0.612,5.69,v1.0.0
thx-037112,tec-006,req-008139,hvac,0.526,13.66,v1.0.0
thx-037113,tec-015,req-000145,hvac,0.877,43.34,v1.0.0
thx-037114,tec-037,req-018565,plumbing,0.629,22.28,v1.0.0
thx-037115,tec-027,req-015668,electrical,0.877,3.42,v1.0.0
thx-037116,tec-001,req-004101,security,0.566,22.6,v1.0.0
thx-037117,tec-032,req-007141,water supply,0.619,20.13,v1.0.0
thx-037118,tec-079,req-016333,security,0.904,1.72,v1.0.0
thx-037119,tec-070,req-003154,lift,0.482,2.28,v1.0.0
thx-037120,tec-011,req-018166,water supply,0.659,28.78,v1.0.0
thx-037121,tec-039,req-009987,plumbing,0.993,15.01,v1.0.0
thx-037122,tec-042,req-000065,water leakage,0.877,9.92,v1.0.0
thx-037123,tec-048,req-017866,fire safety,0.798,17.92,v1.0.0
thx-037124,tec-018,req-005281,hvac,0.881,14.42,v1.0.0
thx-037125,tec-023,req-014124,noise,0.934,36.56,v1.0.0
thx-037126,tec-069,req-002052,lift,1.0,9.45,v1.0.0
thx-037127,tec-003,req-015922,hvac,0.991,5.05,v1.0.0
thx-037128,tec-031,req-020019,water leakage,0.731,17.73,v1.0.0
thx-037129,tec-060,req-017129,fire safety,1.0,6.22,v1.0.0
thx-037130,tec-007,req-013743,hvac,1.0,3.64,v1.0.0
thx-037131,tec-027,req-000807,parking,1.0,44.24,v1.0.0
thx-037132,tec-008,req-014011,security,0.79,8.35,v1.0.0
thx-037133,tec-031,req-015093,water supply,0.789,63.96,v1.0.0
thx-037134,tec-025,req-019929,water leakage,0.922,3.57,v1.0.0
thx-037135,tec-026,req-020622,lift,0.974,8.1,v1.0.0
thx-037136,tec-056,req-014570,fire safety,0.611,6.11,v1.0.0
thx-037137,tec-028,req-010943,hvac,0.799,13.66,v1.0.0
thx-037138,tec-007,req-015764,plumbing,0.992,9.88,v1.0.0
thx-037139,tec-020,req-007676,water leakage,0.877,19.13,v1.0.0
thx-037140,tec-009,req-017970,water leakage,0.62,1.37,v1.0.0
thx-037141,tec-005,req-019436,water leakage,0.83,1.06,v1.0.0
thx-037142,tec-007,req-019122,security,0.866,1.54,v1.0.0
thx-037143,tec-051,req-008708,electrical,1.0,3.05,v1.0.0
thx-037144,tec-005,req-002664,parking,0.756,51.45,v1.0.0
thx-037145,tec-024,req-008697,security,0.821,14.06,v1.0.0
thx-037146,tec-012,req-013440,lift,0.992,2.79,v1.0.0
thx-037147,tec-013,req-000416,noise,0.558,66.38,v1.0.0
thx-037148,tec-018,req-015471,water leakage,0.772,14.27,v1.0.0
thx-037149,tec-026,req-017286,hvac,1.0,29.36,v1.0.0
thx-037150,tec-024,req-005734,lift,0.961,14.13,v1.0.0
thx-037151,tec-005,req-006513,parking,0.87,59.93,v1.0.0
thx-037152,tec-025,req-021531,fire safety,0.918,4.03,v1.0.0
thx-037153,tec-007,req-002079,plumbing,0.813,13.66,v1.0.0
thx-037154,tec-016,req-017937,water leakage,0.781,10.58,v1.0.0
thx-037155,tec-008,req-017924,electrical,0.723,10.99,v1.0.0
thx-037156,tec-003,req-007410,parking,0.965,17.68,v1.0.0
thx-037157,tec-014,req-008540,electrical,0.912,52.11,v1.0.0
thx-037158,tec-008,req-020579,fire safety,0.78,5.03,v1.0.0
thx-037159,tec-045,req-012671,plumbing,0.951,4.92,v1.0.0
thx-037160,tec-028,req-016810,water leakage,0.858,3.74,v1.0.0
thx-037161,tec-002,req-005188,security,0.825,5.97,v1.0.0
thx-037162,tec-036,req-003535,plumbing,0.561,122.82,v1.0.0
thx-037163,tec-020,req-004164,electrical,0.879,64.34,v1.0.0
thx-037164,tec-016,req-016328,noise,0.769,56.32,v1.0.0
thx-037165,tec-012,req-019886,hvac,1.0,24.78,v1.0.0
thx-037166,tec-011,req-005301,parking,0.691,142.42,v1.0.0
thx-037167,tec-005,req-014676,water leakage,0.722,2.37,v1.0.0
thx-037168,tec-011,req-000305,security,0.621,16.01,v1.0.0
thx-037169,tec-023,req-006382,security,0.987,34.09,v1.0.0
thx-037170,tec-010,req-017163,fire safety,1.0,2.11,v1.0.0
thx-037171,tec-015,req-011708,noise,0.945,38.36,v1.0.0
thx-037172,tec-002,req-010781,lift,0.877,4.76,v1.0.0
thx-037173,tec-035,req-013058,plumbing,1.0,106.65,v1.0.0
thx-037174,tec-009,req-007346,electrical,0.774,24.37,v1.0.0
thx-037175,tec-027,req-011231,fire safety,0.865,8.7,v1.0.0
thx-037176,tec-011,req-009551,noise,0.677,51.69,v1.0.0
thx-037177,tec-001,req-002439,parking,0.482,142.42,v1.0.0
thx-037178,tec-021,req-018002,noise,0.977,13.66,v1.0.0
thx-037179,tec-051,req-011001,electrical,0.877,11.53,v1.0.0
thx-037180,tec-005,req-015463,hvac,0.692,5.72,v1.0.0
