apartment_id,tower_id,block_name,floor_number,unit_number,apartment_type,square_feet,occupancy_status,purchase_year,dataset_version
t06-f15-u08,t06,a,15.0,8,1bhk,609.0,occupied,2010.0,v1.0.0
t06-f16-u01,t06,a,16.0,1,3bhk,1253.0,occupied,2020.0,v1.0.0
t06-f16-u02,t06,a,16.0,2,3bhk,1542.0,occupied,2002.0,v1.0.0
t06-f16-u03,t06,a,16.0,3,2bhk,879.0,occupied,2003.0,v1.0.0
t06-f16-u04,t06,a,11.0,4,2bhk,985.0,occupied,2021.0,v1.0.0
t06-f16-u05,t06,a,16.0,5,2bhk,897.0,vacant,2009.0,v1.0.0
t06-f16-u06,t06,a,16.0,6,1bhk,529.0,occupied,2023.0,v1.0.0
t06-f16-u07,t06,a,16.0,7,1bhk,476.0,occupied,2010.0,v1.0.0
t06-f16-u08,t06,a,16.0,8,1bhk,879.0,occupied,2018.0,v1.0.0
t06-f17-u01,t06,a,17.0,1,3bhk,879.0,occupied,2011.0,v1.0.0
t06-f17-u02,t06,a,17.0,2,3bhk,1517.0,occupied,2020.0,v1.0.0
t06-f17-u03,t06,a,17.0,3,2bhk,1057.0,occupied,2021.0,v1.0.0
t06-f17-u04,t06,a,17.0,4,2bhk,900.0,occupied,2004.0,v1.0.0
t06-f17-u05,t06,a,17.0,5,2bhk,1004.0,occupied,2022.0,v1.0.0
t06-f17-u06,t06,a,17.0,6,1bhk,443.0,vacant,2009.0,v1.0.0
t06-f17-u07,t06,a,17.0,7,1bhk,686.0,occupied,2012.0,v1.0.0
t06-f17-u08,t06,a,17.0,8,1bhk,568.0,occupied,2004.0,v1.0.0
t06-f18-u01,t06,a,11.0,1,3bhk,1739.0,occupied,2002.0,v1.0.0
t06-f18-u02,t06,a,18.0,2,3bhk,1633.0,vacant,2016.0,v1.0.0
t06-f18-u03,t06,a,18.0,3,2bhk,885.0,vacant,2000.0,v1.0.0
t06-f18-u04,t06,a,18.0,4,2bhk,885.0,occupied,2009.0,v1.0.0
t06-f18-u05,t06,a,18.0,5,2bhk,792.0,occupied,2006.0,v1.0.0
t06-f18-u06,t06,a,18.0,6,1bhk,574.0,vacant,2015.0,v1.0.0
t06-f18-u07,t06,a,18.0,7,1bhk,498.0,occupied,2011.0,v1.0.0
t06-f18-u08,t06,a,18.0,8,1bhk,470.0,occupied,2004.0,v1.0.0
t06-f19-u01,t06,a,19.0,1,3bhk,1279.0,occupied,2009.0,v1.0.0
t06-f19-u02,t06,a,19.0,2,3bhk,1303.0,occupied,2016.0,v1.0.0
t06-f19-u03,t06,a,19.0,3,2bhk,1094.0,occupied,2017.0,v1.0.0
t06-f19-u04,t06,a,19.0,4,2bhk,1127.0,occupied,2023.0,v1.0.0
t06-f19-u05,t06,a,19.0,5,2bhk,1152.0,vacant,2016.0,v1.0.0
t06-f19-u06,t06,a,19.0,6,1bhk,419.0,occupied,2021.0,v1.0.0
t06-f19-u07,t06,a,19.0,7,1bhk,572.0,occupied,2019.0,v1.0.0
t06-f19-u08,t06,a,19.0,8,1bhk,467.0,occupied,2019.0,v1.0.0
t06-f20-u01,t06,a,20.0,1,1bhk,879.0,vacant,2004.0,v1.0.0
t06-f20-u02,t06,a,20.0,2,penthouse,1966.0,occupied,2005.0,v1.0.0
t06-f20-u03,t06,a,20.0,3,2bhk,1125.0,occupied,2022.0,v1.0.0
t06-f20-u04,t06,a,20.0,4,2bhk,1094.0,vacant,2019.0,v1.0.0
t06-f20-u05,t06,a,20.0,5,2bhk,1114.0,occupied,2005.0,v1.0.0
t06-f20-u06,t06,a,20.0,6,1bhk,624.0,occupied,2001.0,v1.0.0
t06-f20-u07,t06,a,20.0,7,1bhk,610.0,vacant,2011.0,v1.0.0
t06-f20-u08,t06,a,20.0,8,1bhk,521.0,occupied,2014.0,v1.0.0
t07-f01-u01,t07,b,1.0,1,3bhk,879.0,occupied,2023.0,v1.0.0
t07-f01-u02,t07,b,1.0,2,3bhk,1659.0,occupied,2007.0,v1.0.0
t07-f01-u03,t07,b,11.0,3,2bhk,973.0,occupied,2007.0,v1.0.0
t07-f01-u04,t07,b,1.0,4,2bhk,858.0,occupied,2015.0,v1.0.0
t07-f01-u05,t07,b,1.0,5,2bhk,1162.0,vacant,2011.0,v1.0.0
t07-f01-u06,t07,b,1.0,6,1bhk,588.0,occupied,2021.0,v1.0.0
t07-f01-u07,t07,b,1.0,7,1bhk,692.0,occupied,2014.0,v1.0.0
t07-f01-u08,t07,b,1.0,8,1bhk,636.0,occupied,2009.0,v1.0.0
t07-f02-u01,t07,b,2.0,1,3bhk,1591.0,occupied,2016.0,v1.0.0
t07-f02-u02,t07,b,2.0,2,3bhk,1740.0,occupied,2013.0,v1.0.0
t07-f02-u03,t07,b,2.0,3,2bhk,1194.0,occupied,2005.0,v1.0.0
t07-f02-u04,t07,b,2.0,4,2bhk,1118.0,occupied,2006.0,v1.0.0
t07-f02-u05,t07,b,2.0,5,2bhk,1110.0,occupied,2019.0,v1.0.0
t07-f02-u06,t07,b,2.0,6,1bhk,470.0,occupied,2011.0,v1.0.0
t07-f02-u07,t07,b,2.0,7,1bhk,426.0,occupied,2020.0,v1.0.0
t07-f02-u08,t07,b,2.0,8,1bhk,646.0,occupied,2011.0,v1.0.0
t07-f03-u01,t07,b,3.0,1,3bhk,1767.0,vacant,2011.0,v1.0.0
t07-f03-u02,t07,b,3.0,2,3bhk,1728.0,occupied,2003.0,v1.0.0
t07-f03-u03,t07,b,3.0,3,2bhk,845.0,occupied,2002.0,v1.0.0
t07-f03-u04,t07,b,3.0,4,2bhk,879.0,occupied,2005.0,v1.0.0
t07-f03-u05,t07,b,11.0,5,2bhk,879.0,occupied,2014.0,v1.0.0
t07-f03-u06,t07,b,3.0,6,1bhk,662.0,occupied,2004.0,v1.0.0
t07-f03-u07,t07,b,3.0,7,1bhk,623.0,occupied,2002.0,v1.0.0
t07-f03-u08,t07,b,3.0,8,1bhk,513.0,occupied,2014.0,v1.0.0
t07-f04-u01,t07,b,4.0,1,3bhk,1557.0,occupied,2000.0,v1.0.0
t07-f04-u02,t07,b,4.0,2,3bhk,1624.0,vacant,2001.0,v1.0.0
t07-f04-u03,t07,b,4.0,3,2bhk,902.0,occupied,2016.0,v1.0.0
t07-f04-u04,t07,b,4.0,4,2bhk,891.0,occupied,2007.0,v1.0.0
t07-f04-u05,t07,b,4.0,5,2bhk,897.0,occupied,2002.0,v1.0.0
t07-f04-u06,t07,b,4.0,6,1bhk,879.0,vacant,2007.0,v1.0.0
t07-f04-u07,t07,b,11.0,7,1bhk,414.0,occupied,2010.0,v1.0.0
t07-f04-u08,t07,b,4.0,8,1bhk,450.0,occupied,2022.0,v1.0.0
t07-f05-u01,t07,b,5.0,1,3bhk,1543.0,occupied,2004.0,v1.0.0
t07-f05-u02,t07,b,5.0,2,3bhk,1340.0,occupied,2001.0,v1.0.0
t07-f05-u03,t07,b,5.0,3,2bhk,846.0,occupied,2015.0,v1.0.0
t07-f05-u04,t07,b,5.0,4,2bhk,1056.0,occupied,2004.0,v1.0.0
t07-f05-u05,t07,b,5.0,5,2bhk,1088.0,occupied,2022.0,v1.0.0
t07-f05-u06,t07,b,5.0,6,1bhk,640.0,occupied,2014.0,v1.0.0
t07-f05-u07,t07,b,5.0,7,1bhk,414.0,occupied,2002.0,v1.0.0
t07-f05-u08,t07,b,5.0,8,1bhk,414.0,occupied,2008.0,v1.0.0
t07-f06-u01,t07,b,6.0,1,3bhk,1420.0,occupied,2004.0,v1.0.0
t07-f06-u02,t07,b,11.0,2,3bhk,1761.0,occupied,2023.0,v1.0.0
t07-f06-u03,t07,b,6.0,3,2bhk,1011.0,occupied,2016.0,v1.0.0
t07-f06-u04,t07,b,6.0,4,2bhk,916.0,occupied,2003.0,v1.0.0
t07-f06-u05,t07,b,6.0,5,2bhk,1097.0,occupied,2009.0,v1.0.0
t07-f06-u06,t07,b,6.0,6,1bhk,521.0,occupied,2009.0,v1.0.0
t07-f06-u07,t07,b,6.0,7,1bhk,462.0,occupied,2001.0,v1.0.0
t07-f06-u08,t07,b,6.0,8,1bhk,522.0,occupied,2013.0,v1.0.0
t07-f07-u01,t07,b,7.0,1,3bhk,1668.0,occupied,2002.0,v1.0.0
t07-f07-u02,t07,b,7.0,2,3bhk,1313.0,occupied,2015.0,v1.0.0
t07-f07-u03,t07,b,7.0,3,2bhk,1005.0,occupied,2017.0,v1.0.0
t07-f07-u04,t07,b,7.0,4,2bhk,708.0,occupied,2020.0,v1.0.0
t07-f07-u05,t07,b,7.0,5,1bhk,963.0,occupied,2018.0,v1.0.0
t07-f07-u06,t07,b,7.0,6,1bhk,523.0,occupied,2022.0,v1.0.0
t07-f07-u07,t07,b,7.0,7,1bhk,473.0,occupied,2009.0,v1.0.0
t07-f07-u08,t07,b,7.0,8,1bhk,619.0,occupied,2000.0,v1.0.0
t07-f08-u01,t07,b,8.0,1,3bhk,1561.0,occupied,2007.0,v1.0.0
t07-f08-u02,t07,b,8.0,2,3bhk,1784.0,vacant,2013.0,v1.0.0
t07-f08-u03,t07,b,8.0,3,2bhk,795.0,occupied,2021.0,v1.0.0
t07-f08-u04,t07,b,8.0,4,2bhk,879.0,vacant,2002.0,v1.0.0
t07-f08-u05,t07,b,8.0,5,2bhk,968.0,occupied,2011.0,v1.0.0
t07-f08-u06,t07,b,8.0,6,1bhk,879.0,occupied,2016.0,v1.0.0
t07-f08-u07,t07,b,8.0,7,1bhk,678.0,vacant,2016.0,v1.0.0
t07-f08-u08,t07,b,8.0,8,1bhk,659.0,occupied,2017.0,v1.0.0
t07-f09-u01,t07,b,9.0,1,3bhk,1220.0,occupied,2012.0,v1.0.0
t07-f09-u02,t07,b,9.0,2,3bhk,1681.0,occupied,2001.0,v1.0.0
t07-f09-u03,t07,b,9.0,3,2bhk,1025.0,occupied,2012.0,v1.0.0
t07-f09-u04,t07,b,9.0,4,2bhk,891.0,occupied,2008.0,v1.0.0
t07-f09-u05,t07,b,9.0,5,2bhk,1082.0,occupied,2000.0,v1.0.0
t07-f09-u06,t07,b,9.0,6,1bhk,582.0,occupied,2011.0,v1.0.0
t07-f09-u07,t07,b,9.0,7,1bhk,576.0,occupied,2007.0,v1.0.0
t07-f09-u08,t07,b,11.0,8,1bhk,453.0,occupied,2018.0,v1.0.0
t07-f10-u01,t07,b,10.0,1,3bhk,879.0,occupied,2004.0,v1.0.0
t07-f10-u02,t07,b,10.0,2,3bhk,1245.0,vacant,2011.0,v1.0.0
t07-f10-u03,t07,b,10.0,3,2bhk,979.0,occupied,2010.0,v1.0.0
t07-f10-u04,t07,b,10.0,4,2bhk,1116.0,occupied,2020.0,v1.0.0
t07-f10-u05,t07,b,10.0,5,2bhk,789.0,occupied,2021.0,v1.0.0
t07-f10-u06,t07,b,10.0,6,1bhk,637.0,vacant,2022.0,v1.0.0
t07-f10-u07,t07,b,10.0,7,1bhk,645.0,occupied,2020.0,v1.0.0
t07-f10-u08,t07,b,10.0,8,1bhk,493.0,occupied,2004.0,v1.0.0
t07-f11-u01,t07,b,11.0,1,3bhk,1264.0,occupied,2022.0,v1.0.0
t07-f11-u02,t07,b,11.0,2,3bhk,1668.0,occupied,2001.0,v1.0.0
t07-f11-u03,t07,b,11.0,3,2bhk,850.0,vacant,2006.0,v1.0.0
t07-f11-u04,t07,b,11.0,4,2bhk,722.0,occupied,2006.0,v1.0.0
t07-f11-u05,t07,b,11.0,5,1bhk,1153.0,occupied,2001.0,v1.0.0
t07-f11-u06,t07,b,11.0,6,1bhk,561.0,occupied,2009.0,v1.0.0
t07-f11-u07,t07,b,11.0,7,1bhk,663.0,occupied,2012.0,v1.0.0
t07-f11-u08,t07,b,11.0,8,1bhk,678.0,occupied,2015.0,v1.0.0
t07-f12-u01,t07,b,12.0,1,3bhk,1459.0,occupied,2001.0,v1.0.0
t07-f12-u02,t07,b,12.0,2,3bhk,1395.0,occupied,2009.0,v1.0.0
t07-f12-u03,t07,b,12.0,3,1bhk,882.0,occupied,2001.0,v1.0.0
t07-f12-u04,t07,b,12.0,4,2bhk,1143.0,occupied,2020.0,v1.0.0
t07-f12-u05,t07,b,12.0,5,2bhk,869.0,occupied,2008.0,v1.0.0
t07-f12-u06,t07,b,12.0,6,1bhk,463.0,occupied,2011.0,v1.0.0
t07-f12-u07,t07,b,12.0,7,1bhk,623.0,occupied,2012.0,v1.0.0
t07-f12-u08,t07,b,12.0,8,1bhk,625.0,occupied,2012.0,v1.0.0
t07-f13-u01,t07,b,13.0,1,3bhk,1547.0,occupied,2005.0,v1.0.0
t07-f13-u02,t07,b,13.0,2,3bhk,1708.0,occupied,2022.0,v1.0.0
t07-f13-u03,t07,b,13.0,3,2bhk,954.0,occupied,2011.0,v1.0.0
t07-f13-u04,t07,b,11.0,4,2bhk,1173.0,occupied,2016.0,v1.0.0
t07-f13-u05,t07,b,13.0,5,2bhk,836.0,occupied,2002.0,v1.0.0
t07-f13-u06,t07,b,13.0,6,1bhk,879.0,occupied,2002.0,v1.0.0
t07-f13-u07,t07,b,13.0,7,1bhk,620.0,occupied,2019.0,v1.0.0
t07-f13-u08,t07,b,13.0,8,1bhk,492.0,occupied,2017.0,v1.0.0
t07-f14-u01,t07,b,14.0,1,3bhk,1500.0,occupied,2010.0,v1.0.0
t07-f14-u02,t07,b,14.0,2,3bhk,1305.0,vacant,2002.0,v1.0.0
t07-f14-u03,t07,b,14.0,3,2bhk,867.0,occupied,2021.0,v1.0.0
t07-f14-u04,t07,b,14.0,4,2bhk,851.0,occupied,2009.0,v1.0.0
t07-f14-u05,t07,b,14.0,5,2bhk,928.0,occupied,2019.0,v1.0.0
t07-f14-u06,t07,b,14.0,6,1bhk,618.0,occupied,2005.0,v1.0.0
t07-f14-u07,t07,b,14.0,7,1bhk,627.0,occupied,2011.0,v1.0.0
t07-f14-u08,t07,b,14.0,8,1bhk,628.0,occupied,2001.0,v1.0.0
t07-f15-u01,t07,b,15.0,1,3bhk,1561.0,occupied,2019.0,v1.0.0
t07-f15-u02,t07,b,15.0,2,3bhk,1645.0,occupied,2008.0,v1.0.0
t07-f15-u03,t07,b,15.0,3,2bhk,1027.0,occupied,2001.0,v1.0.0
t07-f15-u04,t07,b,15.0,4,1bhk,738.0,occupied,2021.0,v1.0.0
t07-f15-u05,t07,b,15.0,5,2bhk,1026.0,occupied,2012.0,v1.0.0
t07-f15-u06,t07,b,15.0,6,1bhk,586.0,occupied,2016.0,v1.0.0
t07-f15-u07,t07,b,15.0,7,1bhk,481.0,occupied,2000.0,v1.0.0
t07-f15-u08,t07,b,15.0,8,1bhk,473.0,occupied,2019.0,v1.0.0
t07-f16-u01,t07,b,16.0,1,3bhk,1648.0,occupied,2001.0,v1.0.0
t07-f16-u02,t07,b,16.0,2,3bhk,1329.0,occupied,2002.0,v1.0.0
t07-f16-u03,t07,b,16.0,3,2bhk,820.0,occupied,2020.0,v1.0.0
t07-f16-u04,t07,b,16.0,4,2bhk,887.0,vacant,2011.0,v1.0.0
t07-f16-u05,t07,b,16.0,5,2bhk,896.0,vacant,2018.0,v1.0.0
t07-f16-u06,t07,b,16.0,6,1bhk,416.0,occupied,2019.0,v1.0.0
t07-f16-u07,t07,b,16.0,7,1bhk,478.0,occupied,2021.0,v1.0.0
t07-f16-u08,t07,b,16.0,8,1bhk,630.0,occupied,2011.0,v1.0.0
t07-f17-u01,t07,b,17.0,1,3bhk,1580.0,occupied,2014.0,v1.0.0
t07-f17-u02,t07,b,17.0,2,1bhk,1278.0,vacant,2018.0,v1.0.0
t07-f17-u03,t07,b,17.0,3,2bhk,770.0,vacant,2016.0,v1.0.0
t07-f17-u04,t07,b,17.0,4,2bhk,887.0,vacant,2012.0,v1.0.0
t07-f17-u05,t07,b,17.0,5,2bhk,860.0,occupied,2020.0,v1.0.0
t07-f17-u06,t07,b,17.0,6,1bhk,542.0,occupied,2007.0,v1.0.0
t07-f17-u07,t07,b,17.0,7,1bhk,458.0,vacant,2000.0,v1.0.0
t07-f17-u08,t07,b,17.0,8,1bhk,495.0,occupied,2015.0,v1.0.0
t07-f18-u01,t07,b,18.0,1,3bhk,1730.0,occupied,2012.0,v1.0.0
t07-f18-u02,t07,b,18.0,2,3bhk,1775.0,occupied,2003.0,v1.0.0
t07-f18-u03,t07,b,18.0,3,2bhk,834.0,occupied,2008.0,v1.0.0
t07-f18-u04,t07,b,18.0,4,2bhk,1060.0,vacant,2014.0,v1.0.0
t07-f18-u05,t07,b,18.0,5,2bhk,879.0,occupied,2019.0,v1.0.0
t07-f18-u06,t07,b,18.0,6,1bhk,546.0,occupied,2022.0,v1.0.0
t07-f18-u07,t07,b,18.0,7,1bhk,651.0,occupied,2006.0,v1.0.0
t07-f18-u08,t07,b,18.0,8,1bhk,462.0,occupied,2004.0,v1.0.0
t07-f19-u01,t07,b,19.0,1,3bhk,1275.0,occupied,2014.0,v1.0.0
t07-f19-u02,t07,b,19.0,2,3bhk,1376.0,occupied,2022.0,v1.0.0
t07-f19-u03,t07,b,19.0,3,2bhk,927.0,occupied,2002.0,v1.0.0
t07-f19-u04,t07,b,19.0,4,2bhk,1114.0,occupied,2021.0,v1.0.0
t07-f19-u05,t07,b,19.0,5,2bhk,1195.0,occupied,2010.0,v1.0.0
t07-f19-u06,t07,b,19.0,6,1bhk,577.0,occupied,2022.0,v1.0.0
t07-f19-u07,t07,b,19.0,7,1bhk,433.0,vacant,2017.0,v1.0.0
t07-f19-u08,t07,b,19.0,8,1bhk,677.0,occupied,2009.0,v1.0.0
t07-f20-u01,t07,b,20.0,1,penthouse,1968.0,occupied,2005.0,v1.0.0
t07-f20-u02,t07,b,20.0,2,penthouse,1968.0,occupied,2005.0,v1.0.0
t07-f20-u03,t07,b,20.0,3,2bhk,1106.0,occupied,2011.0,v1.0.0
t07-f20-u04,t07,b,20.0,4,2bhk,960.0,occupied,2007.0,v1.0.0
t07-f20-u05,t07,b,20.0,5,2bhk,762.0,occupied,2006.0,v1.0.0
t07-f20-u06,t07,b,20.0,6,1bhk,471.0,occupied,2011.0,v1.0.0
t07-f20-u07,t07,b,20.0,7,1bhk,652.0,occupied,2000.0,v1.0.0
t07-f20-u08,t07,b,20.0,8,1bhk,584.0,vacant,2017.0,v1.0.0
t08-f01-u01,t08,c,1.0,1,3bhk,1786.0,occupied,2011.0,v1.0.0
t08-f01-u02,t08,c,11.0,2,3bhk,1678.0,occupied,2011.0,v1.0.0
t08-f01-u03,t08,c,1.0,3,2bhk,766.0,occupied,2019.0,v1.0.0
t08-f01-u04,t08,c,1.0,4,2bhk,1152.0,occupied,2002.0,v1.0.0
t08-f01-u05,t08,c,1.0,5,2bhk,733.0,occupied,2009.0,v1.0.0
t08-f01-u06,t08,c,1.0,6,1bhk,603.0,occupied,2022.0,v1.0.0
t08-f01-u07,t08,c,1.0,7,1bhk,645.0,occupied,2016.0,v1.0.0
t08-f01-u08,t08,c,1.0,8,1bhk,610.0,occupied,2013.0,v1.0.0
t08-f02-u01,t08,c,2.0,1,3bhk,1788.0,vacant,2002.0,v1.0.0
t08-f02-u02,t08,c,2.0,2,3bhk,1328.0,occupied,2010.0,v1.0.0
t08-f02-u03,t08,c,2.0,3,2bhk,1028.0,occupied,2002.0,v1.0.0
t08-f02-u04,t08,c,2.0,4,2bhk,930.0,vacant,2014.0,v1.0.0
t08-f02-u05,t08,c,2.0,5,2bhk,1048.0,occupied,2011.0,v1.0.0
t08-f02-u06,t08,c,2.0,6,1bhk,576.0,occupied,2004.0,v1.0.0
t08-f02-u07,t08,c,2.0,7,1bhk,682.0,vacant,2020.0,v1.0.0
t08-f02-u08,t08,c,2.0,8,1bhk,700.0,occupied,2005.0,v1.0.0
t08-f03-u01,t08,c,3.0,1,3bhk,1332.0,occupied,2013.0,v1.0.0
t08-f03-u02,t08,c,3.0,2,3bhk,1714.0,occupied,2011.0,v1.0.0
t08-f03-u03,t08,c,3.0,3,1bhk,1125.0,occupied,2003.0,v1.0.0
t08-f03-u04,t08,c,3.0,4,2bhk,965.0,occupied,2004.0,v1.0.0
t08-f03-u05,t08,c,3.0,5,2bhk,855.0,occupied,2005.0,v1.0.0
t08-f03-u06,t08,c,3.0,6,1bhk,482.0,occupied,2010.0,v1.0.0
t08-f03-u07,t08,c,3.0,7,1bhk,515.0,occupied,2011.0,v1.0.0
t08-f03-u08,t08,c,3.0,8,1bhk,665.0,occupied,2009.0,v1.0.0
t08-f04-u01,t08,c,4.0,1,3bhk,1280.0,occupied,2008.0,v1.0.0
t08-f04-u02,t08,c,4.0,2,3bhk,1401.0,occupied,2020.0,v1.0.0
t08-f04-u03,t08,c,4.0,3,2bhk,1189.0,occupied,2017.0,v1.0.0
t08-f04-u04,t08,c,4.0,4,2bhk,840.0,occupied,2004.0,v1.0.0
t08-f04-u05,t08,c,4.0,5,2bhk,1020.0,vacant,2009.0,v1.0.0
t08-f04-u06,t08,c,4.0,6,1bhk,673.0,occupied,2002.0,v1.0.0
t08-f04-u07,t08,c,4.0,7,1bhk,657.0,occupied,2020.0,v1.0.0
t08-f04-u08,t08,c,4.0,8,1bhk,486.0,occupied,2018.0,v1.0.0
t08-f05-u01,t08,c,5.0,1,3bhk,879.0,vacant,2004.0,v1.0.0
t08-f05-u02,t08,c,5.0,2,3bhk,1375.0,occupied,2021.0,v1.0.0
t08-f05-u03,t08,c,5.0,3,2bhk,1019.0,occupied,2023.0,v1.0.0
t08-f05-u04,t08,c,5.0,4,2bhk,1161.0,vacant,2019.0,v1.0.0
t08-f05-u05,t08,c,11.0,5,2bhk,872.0,occupied,2018.0,v1.0.0
t08-f05-u06,t08,c,5.0,6,1bhk,421.0,occupied,2000.0,v1.0.0
t08-f05-u07,t08,c,5.0,7,1bhk,441.0,occupied,2001.0,v1.0.0
t08-f05-u08,t08,c,5.0,8,1bhk,695.0,occupied,2008.0,v1.0.0
t08-f06-u01,t08,c,6.0,1,3bhk,1415.0,occupied,2018.0,v1.0.0
t08-f06-u02,t08,c,6.0,2,3bhk,1626.0,occupied,2019.0,v1.0.0
t08-f06-u03,t08,c,6.0,3,2bhk,1027.0,occupied,2000.0,v1.0.0
t08-f06-u04,t08,c,6.0,4,2bhk,954.0,occupied,2020.0,v1.0.0
t08-f06-u05,t08,c,6.0,5,2bhk,979.0,vacant,2009.0,v1.0.0
t08-f06-u06,t08,c,6.0,6,1bhk,554.0,occupied,2015.0,v1.0.0
t08-f06-u07,t08,c,6.0,7,1bhk,525.0,vacant,2021.0,v1.0.0
t08-f06-u08,t08,c,6.0,8,1bhk,607.0,occupied,2009.0,v1.0.0
t08-f07-u01,t08,c,7.0,1,3bhk,1664.0,occupied,2002.0,v1.0.0
t08-f07-u02,t08,c,11.0,2,3bhk,1261.0,occupied,2005.0,v1.0.0
t08-f07-u03,t08,c,7.0,3,2bhk,925.0,occupied,2013.0,v1.0.0
t08-f07-u04,t08,c,7.0,4,2bhk,947.0,occupied,2014.0,v1.0.0
t08-f07-u05,t08,c,7.0,5,2bhk,804.0,occupied,2010.0,v1.0.0
t08-f07-u06,t08,c,7.0,6,1bhk,473.0,occupied,2010.0,v1.0.0
t08-f07-u07,t08,c,7.0,7,1bhk,563.0,occupied,2023.0,v1.0.0
t08-f07-u08,t08,c,7.0,8,1bhk,576.0,occupied,2012.0,v1.0.0
t08-f08-u01,t08,c,11.0,1,3bhk,879.0,occupied,2011.0,v1.0.0
t08-f08-u02,t08,c,8.0,2,3bhk,1727.0,occupied,2017.0,v1.0.0
t08-f08-u03,t08,c,8.0,3,2bhk,754.0,occupied,2010.0,v1.0.0
t08-f08-u04,t08,c,8.0,4,2bhk,823.0,occupied,2014.0,v1.0.0
t08-f08-u05,t08,c,8.0,5,2bhk,762.0,occupied,2008.0,v1.0.0
t08-f08-u06,t08,c,8.0,6,1bhk,630.0,occupied,2007.0,v1.0.0
t08-f08-u07,t08,c,8.0,7,1bhk,472.0,occupied,2003.0,v1.0.0
t08-f08-u08,t08,c,8.0,8,1bhk,425.0,occupied,2009.0,v1.0.0
t08-f09-u01,t08,c,9.0,1,3bhk,879.0,occupied,2019.0,v1.0.0
t08-f09-u02,t08,c,9.0,2,3bhk,1628.0,occupied,2007.0,v1.0.0
t08-f09-u03,t08,c,9.0,3,2bhk,1192.0,occupied,2005.0,v1.0.0
t08-f09-u04,t08,c,9.0,4,2bhk,1116.0,occupied,2010.0,v1.0.0
t08-f09-u05,t08,c,9.0,5,2bhk,1178.0,occupied,2018.0,v1.0.0
t08-f09-u06,t08,c,9.0,6,1bhk,560.0,occupied,2006.0,v1.0.0
t08-f09-u07,t08,c,9.0,7,1bhk,481.0,occupied,2015.0,v1.0.0
t08-f09-u08,t08,c,9.0,8,1bhk,663.0,occupied,2014.0,v1.0.0
t08-f10-u01,t08,c,10.0,1,3bhk,1710.0,occupied,2009.0,v1.0.0
t08-f10-u02,t08,c,10.0,2,3bhk,1709.0,occupied,2000.0,v1.0.0
t08-f10-u03,t08,c,10.0,3,2bhk,879.0,vacant,2012.0,v1.0.0
t08-f10-u04,t08,c,10.0,4,2bhk,958.0,occupied,2014.0,v1.0.0
t08-f10-u05,t08,c,10.0,5,2bhk,1194.0,occupied,2007.0,v1.0.0
t08-f10-u06,t08,c,10.0,6,1bhk,510.0,occupied,2018.0,v1.0.0
t08-f10-u07,t08,c,10.0,7,1bhk,580.0,occupied,2001.0,v1.0.0
t08-f10-u08,t08,c,10.0,8,1bhk,425.0,occupied,2009.0,v1.0.0
t08-f11-u01,t08,c,11.0,1,3bhk,1706.0,occupied,2019.0,v1.0.0
t08-f11-u02,t08,c,11.0,2,3bhk,1681.0,occupied,2009.0,v1.0.0
t08-f11-u03,t08,c,11.0,3,2bhk,974.0,occupied,2000.0,v1.0.0
t08-f11-u04,t08,c,11.0,4,2bhk,1133.0,occupied,2003.0,v1.0.0
t08-f11-u05,t08,c,11.0,5,2bhk,879.0,occupied,2011.0,v1.0.0
t08-f11-u06,t08,c,11.0,6,1bhk,535.0,occupied,2023.0,v1.0.0
t08-f11-u07,t08,c,11.0,7,1bhk,587.0,occupied,2012.0,v1.0.0
t08-f11-u08,t08,c,11.0,8,1bhk,587.0,occupied,2001.0,v1.0.0
t08-f12-u01,t08,c,12.0,1,3bhk,1610.0,occupied,2001.0,v1.0.0
t08-f12-u02,t08,c,12.0,2,3bhk,1783.0,occupied,2017.0,v1.0.0
t08-f12-u03,t08,c,12.0,3,2bhk,799.0,occupied,2011.0,v1.0.0
t08-f12-u04,t08,c,12.0,4,1bhk,983.0,occupied,2009.0,v1.0.0
t08-f12-u05,t08,c,12.0,5,2bhk,737.0,occupied,2012.0,v1.0.0
t08-f12-u06,t08,c,12.0,6,1bhk,658.0,occupied,2014.0,v1.0.0
t08-f12-u07,t08,c,12.0,7,1bhk,681.0,occupied,2008.0,v1.0.0
t08-f12-u08,t08,c,12.0,8,1bhk,460.0,occupied,2004.0,v1.0.0
t08-f13-u01,t08,c,13.0,1,3bhk,1299.0,occupied,2012.0,v1.0.0
t08-f13-u02,t08,c,13.0,2,3bhk,1582.0,vacant,2010.0,v1.0.0
t08-f13-u03,t08,c,13.0,3,2bhk,985.0,occupied,2011.0,v1.0.0
t08-f13-u04,t08,c,13.0,4,2bhk,1086.0,vacant,2004.0,v1.0.0
t08-f13-u05,t08,c,13.0,5,2bhk,801.0,occupied,2019.0,v1.0.0
t08-f13-u06,t08,c,13.0,6,1bhk,660.0,occupied,2012.0,v1.0.0
t08-f13-u07,t08,c,13.0,7,1bhk,656.0,occupied,2001.0,v1.0.0
t08-f13-u08,t08,c,13.0,8,1bhk,423.0,occupied,2001.0,v1.0.0
t08-f14-u01,t08,c,14.0,1,3bhk,1340.0,occupied,2022.0,v1.0.0
t08-f14-u02,t08,c,14.0,2,3bhk,1541.0,occupied,2015.0,v1.0.0
