failure_id,asset_id,failure_date,failure_type,downtime_hours,dataset_version
flr-023483,ast-00493,2019-05-08,external,22.07,v1.0.0
flr-023484,ast-00394,2020-04-08,electrical,154.88,v1.0.0
flr-023485,ast-00211,2010-10-04,wear & tear,132.88,v1.0.0
flr-023486,ast-00121,2022-09-03,electrical,137.86,v1.0.0
flr-023487,ast-00449,2026-03-15,mechanical,144.34,v1.0.0
flr-023488,ast-00333,2011-02-28,electrical,23.34,v1.0.0
flr-023489,ast-00320,2022-07-07,mechanical,76.81,v1.0.0
flr-023490,ast-00093,2025-04-14,software,6.69,v1.0.0
flr-023491,ast-00328,2023-06-30,wear & tear,43.5,v1.0.0
flr-023492,ast-00363,2024-01-25,mechanical,187.33,v1.0.0
flr-023493,ast-00156,2025-04-18,mechanical,52.55,v1.0.0
flr-023494,ast-00101,2026-05-24,mechanical,119.23,v1.0.0
flr-023495,ast-00111,2019-04-03,electrical,233.28,v1.0.0
flr-023496,ast-00153,2018-11-22,electrical,53.85,v1.0.0
flr-023497,ast-00437,2016-11-24,electrical,143.03,v1.0.0
flr-023498,ast-00018,2026-05-19,electrical,138.1,v1.0.0
flr-023499,ast-00248,2025-01-28,electrical,96.33,v1.0.0
flr-023500,ast-00451,2021-10-22,software,187.37,v1.0.0
flr-023501,ast-00414,2024-11-02,wear & tear,261.27,v1.0.0
flr-023502,ast-00101,2025-02-26,wear & tear,114.89,v1.0.0
flr-023503,ast-00019,2016-12-18,mechanical,270.07,v1.0.0
flr-023504,ast-00141,2026-05-22,mechanical,42.67,v1.0.0
flr-023505,ast-00409,2016-09-13,mechanical,232.7,v1.0.0
flr-023506,ast-00009,2021-07-10,wear & tear,75.37,v1.0.0
flr-023507,ast-00037,2025-09-12,wear & tear,58.69,v1.0.0
flr-023508,ast-00416,2026-01-23,electrical,172.56,v1.0.0
flr-023509,ast-00171,2021-10-15,mechanical,145.76,v1.0.0
flr-023510,ast-00155,2021-10-30,electrical,180.52,v1.0.0
flr-023511,ast-00076,2024-11-02,wear & tear,68.27,v1.0.0
flr-023512,ast-00012,2018-11-19,mechanical,188.33,v1.0.0
flr-023513,ast-00347,2021-09-08,mechanical,123.66,v1.0.0
flr-023514,ast-00140,2018-03-31,mechanical,278.95,v1.0.0
flr-023515,ast-00120,2010-01-01,electrical,161.69,v1.0.0
flr-023516,ast-00302,2025-05-19,electrical,68.0,v1.0.0
flr-023517,ast-00454,2022-11-05,mechanical,97.55,v1.0.0
flr-023518,ast-00116,2022-11-07,electrical,274.21,v1.0.0
flr-023519,ast-00139,2020-12-07,mechanical,222.58,v1.0.0
flr-023520,ast-00228,2024-03-29,software,187.12,v1.0.0
flr-023521,ast-00382,2016-11-10,software,175.97,v1.0.0
flr-023522,ast-00110,2022-04-16,mechanical,102.26,v1.0.0
flr-023523,ast-00109,2025-07-16,mechanical,41.34,v1.0.0
flr-023524,ast-00214,2019-06-11,electrical,114.89,v1.0.0
flr-023525,ast-00253,2012-03-03,software,166.83,v1.0.0
flr-023526,ast-00385,2014-07-28,wear & tear,186.99,v1.0.0
flr-023527,ast-00121,2019-10-26,mechanical,32.43,v1.0.0
flr-023528,ast-00004,2009-08-09,electrical,156.11,v1.0.0
flr-023529,ast-00314,2025-10-19,software,145.28,v1.0.0
flr-023530,ast-00309,2022-11-10,mechanical,224.23,v1.0.0
flr-023531,ast-00055,2025-05-07,mechanical,114.89,v1.0.0
flr-023532,ast-00212,2023-02-27,mechanical,246.98,v1.0.0
flr-023533,ast-00500,2019-07-18,wear & tear,243.88,v1.0.0
flr-023534,ast-00142,2023-07-12,wear & tear,105.18,v1.0.0
flr-023535,ast-00204,2025-10-03,mechanical,212.32,v1.0.0
flr-023536,ast-00250,2026-02-08,electrical,184.59,v1.0.0
flr-023537,ast-00296,2018-07-27,mechanical,22.7,v1.0.0
flr-023538,ast-00226,2019-06-04,wear & tear,102.54,v1.0.0
flr-023539,ast-00003,2019-11-16,wear & tear,61.87,v1.0.0
flr-023540,ast-00060,2025-02-16,mechanical,114.89,v1.0.0
flr-023541,ast-00469,2024-10-22,software,51.77,v1.0.0
flr-023542,ast-00111,2020-11-16,electrical,40.45,v1.0.0
flr-023543,ast-00133,2013-09-07,mechanical,246.7,v1.0.0
flr-023544,ast-00250,2022-11-20,electrical,64.01,v1.0.0
flr-023545,ast-00041,2026-03-28,software,20.72,v1.0.0
flr-023546,ast-00116,2016-09-28,electrical,303.97,v1.0.0
flr-023547,ast-00215,2019-10-24,wear & tear,27.33,v1.0.0
flr-023548,ast-00363,2022-01-06,wear & tear,15.37,v1.0.0
flr-023549,ast-00489,2026-05-19,software,24.44,v1.0.0
flr-023550,ast-00269,2021-11-08,wear & tear,104.98,v1.0.0
flr-023551,ast-00441,2023-09-12,wear & tear,77.2,v1.0.0
flr-023552,ast-00257,2026-05-19,mechanical,35.97,v1.0.0
flr-023553,ast-00491,2020-08-15,mechanical,160.82,v1.0.0
flr-023554,ast-00111,2017-11-03,mechanical,134.33,v1.0.0
flr-023555,ast-00493,2019-10-01,wear & tear,105.06,v1.0.0
flr-023556,ast-00393,2022-12-24,wear & tear,69.23,v1.0.0
flr-023557,ast-00110,2025-11-04,wear & tear,201.27,v1.0.0
flr-023558,ast-00331,2025-12-15,electrical,74.54,v1.0.0
flr-023559,ast-00345,2023-10-20,electrical,99.56,v1.0.0
flr-023560,ast-00412,2011-07-17,software,70.24,v1.0.0
flr-023561,ast-00120,2026-05-19,mechanical,114.89,v1.0.0
flr-023562,ast-00361,2017-08-21,electrical,154.09,v1.0.0
flr-023563,ast-00403,2024-12-29,mechanical,88.32,v1.0.0
flr-023564,ast-00449,2023-10-03,mechanical,92.43,v1.0.0
flr-023565,ast-00127,2020-02-08,electrical,281.84,v1.0.0
flr-023566,ast-00177,2023-10-28,wear & tear,133.22,v1.0.0
flr-023567,ast-00039,2022-06-19,software,99.61,v1.0.0
flr-023568,ast-00449,2026-01-14,mechanical,34.32,v1.0.0
flr-023569,ast-00065,2016-11-15,software,78.91,v1.0.0
flr-023570,ast-00278,2025-02-14,software,114.89,v1.0.0
flr-023571,ast-00334,2022-01-10,mechanical,202.34,v1.0.0
flr-023572,ast-00223,2017-09-06,software,187.15,v1.0.0
flr-023573,ast-00352,2023-03-31,wear & tear,190.86,v1.0.0
flr-023574,ast-00279,2022-10-17,software,140.58,v1.0.0
flr-023575,ast-00204,2013-11-29,mechanical,169.15,v1.0.0
flr-023576,ast-00327,2012-02-19,external,124.7,v1.0.0
flr-023577,ast-00379,2022-06-01,mechanical,11.28,v1.0.0
flr-023578,ast-00483,2026-04-25,electrical,26.29,v1.0.0
flr-023579,ast-00018,2024-06-05,wear & tear,109.36,v1.0.0
flr-023580,ast-00110,2015-03-12,software,18.55,v1.0.0
flr-023581,ast-00229,2026-05-19,external,219.17,v1.0.0
flr-023582,ast-00010,2019-10-05,external,50.39,v1.0.0
flr-023583,ast-00177,2015-07-26,mechanical,217.2,v1.0.0
flr-023584,ast-00011,2021-11-09,mechanical,208.92,v1.0.0
flr-023585,ast-00116,2025-01-15,electrical,252.95,v1.0.0
flr-023586,ast-00265,2010-07-07,mechanical,132.45,v1.0.0
flr-023587,ast-00124,2018-08-29,software,135.05,v1.0.0
flr-023588,ast-00386,2015-04-08,mechanical,141.26,v1.0.0
flr-023589,ast-00205,2012-05-11,mechanical,205.05,v1.0.0
flr-023590,ast-00024,2017-03-08,wear & tear,139.92,v1.0.0
flr-023591,ast-00324,2026-01-07,wear & tear,132.62,v1.0.0
flr-023592,ast-00401,2025-12-27,mechanical,114.89,v1.0.0
flr-023593,ast-00162,2026-02-12,electrical,114.89,v1.0.0
flr-023594,ast-00278,2021-06-14,electrical,70.03,v1.0.0
flr-023595,ast-00267,2018-12-05,software,128.18,v1.0.0
flr-023596,ast-00148,2025-11-08,mechanical,21.96,v1.0.0
flr-023597,ast-00433,2025-01-13,mechanical,34.92,v1.0.0
flr-023598,ast-00356,2023-04-08,wear & tear,284.31,v1.0.0
flr-023599,ast-00342,2023-11-07,electrical,21.27,v1.0.0
flr-023600,ast-00214,2016-11-30,mechanical,154.78,v1.0.0
flr-023601,ast-00273,2016-05-26,wear & tear,54.78,v1.0.0
flr-023602,ast-00337,2026-03-07,software,104.49,v1.0.0
flr-023603,ast-00106,2023-09-11,wear & tear,55.48,v1.0.0
flr-023604,ast-00272,2022-08-14,mechanical,144.76,v1.0.0
flr-023605,ast-00250,2014-01-10,electrical,127.6,v1.0.0
flr-023606,ast-00303,2019-04-05,electrical,141.8,v1.0.0
flr-023607,ast-00495,2025-10-22,software,89.32,v1.0.0
flr-023608,ast-00110,2021-03-31,wear & tear,114.89,v1.0.0
flr-023609,ast-00394,2019-01-22,wear & tear,195.47,v1.0.0
flr-023610,ast-00069,2026-01-17,mechanical,129.8,v1.0.0
flr-023611,ast-00500,2021-06-25,wear & tear,225.99,v1.0.0
flr-023612,ast-00010,2026-05-04,electrical,91.98,v1.0.0
flr-023613,ast-00003,2026-01-04,mechanical,93.64,v1.0.0
flr-023614,ast-00439,2012-04-02,mechanical,150.63,v1.0.0
flr-023615,ast-00095,2026-05-19,electrical,153.55,v1.0.0
flr-023616,ast-00203,2019-04-18,wear & tear,114.89,v1.0.0
flr-023617,ast-00414,2015-10-18,electrical,220.56,v1.0.0
flr-023618,ast-00051,2023-02-12,mechanical,17.42,v1.0.0
flr-023619,ast-00288,2025-07-08,electrical,114.89,v1.0.0
flr-023620,ast-00465,2020-06-28,software,204.04,v1.0.0
flr-023621,ast-00081,2025-10-25,mechanical,113.96,v1.0.0
flr-023622,ast-00127,2019-08-14,software,44.05,v1.0.0
flr-023623,ast-00112,2007-04-27,external,306.8,v1.0.0
flr-023624,ast-00096,2024-09-25,wear & tear,182.7,v1.0.0
flr-023625,ast-00202,2025-11-16,mechanical,24.64,v1.0.0
flr-023626,ast-00422,2017-03-04,software,75.2,v1.0.0
flr-023627,ast-00241,2020-01-29,wear & tear,175.11,v1.0.0
flr-023628,ast-00275,2020-02-14,software,57.26,v1.0.0
flr-023629,ast-00229,2025-09-23,external,127.43,v1.0.0
flr-023630,ast-00135,2019-05-14,electrical,263.78,v1.0.0
flr-023631,ast-00366,2023-12-30,wear & tear,86.27,v1.0.0
flr-023632,ast-00405,2012-09-27,mechanical,100.62,v1.0.0
flr-023633,ast-00461,2025-04-15,electrical,124.26,v1.0.0
flr-023634,ast-00458,2015-01-22,wear & tear,208.7,v1.0.0
flr-023635,ast-00363,2025-02-14,mechanical,195.75,v1.0.0
flr-023636,ast-00378,2012-07-01,mechanical,164.36,v1.0.0
flr-023637,ast-00160,2019-06-14,mechanical,56.06,v1.0.0
flr-023638,ast-00337,2023-05-06,software,134.82,v1.0.0
flr-023639,ast-00072,2026-05-19,mechanical,93.88,v1.0.0
flr-023640,ast-00277,2012-04-17,electrical,225.49,v1.0.0
flr-023641,ast-00047,2025-03-02,software,144.79,v1.0.0
flr-023642,ast-00497,2019-10-30,software,118.61,v1.0.0
flr-023643,ast-00440,2023-01-10,electrical,50.13,v1.0.0
flr-023644,ast-00460,2012-02-19,software,225.13,v1.0.0
flr-023645,ast-00234,2015-08-22,electrical,71.42,v1.0.0
flr-023646,ast-00266,2015-05-11,electrical,11.94,v1.0.0
flr-023647,ast-00123,2026-03-17,electrical,63.37,v1.0.0
flr-023648,ast-00477,2024-04-03,wear & tear,27.36,v1.0.0
flr-023649,ast-00230,2024-12-27,mechanical,41.16,v1.0.0
flr-023650,ast-00493,2019-05-25,wear & tear,169.68,v1.0.0
flr-023651,ast-00098,2024-03-23,wear & tear,119.22,v1.0.0
flr-023652,ast-00012,2020-08-13,wear & tear,180.35,v1.0.0
flr-023653,ast-00461,2025-02-12,external,219.7,v1.0.0
flr-023654,ast-00129,2017-09-21,electrical,321.2,v1.0.0
flr-023655,ast-00419,2017-10-20,wear & tear,152.71,v1.0.0
flr-023656,ast-00353,2020-10-24,mechanical,225.33,v1.0.0
flr-023657,ast-00406,2026-05-18,wear & tear,25.26,v1.0.0
flr-023658,ast-00157,2013-06-16,mechanical,182.49,v1.0.0
flr-023659,ast-00265,2026-01-14,wear & tear,310.26,v1.0.0
flr-023660,ast-00475,2024-05-15,software,121.05,v1.0.0
flr-023661,ast-00445,2026-05-19,mechanical,272.57,v1.0.0
flr-023662,ast-00223,2016-07-24,electrical,57.67,v1.0.0
flr-023663,ast-00257,2026-01-02,wear & tear,45.77,v1.0.0
flr-023664,ast-00023,2025-03-29,electrical,42.41,v1.0.0
flr-023665,ast-00137,2025-04-05,electrical,74.35,v1.0.0
flr-023666,ast-00460,2009-01-20,electrical,185.7,v1.0.0
flr-023667,ast-00040,2018-01-20,software,105.78,v1.0.0
flr-023668,ast-00125,2011-06-10,mechanical,261.17,v1.0.0
flr-023669,ast-00425,2021-08-17,electrical,59.14,v1.0.0
flr-023670,ast-00130,2020-01-18,software,114.89,v1.0.0
flr-023671,ast-00163,2022-12-12,software,142.33,v1.0.0
flr-023672,ast-00487,2016-01-10,software,68.87,v1.0.0
flr-023673,ast-00148,2023-12-23,wear & tear,263.97,v1.0.0
flr-023674,ast-00321,2017-01-18,mechanical,206.38,v1.0.0
flr-023675,ast-00450,2023-08-19,wear & tear,150.54,v1.0.0
flr-023676,ast-00222,2018-04-24,mechanical,160.04,v1.0.0
flr-023677,ast-00449,2024-04-20,mechanical,112.73,v1.0.0
flr-023678,ast-00004,2016-01-18,mechanical,191.95,v1.0.0
flr-023679,ast-00482,2014-10-24,software,231.58,v1.0.0
flr-023680,ast-00121,2026-03-30,software,201.02,v1.0.0
flr-023681,ast-00123,2025-08-07,electrical,105.82,v1.0.0
flr-023682,ast-00251,2020-12-03,wear & tear,136.08,v1.0.0
flr-023683,ast-00059,2019-11-08,electrical,105.65,v1.0.0
flr-023684,ast-00001,2009-03-18,mechanical,172.63,v1.0.0
flr-023685,ast-00041,2025-04-08,electrical,8.97,v1.0.0
flr-023686,ast-00446,2019-10-04,electrical,185.54,v1.0.0
flr-023687,ast-00479,2026-05-19,wear & tear,58.21,v1.0.0
flr-023688,ast-00314,2026-05-19,software,154.29,v1.0.0
flr-023689,ast-00329,2017-11-05,mechanical,57.79,v1.0.0
flr-023690,ast-00492,2023-07-22,mechanical,220.67,v1.0.0
flr-023691,ast-00146,2019-05-14,software,259.96,v1.0.0
flr-023692,ast-00221,2024-05-29,mechanical,7.56,v1.0.0
flr-023693,ast-00266,2023-07-01,electrical,80.41,v1.0.0
flr-023694,ast-00274,2017-06-28,mechanical,114.89,v1.0.0
flr-023695,ast-00268,2019-01-08,external,168.46,v1.0.0
flr-023696,ast-00298,2025-11-16,electrical,90.63,v1.0.0
flr-023697,ast-00127,2015-03-28,electrical,280.56,v1.0.0
flr-023698,ast-00017,2026-02-04,wear & tear,118.54,v1.0.0
flr-023699,ast-00367,2026-04-30,mechanical,114.89,v1.0.0
flr-023700,ast-00282,2025-03-19,mechanical,30.79,v1.0.0
flr-023701,ast-00332,2014-01-01,software,139.89,v1.0.0
flr-023702,ast-00096,2024-03-08,wear & tear,200.36,v1.0.0
flr-023703,ast-00221,2025-08-01,mechanical,10.99,v1.0.0
flr-023704,ast-00078,2019-04-12,mechanical,216.97,v1.0.0
flr-023705,ast-00215,2023-10-13,mechanical,144.56,v1.0.0
flr-023706,ast-00240,2016-06-01,software,18.22,v1.0.0
flr-023707,ast-00024,2024-03-20,mechanical,199.54,v1.0.0
flr-023708,ast-00038,2021-06-15,electrical,148.14,v1.0.0
flr-023709,ast-00103,2017-03-07,mechanical,68.64,v1.0.0
flr-023710,ast-00124,2018-09-14,electrical,142.23,v1.0.0
flr-023711,ast-00437,2021-03-09,wear & tear,178.38,v1.0.0
flr-023712,ast-00478,2025-09-02,electrical,64.39,v1.0.0
flr-023713,ast-00212,2013-03-08,software,181.82,v1.0.0
flr-023714,ast-00400,2023-01-13,mechanical,15.91,v1.0.0
flr-023715,ast-00162,2025-12-22,mechanical,38.64,v1.0.0
flr-023716,ast-00488,2019-07-31,wear & tear,229.41,v1.0.0
flr-023717,ast-00259,2020-04-30,software,56.07,v1.0.0
flr-023718,ast-00255,2015-01-11,electrical,84.01,v1.0.0
flr-023719,ast-00452,2023-09-15,software,50.91,v1.0.0
flr-023720,ast-00128,2016-09-22,mechanical,114.89,v1.0.0
flr-023721,ast-00316,2020-10-30,electrical,129.51,v1.0.0
flr-023722,ast-00318,2025-11-24,mechanical,134.89,v1.0.0
flr-023723,ast-00054,2023-10-07,electrical,65.12,v1.0.0
flr-023724,ast-00275,2019-07-05,software,114.33,v1.0.0
flr-023725,ast-00128,2025-10-22,wear & tear,190.99,v1.0.0
flr-023726,ast-00189,2022-06-17,software,95.24,v1.0.0
flr-023727,ast-00234,2012-09-13,mechanical,236.48,v1.0.0
flr-023728,ast-00305,2025-12-02,wear & tear,148.96,v1.0.0
flr-023729,ast-00326,2022-08-13,electrical,22.41,v1.0.0
flr-023730,ast-00020,2025-04-07,electrical,63.87,v1.0.0
flr-023731,ast-00183,2020-08-26,mechanical,119.5,v1.0.0
flr-023732,ast-00476,2011-05-27,electrical,223.68,v1.0.0
flr-023733,ast-00189,2025-12-20,wear & tear,6.03,v1.0.0
flr-023734,ast-00430,2021-11-16,wear & tear,177.26,v1.0.0
flr-023735,ast-00312,2021-04-06,mechanical,199.84,v1.0.0
flr-023736,ast-00499,2015-05-23,electrical,137.55,v1.0.0
flr-023737,ast-00391,2025-12-09,wear & tear,48.04,v1.0.0
flr-023738,ast-00059,2025-06-30,mechanical,68.25,v1.0.0
flr-023739,ast-00405,2014-12-29,mechanical,269.31,v1.0.0
flr-023740,ast-00346,2010-04-02,wear & tear,321.2,v1.0.0
flr-023741,ast-00349,2024-09-29,electrical,148.07,v1.0.0
flr-023742,ast-00345,2024-02-04,mechanical,28.57,v1.0.0
flr-023743,ast-00065,2016-09-03,mechanical,187.9,v1.0.0
flr-023744,ast-00447,2023-06-02,wear & tear,150.7,v1.0.0
flr-023745,ast-00086,2026-01-04,software,58.21,v1.0.0
flr-023746,ast-00306,2026-02-08,wear & tear,39.56,v1.0.0
flr-023747,ast-00222,2012-06-16,mechanical,66.45,v1.0.0
flr-023748,ast-00458,2015-06-04,wear & tear,142.84,v1.0.0
flr-023749,ast-00469,2017-01-19,mechanical,265.28,v1.0.0
flr-023750,ast-00493,2017-08-17,wear & tear,65.47,v1.0.0
flr-023751,ast-00005,2008-04-05,electrical,50.04,v1.0.0
flr-023752,ast-00465,2013-03-08,electrical,22.43,v1.0.0
flr-023753,ast-00197,2024-10-31,wear & tear,6.0,v1.0.0
flr-023754,ast-00055,2023-10-16,electrical,113.56,v1.0.0
flr-023755,ast-00017,2023-09-16,software,83.28,v1.0.0
flr-023756,ast-00142,2022-08-03,mechanical,100.43,v1.0.0
flr-023757,ast-00302,2025-01-20,software,82.87,v1.0.0
flr-023758,ast-00497,2020-11-22,software,173.58,v1.0.0
flr-023759,ast-00475,2017-08-30,software,122.45,v1.0.0
flr-023760,ast-00154,2023-02-12,electrical,160.61,v1.0.0
flr-023761,ast-00072,2025-04-20,electrical,43.13,v1.0.0
flr-023762,ast-00150,2025-04-20,electrical,137.55,v1.0.0
flr-023763,ast-00316,2020-12-16,wear & tear,151.77,v1.0.0
flr-023764,ast-00074,2020-08-12,wear & tear,150.11,v1.0.0
flr-023765,ast-00456,2024-08-23,electrical,122.99,v1.0.0
flr-023766,ast-00245,2022-06-11,wear & tear,87.42,v1.0.0
flr-023767,ast-00155,2025-06-24,electrical,160.03,v1.0.0
flr-023768,ast-00483,2026-01-29,electrical,20.66,v1.0.0
flr-023769,ast-00420,2009-07-29,electrical,321.2,v1.0.0
flr-023770,ast-00392,2023-06-09,software,49.24,v1.0.0
flr-023771,ast-00410,2019-11-16,electrical,139.24,v1.0.0
flr-023772,ast-00192,2024-10-25,mechanical,10.66,v1.0.0
flr-023773,ast-00465,2017-08-24,electrical,114.89,v1.0.0
flr-023774,ast-00181,2023-12-19,electrical,72.73,v1.0.0
flr-023775,ast-00422,2018-08-17,software,242.43,v1.0.0
flr-023776,ast-00261,2025-04-23,software,86.81,v1.0.0
flr-023777,ast-00471,2022-04-02,electrical,17.89,v1.0.0
flr-023778,ast-00170,2022-09-23,electrical,180.71,v1.0.0
flr-023779,ast-00323,2026-03-23,electrical,134.99,v1.0.0
flr-023780,ast-00008,2021-01-24,electrical,132.35,v1.0.0
flr-023781,ast-00129,2018-07-10,wear & tear,99.76,v1.0.0
flr-023782,ast-00391,2026-05-17,electrical,81.56,v1.0.0
flr-023783,ast-00103,2019-10-06,electrical,321.2,v1.0.0
flr-023784,ast-00323,2026-05-19,electrical,43.89,v1.0.0
flr-023785,ast-00138,2021-10-06,software,32.91,v1.0.0
flr-023786,ast-00356,2017-11-06,external,155.1,v1.0.0
flr-023787,ast-00443,2024-06-19,mechanical,48.94,v1.0.0
flr-023788,ast-00079,2023-11-15,wear & tear,6.0,v1.0.0
flr-023789,ast-00393,2020-09-19,wear & tear,55.69,v1.0.0
flr-023790,ast-00094,2022-03-10,mechanical,126.4,v1.0.0
flr-023791,ast-00188,2026-05-19,electrical,30.58,v1.0.0
flr-023792,ast-00348,2023-04-14,mechanical,41.51,v1.0.0
flr-023793,ast-00185,2019-01-31,electrical,211.69,v1.0.0
flr-023794,ast-00422,2015-05-12,mechanical,87.96,v1.0.0
flr-023795,ast-00318,2024-07-15,mechanical,24.38,v1.0.0
flr-023796,ast-00269,2020-01-23,electrical,161.26,v1.0.0
flr-023797,ast-00195,2025-07-24,software,65.58,v1.0.0
flr-023798,ast-00357,2025-12-10,wear & tear,103.86,v1.0.0
flr-023799,ast-00043,2021-05-09,mechanical,128.33,v1.0.0
flr-023800,ast-00464,2024-12-18,mechanical,114.89,v1.0.0
flr-023801,ast-00132,2023-10-25,wear & tear,86.34,v1.0.0
flr-023802,ast-00033,2011-08-04,software,209.74,v1.0.0
flr-023803,ast-00201,2026-02-17,software,25.72,v1.0.0
flr-023804,ast-00230,2023-08-29,mechanical,57.79,v1.0.0
flr-023805,ast-00013,2023-11-07,external,307.4,v1.0.0
flr-023806,ast-00409,2010-05-10,electrical,85.55,v1.0.0
flr-023807,ast-00014,2025-11-13,wear & tear,30.87,v1.0.0
flr-023808,ast-00289,2025-03-19,mechanical,139.44,v1.0.0
flr-023809,ast-00184,2024-11-08,electrical,79.55,v1.0.0
flr-023810,ast-00235,2018-10-18,electrical,212.24,v1.0.0
flr-023811,ast-00041,2025-12-19,wear & tear,76.23,v1.0.0
flr-023812,ast-00133,2018-02-20,wear & tear,67.54,v1.0.0
flr-023813,ast-00222,2017-02-26,mechanical,76.23,v1.0.0
flr-023814,ast-00492,2025-10-26,mechanical,27.45,v1.0.0
flr-023815,ast-00033,2019-12-12,software,271.87,v1.0.0
flr-023816,ast-00446,2018-03-25,electrical,194.68,v1.0.0
flr-023817,ast-00316,2026-05-17,mechanical,88.0,v1.0.0
flr-023818,ast-00313,2023-12-17,software,128.58,v1.0.0
flr-023819,ast-00221,2018-10-16,mechanical,179.55,v1.0.0
flr-023820,ast-00087,2024-11-28,wear & tear,114.89,v1.0.0
flr-023821,ast-00355,2025-11-06,electrical,113.28,v1.0.0
flr-023822,ast-00213,2025-08-24,software,114.89,v1.0.0
flr-023823,ast-00448,2026-01-23,mechanical,157.51,v1.0.0
flr-023824,ast-00260,2026-04-28,electrical,120.67,v1.0.0
flr-023825,ast-00149,2016-04-23,electrical,114.38,v1.0.0
flr-023826,ast-00310,2020-08-07,software,199.02,v1.0.0
flr-023827,ast-00463,2026-06-04,electrical,239.99,v1.0.0
flr-023828,ast-00401,2022-03-18,mechanical,85.53,v1.0.0
flr-023829,ast-00239,2025-02-07,mechanical,95.49,v1.0.0
flr-023830,ast-00065,2015-02-16,software,103.3,v1.0.0
flr-023831,ast-00012,2022-11-09,software,21.46,v1.0.0
flr-023832,ast-00230,2023-12-31,wear & tear,152.19,v1.0.0
flr-023833,ast-00277,2010-10-08,external,297.51,v1.0.0
flr-023834,ast-00381,2022-12-26,wear & tear,114.89,v1.0.0
flr-023835,ast-00072,2025-12-22,mechanical,12.89,v1.0.0
flr-023836,ast-00378,2014-03-06,electrical,321.2,v1.0.0
flr-023837,ast-00226,2015-12-11,wear & tear,38.63,v1.0.0
flr-023838,ast-00299,2026-02-16,mechanical,56.23,v1.0.0
flr-023839,ast-00239,2013-06-04,mechanical,75.19,v1.0.0
flr-023840,ast-00065,2013-03-20,mechanical,187.75,v1.0.0
flr-023841,ast-00238,2017-10-03,software,46.37,v1.0.0
flr-023842,ast-00468,2024-10-14,software,149.18,v1.0.0
flr-023843,ast-00375,2019-11-11,software,75.19,v1.0.0
flr-023844,ast-00243,2024-03-09,software,113.71,v1.0.0
flr-023845,ast-00326,2024-11-04,mechanical,48.69,v1.0.0
flr-023846,ast-00395,2024-11-23,wear & tear,70.42,v1.0.0
flr-023847,ast-00020,2024-10-17,mechanical,131.29,v1.0.0
flr-023848,ast-00396,2021-07-18,electrical,116.25,v1.0.0
flr-023849,ast-00173,2022-06-03,wear & tear,169.61,v1.0.0
flr-023850,ast-00061,2025-05-24,electrical,6.0,v1.0.0
flr-023851,ast-00140,2019-03-08,wear & tear,245.85,v1.0.0
flr-023852,ast-00024,2023-04-06,electrical,155.94,v1.0.0
flr-023853,ast-00305,2022-07-02,mechanical,65.82,v1.0.0
flr-023854,ast-00388,2026-01-20,electrical,160.0,v1.0.0
flr-023855,ast-00232,2019-01-17,electrical,195.26,v1.0.0
flr-023856,ast-00241,2009-06-11,mechanical,145.02,v1.0.0
flr-023857,ast-00332,2023-01-21,electrical,7.26,v1.0.0
flr-023858,ast-00404,2021-02-08,electrical,163.09,v1.0.0
flr-023859,ast-00491,2020-11-21,mechanical,98.03,v1.0.0
flr-023860,ast-00091,2014-02-10,mechanical,130.07,v1.0.0
flr-023861,ast-00027,2025-11-02,mechanical,253.27,v1.0.0
flr-023862,ast-00054,2024-06-19,wear & tear,203.58,v1.0.0
flr-023863,ast-00153,2012-01-18,electrical,67.14,v1.0.0
flr-023864,ast-00091,2016-12-26,electrical,198.37,v1.0.0
flr-023865,ast-00017,2022-05-22,wear & tear,59.56,v1.0.0
flr-023866,ast-00353,2023-05-29,wear & tear,91.02,v1.0.0
flr-023867,ast-00173,2023-03-18,wear & tear,76.64,v1.0.0
flr-023868,ast-00428,2025-08-11,software,55.53,v1.0.0
flr-023869,ast-00261,2026-03-14,software,36.16,v1.0.0
flr-023870,ast-00290,2023-09-26,electrical,114.89,v1.0.0
flr-023871,ast-00119,2026-05-19,software,7.93,v1.0.0
flr-023872,ast-00087,2025-02-28,electrical,6.77,v1.0.0
flr-023873,ast-00162,2025-10-13,electrical,143.67,v1.0.0
flr-023874,ast-00437,2019-03-31,mechanical,232.07,v1.0.0
flr-023875,ast-00160,2020-07-16,wear & tear,10.28,v1.0.0
flr-023876,ast-00264,2026-04-29,electrical,185.22,v1.0.0
flr-023877,ast-00309,2021-12-26,electrical,209.27,v1.0.0
flr-023878,ast-00007,2026-05-17,mechanical,106.45,v1.0.0
flr-023879,ast-00296,2012-05-01,wear & tear,269.57,v1.0.0
flr-023880,ast-00117,2025-08-25,electrical,114.89,v1.0.0
flr-023881,ast-00498,2019-04-09,wear & tear,227.03,v1.0.0
flr-023882,ast-00386,2021-11-08,mechanical,321.2,v1.0.0
flr-023883,ast-00301,2025-06-20,mechanical,118.47,v1.0.0
flr-023884,ast-00133,2014-07-17,mechanical,112.99,v1.0.0
flr-023885,ast-00472,2016-02-23,software,74.24,v1.0.0
flr-023886,ast-00253,2019-05-11,software,24.05,v1.0.0
flr-023887,ast-00001,2019-06-30,electrical,27.57,v1.0.0
flr-023888,ast-00176,2024-05-05,wear & tear,47.23,v1.0.0
