availability_id,technician_id,date,shift,availability,dataset_version
avl-044070,tec-061,2025-03-01,full day,busy,v1.0.0
avl-044071,tec-061,2025-03-02,full day,available,v1.0.0
avl-044072,tec-061,2025-03-03,full day,busy,v1.0.0
avl-044073,tec-061,2025-03-04,full day,available,v1.0.0
avl-044074,tec-061,2025-03-05,full day,busy,v1.0.0
avl-044075,tec-061,2025-03-06,full day,available,v1.0.0
avl-044076,tec-061,2025-03-07,full day,available,v1.0.0
avl-044077,tec-061,2025-03-08,full day,busy,v1.0.0
avl-044078,tec-061,2025-03-09,full day,busy,v1.0.0
avl-044079,tec-061,2025-03-10,full day,available,v1.0.0
avl-044080,tec-061,2025-03-11,full day,available,v1.0.0
avl-044081,tec-061,2025-03-12,full day,busy,v1.0.0
avl-044082,tec-061,2025-03-13,full day,available,v1.0.0
avl-044083,tec-061,2025-03-14,full day,available,v1.0.0
avl-044084,tec-061,2025-03-15,full day,available,v1.0.0
avl-044085,tec-061,2025-03-16,full day,available,v1.0.0
avl-044086,tec-061,2025-03-17,full day,available,v1.0.0
avl-044087,tec-061,2025-03-18,full day,available,v1.0.0
avl-044088,tec-061,2025-03-19,full day,available,v1.0.0
avl-044089,tec-061,2025-03-20,full day,available,v1.0.0
avl-044090,tec-061,2025-03-21,full day,available,v1.0.0
avl-044091,tec-061,2025-03-22,full day,available,v1.0.0
avl-044092,tec-061,2025-03-23,full day,available,v1.0.0
avl-044093,tec-061,2025-03-24,full day,busy,v1.0.0
avl-044094,tec-061,2025-03-25,full day,available,v1.0.0
avl-044095,tec-061,2025-03-26,full day,leave,v1.0.0
avl-044096,tec-061,2025-03-27,full day,available,v1.0.0
avl-044097,tec-061,2025-03-28,full day,available,v1.0.0
avl-044098,tec-061,2025-03-29,full day,available,v1.0.0
avl-044099,tec-061,2025-03-30,full day,leave,v1.0.0
avl-044100,tec-061,2025-03-31,full day,available,v1.0.0
avl-044101,tec-061,2025-04-01,full day,available,v1.0.0
avl-044102,tec-061,2025-03-25,full day,available,v1.0.0
avl-044103,tec-061,2025-04-03,full day,available,v1.0.0
avl-044104,tec-061,2025-04-04,full day,available,v1.0.0
avl-044105,tec-061,2025-04-05,full day,available,v1.0.0
avl-044106,tec-061,2025-04-06,full day,busy,v1.0.0
avl-044107,tec-061,2025-04-07,full day,available,v1.0.0
avl-044108,tec-061,2025-03-25,full day,busy,v1.0.0
avl-044109,tec-061,2025-04-09,full day,available,v1.0.0
avl-044110,tec-061,2025-04-10,full day,available,v1.0.0
avl-044111,tec-061,2025-04-11,full day,busy,v1.0.0
avl-044112,tec-061,2025-04-12,full day,leave,v1.0.0
avl-044113,tec-061,2025-04-13,full day,busy,v1.0.0
avl-044114,tec-061,2025-04-14,full day,available,v1.0.0
avl-044115,tec-061,2025-04-15,full day,leave,v1.0.0
avl-044116,tec-061,2025-04-16,full day,available,v1.0.0
avl-044117,tec-061,2025-04-17,full day,available,v1.0.0
avl-044118,tec-061,2025-04-18,full day,leave,v1.0.0
avl-044119,tec-061,2025-04-19,full day,available,v1.0.0
avl-044120,tec-061,2025-04-20,full day,available,v1.0.0
avl-044121,tec-061,2025-04-21,full day,available,v1.0.0
avl-044122,tec-061,2025-04-22,full day,leave,v1.0.0
avl-044123,tec-061,2025-04-23,full day,available,v1.0.0
avl-044124,tec-061,2025-04-24,full day,available,v1.0.0
avl-044125,tec-061,2025-04-25,full day,available,v1.0.0
avl-044126,tec-061,2025-04-26,full day,leave,v1.0.0
avl-044127,tec-061,2025-04-27,full day,available,v1.0.0
avl-044128,tec-061,2025-04-28,full day,available,v1.0.0
avl-044129,tec-061,2025-04-29,full day,available,v1.0.0
avl-044130,tec-061,2025-04-30,full day,available,v1.0.0
avl-044131,tec-061,2025-05-01,full day,available,v1.0.0
avl-044132,tec-061,2025-05-02,full day,available,v1.0.0
avl-044133,tec-061,2025-05-03,full day,available,v1.0.0
avl-044134,tec-061,2025-05-04,full day,busy,v1.0.0
avl-044135,tec-061,2025-05-05,full day,available,v1.0.0
avl-044136,tec-061,2025-05-06,full day,leave,v1.0.0
avl-044137,tec-061,2025-05-07,full day,available,v1.0.0
avl-044138,tec-061,2025-05-08,full day,available,v1.0.0
avl-044139,tec-061,2025-05-09,full day,available,v1.0.0
avl-044140,tec-061,2025-05-10,full day,available,v1.0.0
avl-044141,tec-061,2025-05-11,full day,available,v1.0.0
avl-044142,tec-061,2025-05-12,full day,available,v1.0.0
avl-044143,tec-061,2025-05-13,full day,available,v1.0.0
avl-044144,tec-061,2025-05-14,full day,leave,v1.0.0
avl-044145,tec-061,2025-05-15,full day,available,v1.0.0
avl-044146,tec-061,2025-05-16,full day,available,v1.0.0
avl-044147,tec-061,2025-05-17,full day,busy,v1.0.0
avl-044148,tec-061,2025-05-18,full day,busy,v1.0.0
avl-044149,tec-061,2025-05-19,full day,available,v1.0.0
avl-044150,tec-061,2025-05-20,full day,available,v1.0.0
avl-044151,tec-061,2025-05-21,full day,available,v1.0.0
avl-044152,tec-061,2025-05-22,full day,available,v1.0.0
avl-044153,tec-061,2025-05-23,full day,available,v1.0.0
avl-044154,tec-061,2025-05-24,full day,available,v1.0.0
avl-044155,tec-061,2025-05-25,full day,available,v1.0.0
avl-044156,tec-061,2025-05-26,full day,busy,v1.0.0
avl-044157,tec-061,2025-05-27,full day,busy,v1.0.0
avl-044158,tec-061,2025-05-28,full day,leave,v1.0.0
avl-044159,tec-061,2025-03-25,full day,available,v1.0.0
avl-044160,tec-061,2025-05-30,full day,available,v1.0.0
avl-044161,tec-061,2025-05-31,full day,available,v1.0.0
avl-044162,tec-061,2025-06-01,full day,available,v1.0.0
avl-044163,tec-061,2025-06-02,full day,available,v1.0.0
avl-044164,tec-061,2025-06-03,full day,busy,v1.0.0
avl-044165,tec-061,2025-06-04,full day,available,v1.0.0
avl-044166,tec-061,2025-06-05,full day,leave,v1.0.0
avl-044167,tec-061,2025-06-06,full day,available,v1.0.0
avl-044168,tec-061,2025-06-07,full day,busy,v1.0.0
avl-044169,tec-061,2025-06-08,full day,leave,v1.0.0
avl-044170,tec-061,2025-06-09,full day,available,v1.0.0
avl-044171,tec-061,2025-06-10,full day,available,v1.0.0
avl-044172,tec-061,2025-06-11,full day,busy,v1.0.0
avl-044173,tec-061,2025-06-12,full day,leave,v1.0.0
avl-044174,tec-061,2025-06-13,full day,leave,v1.0.0
avl-044175,tec-061,2025-06-14,full day,busy,v1.0.0
avl-044176,tec-061,2025-06-15,full day,available,v1.0.0
avl-044177,tec-061,2025-06-16,full day,available,v1.0.0
avl-044178,tec-061,2025-06-17,full day,available,v1.0.0
avl-044179,tec-061,2025-06-18,full day,available,v1.0.0
avl-044180,tec-061,2025-06-19,full day,leave,v1.0.0
avl-044181,tec-061,2025-06-20,full day,available,v1.0.0
avl-044182,tec-061,2025-06-21,full day,busy,v1.0.0
avl-044183,tec-061,2025-06-22,full day,available,v1.0.0
avl-044184,tec-061,2025-06-23,full day,leave,v1.0.0
avl-044185,tec-061,2025-06-24,full day,available,v1.0.0
avl-044186,tec-061,2025-06-25,full day,available,v1.0.0
avl-044187,tec-061,2025-06-26,full day,leave,v1.0.0
avl-044188,tec-061,2025-06-27,full day,available,v1.0.0
avl-044189,tec-061,2025-06-28,full day,available,v1.0.0
avl-044190,tec-061,2025-06-29,full day,available,v1.0.0
avl-044191,tec-061,2025-06-30,full day,available,v1.0.0
avl-044192,tec-061,2025-07-01,full day,busy,v1.0.0
avl-044193,tec-061,2025-07-02,full day,available,v1.0.0
avl-044194,tec-061,2025-07-03,full day,available,v1.0.0
avl-044195,tec-061,2025-07-04,full day,available,v1.0.0
avl-044196,tec-061,2025-07-05,full day,available,v1.0.0
avl-044197,tec-061,2025-07-06,full day,available,v1.0.0
avl-044198,tec-061,2025-07-07,full day,busy,v1.0.0
avl-044199,tec-061,2025-07-08,full day,available,v1.0.0
avl-044200,tec-061,2025-07-09,full day,available,v1.0.0
avl-044201,tec-061,2025-07-10,full day,available,v1.0.0
avl-044202,tec-061,2025-07-11,full day,available,v1.0.0
avl-044203,tec-061,2025-07-12,full day,available,v1.0.0
avl-044204,tec-061,2025-07-13,full day,available,v1.0.0
avl-044205,tec-061,2025-07-14,full day,leave,v1.0.0
avl-044206,tec-061,2025-07-15,full day,busy,v1.0.0
avl-044207,tec-061,2025-03-25,full day,available,v1.0.0
avl-044208,tec-061,2025-07-17,full day,busy,v1.0.0
avl-044209,tec-061,2025-07-18,full day,available,v1.0.0
avl-044210,tec-061,2025-07-19,full day,available,v1.0.0
avl-044211,tec-061,2025-07-20,full day,available,v1.0.0
avl-044212,tec-061,2025-07-21,full day,available,v1.0.0
avl-044213,tec-061,2025-07-22,full day,available,v1.0.0
avl-044214,tec-061,2025-07-23,full day,leave,v1.0.0
avl-044215,tec-061,2025-07-24,full day,available,v1.0.0
avl-044216,tec-061,2025-07-25,full day,busy,v1.0.0
avl-044217,tec-061,2025-07-26,full day,leave,v1.0.0
avl-044218,tec-061,2025-07-27,full day,busy,v1.0.0
avl-044219,tec-061,2025-07-28,full day,available,v1.0.0
avl-044220,tec-061,2025-07-29,full day,busy,v1.0.0
avl-044221,tec-061,2025-07-30,full day,available,v1.0.0
avl-044222,tec-061,2025-07-31,full day,available,v1.0.0
avl-044223,tec-061,2025-08-01,full day,available,v1.0.0
avl-044224,tec-061,2025-08-02,full day,available,v1.0.0
avl-044225,tec-061,2025-08-03,full day,available,v1.0.0
avl-044226,tec-061,2025-03-25,full day,available,v1.0.0
avl-044227,tec-061,2025-08-05,full day,available,v1.0.0
avl-044228,tec-061,2025-08-06,full day,available,v1.0.0
avl-044229,tec-061,2025-08-07,full day,available,v1.0.0
avl-044230,tec-061,2025-08-08,full day,available,v1.0.0
avl-044231,tec-061,2025-08-09,full day,available,v1.0.0
avl-044232,tec-061,2025-08-10,full day,available,v1.0.0
avl-044233,tec-061,2025-08-11,full day,available,v1.0.0
avl-044234,tec-061,2025-08-12,full day,available,v1.0.0
avl-044235,tec-061,2025-08-13,full day,available,v1.0.0
avl-044236,tec-061,2025-08-14,full day,busy,v1.0.0
avl-044237,tec-061,2025-08-15,full day,busy,v1.0.0
avl-044238,tec-061,2025-08-16,full day,available,v1.0.0
avl-044239,tec-061,2025-08-17,full day,leave,v1.0.0
avl-044240,tec-061,2025-08-18,full day,available,v1.0.0
avl-044241,tec-061,2025-08-19,full day,busy,v1.0.0
avl-044242,tec-061,2025-08-20,full day,busy,v1.0.0
avl-044243,tec-061,2025-08-21,full day,leave,v1.0.0
avl-044244,tec-061,2025-08-22,full day,available,v1.0.0
avl-044245,tec-061,2025-08-23,full day,available,v1.0.0
avl-044246,tec-061,2025-08-24,full day,available,v1.0.0
avl-044247,tec-061,2025-08-25,full day,available,v1.0.0
avl-044248,tec-061,2025-08-26,full day,available,v1.0.0
avl-044249,tec-061,2025-08-27,full day,available,v1.0.0
avl-044250,tec-061,2025-08-28,full day,available,v1.0.0
avl-044251,tec-061,2025-08-29,full day,busy,v1.0.0
avl-044252,tec-061,2025-03-25,full day,available,v1.0.0
avl-044253,tec-061,2025-08-31,full day,available,v1.0.0
avl-044254,tec-061,2025-09-01,full day,leave,v1.0.0
avl-044255,tec-061,2025-09-02,full day,leave,v1.0.0
avl-044256,tec-061,2025-09-03,full day,available,v1.0.0
avl-044257,tec-061,2025-03-25,full day,leave,v1.0.0
avl-044258,tec-061,2025-09-05,full day,available,v1.0.0
avl-044259,tec-061,2025-09-06,full day,available,v1.0.0
avl-044260,tec-061,2025-09-07,full day,leave,v1.0.0
avl-044261,tec-061,2025-09-08,full day,available,v1.0.0
avl-044262,tec-061,2025-09-09,full day,busy,v1.0.0
avl-044263,tec-061,2025-09-10,full day,available,v1.0.0
avl-044264,tec-061,2025-09-11,full day,leave,v1.0.0
avl-044265,tec-061,2025-09-12,full day,available,v1.0.0
avl-044266,tec-061,2025-09-13,full day,available,v1.0.0
avl-044267,tec-061,2025-09-14,full day,available,v1.0.0
avl-044268,tec-061,2025-09-15,full day,available,v1.0.0
avl-044269,tec-061,2025-09-16,full day,busy,v1.0.0
avl-044270,tec-061,2025-09-17,full day,available,v1.0.0
avl-044271,tec-061,2025-03-25,full day,busy,v1.0.0
avl-044272,tec-061,2025-03-25,full day,leave,v1.0.0
avl-044273,tec-061,2025-09-20,full day,available,v1.0.0
avl-044274,tec-061,2025-09-21,full day,available,v1.0.0
avl-044275,tec-061,2025-09-22,full day,available,v1.0.0
avl-044276,tec-061,2025-09-23,full day,busy,v1.0.0
avl-044277,tec-061,2025-03-25,full day,available,v1.0.0
avl-044278,tec-061,2025-09-25,full day,available,v1.0.0
avl-044279,tec-061,2025-09-26,full day,available,v1.0.0
avl-044280,tec-061,2025-09-27,full day,leave,v1.0.0
avl-044281,tec-061,2025-09-28,full day,busy,v1.0.0
avl-044282,tec-061,2025-09-29,full day,busy,v1.0.0
avl-044283,tec-061,2025-09-30,full day,available,v1.0.0
avl-044284,tec-061,2025-10-01,full day,available,v1.0.0
avl-044285,tec-061,2025-10-02,full day,available,v1.0.0
avl-044286,tec-061,2025-10-03,full day,available,v1.0.0
avl-044287,tec-061,2025-10-04,full day,leave,v1.0.0
avl-044288,tec-061,2025-10-05,full day,available,v1.0.0
avl-044289,tec-061,2025-10-06,full day,available,v1.0.0
avl-044290,tec-061,2025-10-07,full day,available,v1.0.0
avl-044291,tec-061,2025-10-08,full day,leave,v1.0.0
avl-044292,tec-061,2025-10-09,full day,available,v1.0.0
avl-044293,tec-061,2025-10-10,full day,available,v1.0.0
avl-044294,tec-061,2025-10-11,full day,busy,v1.0.0
avl-044295,tec-061,2025-10-12,full day,busy,v1.0.0
avl-044296,tec-061,2025-10-13,full day,available,v1.0.0
avl-044297,tec-061,2025-10-14,full day,available,v1.0.0
avl-044298,tec-061,2025-10-15,full day,available,v1.0.0
avl-044299,tec-061,2025-10-16,full day,available,v1.0.0
avl-044300,tec-061,2025-10-17,full day,available,v1.0.0
avl-044301,tec-061,2025-10-18,full day,available,v1.0.0
avl-044302,tec-061,2025-10-19,full day,available,v1.0.0
avl-044303,tec-061,2025-03-25,full day,available,v1.0.0
avl-044304,tec-061,2025-10-21,full day,busy,v1.0.0
avl-044305,tec-061,2025-10-22,full day,available,v1.0.0
avl-044306,tec-061,2025-10-23,full day,available,v1.0.0
avl-044307,tec-061,2025-10-24,full day,available,v1.0.0
avl-044308,tec-061,2025-03-25,full day,leave,v1.0.0
avl-044309,tec-061,2025-10-26,full day,available,v1.0.0
avl-044310,tec-061,2025-10-27,full day,available,v1.0.0
avl-044311,tec-061,2025-10-28,full day,leave,v1.0.0
avl-044312,tec-061,2025-10-29,full day,available,v1.0.0
avl-044313,tec-061,2025-10-30,full day,leave,v1.0.0
avl-044314,tec-061,2025-10-31,full day,available,v1.0.0
avl-044315,tec-061,2025-11-01,full day,busy,v1.0.0
avl-044316,tec-061,2025-11-02,full day,available,v1.0.0
avl-044317,tec-061,2025-11-03,full day,leave,v1.0.0
avl-044318,tec-061,2025-11-04,full day,available,v1.0.0
avl-044319,tec-061,2025-11-05,full day,busy,v1.0.0
avl-044320,tec-061,2025-11-06,full day,available,v1.0.0
avl-044321,tec-061,2025-11-07,full day,available,v1.0.0
avl-044322,tec-061,2025-11-08,full day,available,v1.0.0
avl-044323,tec-061,2025-11-09,full day,available,v1.0.0
avl-044324,tec-061,2025-11-10,full day,leave,v1.0.0
avl-044325,tec-061,2025-11-11,full day,available,v1.0.0
avl-044326,tec-061,2025-11-12,full day,busy,v1.0.0
avl-044327,tec-061,2025-11-13,full day,available,v1.0.0
avl-044328,tec-061,2025-11-14,full day,available,v1.0.0
avl-044329,tec-061,2025-11-15,full day,available,v1.0.0
avl-044330,tec-061,2025-11-16,full day,busy,v1.0.0
avl-044331,tec-061,2025-11-17,full day,leave,v1.0.0
avl-044332,tec-061,2025-11-18,full day,available,v1.0.0
avl-044333,tec-061,2025-11-19,full day,busy,v1.0.0
avl-044334,tec-061,2025-11-20,full day,leave,v1.0.0
avl-044335,tec-061,2025-11-21,full day,available,v1.0.0
avl-044336,tec-061,2025-11-22,full day,available,v1.0.0
avl-044337,tec-061,2025-11-23,full day,busy,v1.0.0
avl-044338,tec-061,2025-03-25,full day,available,v1.0.0
avl-044339,tec-061,2025-11-25,full day,available,v1.0.0
avl-044340,tec-061,2025-11-26,full day,available,v1.0.0
avl-044341,tec-061,2025-11-27,full day,available,v1.0.0
avl-044342,tec-061,2025-03-25,full day,leave,v1.0.0
avl-044343,tec-061,2025-11-29,full day,available,v1.0.0
avl-044344,tec-061,2025-11-30,full day,available,v1.0.0
avl-044345,tec-061,2025-12-01,full day,available,v1.0.0
avl-044346,tec-061,2025-12-02,full day,available,v1.0.0
avl-044347,tec-061,2025-12-03,full day,busy,v1.0.0
avl-044348,tec-061,2025-12-04,full day,busy,v1.0.0
avl-044349,tec-061,2025-12-05,full day,available,v1.0.0
avl-044350,tec-061,2025-12-06,full day,available,v1.0.0
avl-044351,tec-061,2025-12-07,full day,available,v1.0.0
avl-044352,tec-061,2025-12-08,full day,available,v1.0.0
avl-044353,tec-061,2025-12-09,full day,available,v1.0.0
avl-044354,tec-061,2025-12-10,full day,leave,v1.0.0
avl-044355,tec-061,2025-12-11,full day,available,v1.0.0
avl-044356,tec-061,2025-12-12,full day,available,v1.0.0
avl-044357,tec-061,2025-12-13,full day,available,v1.0.0
avl-044358,tec-061,2025-12-14,full day,available,v1.0.0
avl-044359,tec-061,2025-12-15,full day,available,v1.0.0
avl-044360,tec-061,2025-12-16,full day,available,v1.0.0
avl-044361,tec-061,2025-12-17,full day,available,v1.0.0
avl-044362,tec-061,2025-12-18,full day,available,v1.0.0
avl-044363,tec-061,2025-12-19,full day,available,v1.0.0
avl-044364,tec-061,2025-12-20,full day,leave,v1.0.0
avl-044365,tec-061,2025-12-21,full day,available,v1.0.0
avl-044366,tec-061,2025-12-22,full day,available,v1.0.0
avl-044367,tec-061,2025-12-23,full day,leave,v1.0.0
avl-044368,tec-061,2025-12-24,full day,busy,v1.0.0
avl-044369,tec-061,2025-12-25,full day,available,v1.0.0
avl-044370,tec-061,2025-12-26,full day,available,v1.0.0
avl-044371,tec-061,2025-12-27,full day,available,v1.0.0
avl-044372,tec-061,2025-12-28,full day,leave,v1.0.0
avl-044373,tec-061,2025-12-29,full day,available,v1.0.0
avl-044374,tec-061,2025-12-30,full day,busy,v1.0.0
avl-044375,tec-061,2025-12-31,full day,available,v1.0.0
avl-044376,tec-061,2026-01-01,full day,available,v1.0.0
avl-044377,tec-061,2026-01-02,full day,leave,v1.0.0
avl-044378,tec-061,2026-01-03,full day,available,v1.0.0
avl-044379,tec-061,2026-01-04,full day,busy,v1.0.0
avl-044380,tec-061,2026-01-05,full day,busy,v1.0.0
avl-044381,tec-061,2026-01-06,full day,available,v1.0.0
avl-044382,tec-061,2026-01-07,full day,available,v1.0.0
avl-044383,tec-061,2026-01-08,full day,available,v1.0.0
avl-044384,tec-061,2026-01-09,full day,busy,v1.0.0
avl-044385,tec-061,2026-01-10,full day,leave,v1.0.0
avl-044386,tec-061,2026-01-11,full day,available,v1.0.0
avl-044387,tec-061,2026-01-12,full day,available,v1.0.0
avl-044388,tec-061,2026-01-13,full day,available,v1.0.0
avl-044389,tec-061,2026-01-14,full day,busy,v1.0.0
avl-044390,tec-061,2026-01-15,full day,leave,v1.0.0
avl-044391,tec-061,2026-01-16,full day,busy,v1.0.0
avl-044392,tec-061,2026-01-17,full day,leave,v1.0.0
avl-044393,tec-061,2026-01-18,full day,leave,v1.0.0
avl-044394,tec-061,2026-01-19,full day,available,v1.0.0
avl-044395,tec-061,2026-01-20,full day,available,v1.0.0
avl-044396,tec-061,2026-01-21,full day,available,v1.0.0
avl-044397,tec-061,2026-01-22,full day,available,v1.0.0
avl-044398,tec-061,2025-03-25,full day,available,v1.0.0
avl-044399,tec-061,2026-01-24,full day,available,v1.0.0
avl-044400,tec-061,2026-01-25,full day,available,v1.0.0
avl-044401,tec-061,2026-01-26,full day,available,v1.0.0
avl-044402,tec-061,2026-01-27,full day,busy,v1.0.0
avl-044403,tec-061,2026-01-28,full day,leave,v1.0.0
avl-044404,tec-061,2026-01-29,full day,available,v1.0.0
avl-044405,tec-061,2026-01-30,full day,available,v1.0.0
avl-044406,tec-061,2026-01-31,full day,available,v1.0.0
avl-044407,tec-061,2026-02-01,full day,leave,v1.0.0
avl-044408,tec-061,2026-02-02,full day,available,v1.0.0
avl-044409,tec-061,2026-02-03,full day,leave,v1.0.0
avl-044410,tec-061,2026-02-04,full day,busy,v1.0.0
avl-044411,tec-061,2026-02-05,full day,available,v1.0.0
avl-044412,tec-061,2026-02-06,full day,available,v1.0.0
avl-044413,tec-061,2026-02-07,full day,leave,v1.0.0
avl-044414,tec-061,2026-02-08,full day,available,v1.0.0
avl-044415,tec-061,2026-02-09,full day,available,v1.0.0
avl-044416,tec-061,2026-02-10,full day,available,v1.0.0
avl-044417,tec-061,2026-02-11,full day,available,v1.0.0
avl-044418,tec-061,2026-02-12,full day,available,v1.0.0
avl-044419,tec-061,2026-02-13,full day,available,v1.0.0
avl-044420,tec-061,2025-03-25,full day,busy,v1.0.0
avl-044421,tec-061,2026-02-15,full day,leave,v1.0.0
avl-044422,tec-061,2026-02-16,full day,available,v1.0.0
avl-044423,tec-061,2026-02-17,full day,available,v1.0.0
avl-044424,tec-061,2026-02-18,full day,available,v1.0.0
avl-044425,tec-061,2026-02-19,full day,available,v1.0.0
avl-044426,tec-061,2026-02-20,full day,available,v1.0.0
avl-044427,tec-061,2026-02-21,full day,available,v1.0.0
avl-044428,tec-061,2026-02-22,full day,leave,v1.0.0
avl-044429,tec-061,2026-02-23,full day,leave,v1.0.0
avl-044430,tec-061,2026-02-24,full day,available,v1.0.0
avl-044431,tec-061,2025-03-25,full day,busy,v1.0.0
avl-044432,tec-061,2026-02-26,full day,leave,v1.0.0
avl-044433,tec-061,2026-02-27,full day,available,v1.0.0
avl-044434,tec-061,2026-02-28,full day,available,v1.0.0
avl-044435,tec-061,2026-03-01,full day,leave,v1.0.0
avl-044436,tec-061,2026-03-02,full day,available,v1.0.0
avl-044437,tec-061,2025-03-25,full day,available,v1.0.0
avl-044438,tec-061,2026-03-04,full day,available,v1.0.0
avl-044439,tec-061,2026-03-05,full day,busy,v1.0.0
avl-044440,tec-061,2026-03-06,full day,available,v1.0.0
avl-044441,tec-061,2026-03-07,full day,available,v1.0.0
avl-044442,tec-061,2026-03-08,full day,busy,v1.0.0
avl-044443,tec-061,2026-03-09,full day,available,v1.0.0
avl-044444,tec-061,2026-03-10,full day,available,v1.0.0
avl-044445,tec-061,2026-03-11,full day,available,v1.0.0
avl-044446,tec-061,2026-03-12,full day,available,v1.0.0
avl-044447,tec-061,2026-03-13,full day,available,v1.0.0
avl-044448,tec-061,2026-03-14,full day,leave,v1.0.0
avl-044449,tec-061,2026-03-15,full day,available,v1.0.0
avl-044450,tec-061,2026-03-16,full day,available,v1.0.0
avl-044451,tec-061,2026-03-17,full day,available,v1.0.0
avl-044452,tec-061,2026-03-18,full day,available,v1.0.0
avl-044453,tec-061,2026-03-19,full day,leave,v1.0.0
avl-044454,tec-061,2026-03-20,full day,available,v1.0.0
avl-044455,tec-061,2026-03-21,full day,busy,v1.0.0
avl-044456,tec-061,2026-03-22,full day,busy,v1.0.0
avl-044457,tec-061,2026-03-23,full day,available,v1.0.0
avl-044458,tec-061,2026-03-24,full day,leave,v1.0.0
avl-044459,tec-061,2026-03-25,full day,available,v1.0.0
avl-044460,tec-061,2026-03-26,full day,available,v1.0.0
avl-044461,tec-061,2026-03-27,full day,available,v1.0.0
avl-044462,tec-061,2026-03-28,full day,leave,v1.0.0
avl-044463,tec-061,2026-03-29,full day,available,v1.0.0
avl-044464,tec-061,2026-03-30,full day,available,v1.0.0
avl-044465,tec-061,2026-03-31,full day,available,v1.0.0
avl-044466,tec-061,2026-04-01,full day,available,v1.0.0
avl-044467,tec-061,2026-04-02,full day,available,v1.0.0
avl-044468,tec-061,2026-04-03,full day,busy,v1.0.0
avl-044469,tec-061,2026-04-04,full day,available,v1.0.0
avl-044470,tec-061,2026-04-05,full day,available,v1.0.0
avl-044471,tec-061,2026-04-06,full day,busy,v1.0.0
avl-044472,tec-061,2026-04-07,full day,available,v1.0.0
avl-044473,tec-061,2026-04-08,full day,available,v1.0.0
avl-044474,tec-061,2026-04-09,full day,available,v1.0.0
avl-044475,tec-061,2026-04-10,full day,available,v1.0.0
avl-044476,tec-061,2025-03-25,full day,available,v1.0.0
avl-044477,tec-061,2025-03-25,full day,busy,v1.0.0
avl-044478,tec-061,2026-04-13,full day,available,v1.0.0
avl-044479,tec-061,2026-04-14,full day,busy,v1.0.0
avl-044480,tec-061,2026-04-15,full day,available,v1.0.0
avl-044481,tec-061,2026-04-16,full day,available,v1.0.0
avl-044482,tec-061,2026-04-17,full day,available,v1.0.0
avl-044483,tec-061,2026-04-18,full day,busy,v1.0.0
avl-044484,tec-061,2026-04-19,full day,busy,v1.0.0
avl-044485,tec-061,2026-04-20,full day,available,v1.0.0
avl-044486,tec-061,2026-04-21,full day,busy,v1.0.0
avl-044487,tec-061,2026-04-22,full day,leave,v1.0.0
avl-044488,tec-061,2026-04-23,full day,available,v1.0.0
avl-044489,tec-061,2026-04-24,full day,available,v1.0.0
avl-044490,tec-061,2026-04-25,full day,available,v1.0.0
avl-044491,tec-061,2026-04-26,full day,available,v1.0.0
avl-044492,tec-061,2026-04-27,full day,busy,v1.0.0
avl-044493,tec-061,2026-04-28,full day,available,v1.0.0
avl-044494,tec-061,2026-04-29,full day,leave,v1.0.0
avl-044495,tec-061,2026-04-30,full day,available,v1.0.0
avl-044496,tec-061,2026-05-01,full day,available,v1.0.0
avl-044497,tec-061,2026-05-02,full day,available,v1.0.0
avl-044498,tec-061,2026-05-03,full day,available,v1.0.0
avl-044499,tec-061,2026-05-04,full day,leave,v1.0.0
avl-044500,tec-061,2026-05-05,full day,leave,v1.0.0
avl-044501,tec-061,2026-05-06,full day,available,v1.0.0
avl-044502,tec-061,2026-05-07,full day,available,v1.0.0
avl-044503,tec-061,2026-05-08,full day,available,v1.0.0
avl-044504,tec-061,2025-03-25,full day,available,v1.0.0
avl-044505,tec-061,2026-05-10,full day,available,v1.0.0
avl-044506,tec-061,2026-05-11,full day,available,v1.0.0
avl-044507,tec-061,2026-05-12,full day,available,v1.0.0
avl-044508,tec-061,2026-05-13,full day,leave,v1.0.0
avl-044509,tec-061,2026-05-14,full day,busy,v1.0.0
avl-044510,tec-061,2026-05-15,full day,available,v1.0.0
avl-044511,tec-061,2026-05-16,full day,busy,v1.0.0
avl-044512,tec-061,2026-05-17,full day,available,v1.0.0
avl-044513,tec-061,2026-05-18,full day,available,v1.0.0
avl-044514,tec-061,2026-05-19,full day,busy,v1.0.0
avl-044515,tec-061,2026-05-20,full day,leave,v1.0.0
avl-044516,tec-061,2026-05-21,full day,busy,v1.0.0
avl-044517,tec-061,2026-05-22,full day,available,v1.0.0
avl-044518,tec-061,2026-05-23,full day,leave,v1.0.0
avl-044519,tec-061,2026-05-24,full day,available,v1.0.0
avl-044520,tec-061,2026-05-25,full day,available,v1.0.0
avl-044521,tec-061,2026-05-26,full day,available,v1.0.0
avl-044522,tec-061,2026-05-27,full day,leave,v1.0.0
avl-044523,tec-061,2026-05-28,full day,available,v1.0.0
avl-044524,tec-061,2026-05-29,full day,available,v1.0.0
avl-044525,tec-061,2026-05-30,full day,available,v1.0.0
avl-044526,tec-061,2026-05-31,full day,leave,v1.0.0
avl-044527,tec-061,2026-06-01,full day,available,v1.0.0
avl-044528,tec-061,2026-06-02,full day,available,v1.0.0
avl-044529,tec-061,2026-06-03,full day,available,v1.0.0
